Depth,A,B,C,D,E,FCA,FCB,FCC,FCD,FCE,CLA,CLB,CLC,CLD,CLE,ELA,ELB,ELC,ELD,ELE
266.55,13.749999,17.57,15.09,14.51,14.920001,16.91041447,18.32788126,16.79182612,15.23894999,16.48910804,17.8417959,17.93974794,17.26328533,15.02435594,16.61337364,14.31835656,17.46534104,15.46810405,14.61144375,14.73989763
266.6,13.759999,17.44,15.16,14.339999,15.010001,16.9234813,18.22108378,16.82575742,15.11686922,16.55080924,17.85729059,17.83622307,17.28699123,14.92701477,16.66325127,14.47589183,17.3333259,15.51000879,14.55434123,14.82902272
266.65,13.810001,17.31,15.24,14.17,15.06,16.96046362,18.12657032,16.87231058,14.98344384,16.58137743,17.90610543,17.75426344,17.3232426,14.80891345,16.69027192,13.54810905,17.20224579,15.57974696,14.35869665,14.87885762
266.7,13.88,17.22,15.34,14.009999,15.06,17.0155734,18.05831361,16.94913318,14.85214218,16.57580439,17.97629886,17.69885267,17.38712677,14.6932437,16.68605543,13.61726411,17.11195856,15.67367142,14.20146677,14.87918006
266.75,13.98,17.18,15.43,13.88,15.03,17.10238557,18.0331123,17.01624023,14.74723716,16.55760442,18.07074812,17.68389288,17.43632946,14.60000846,16.69625674,13.71802928,17.07279864,15.21230325,14.07581951,15.46553927
266.8,14.09,17.17,15.53,13.79,15.07,17.19742561,18.04224189,17.11211664,14.67072082,16.61586764,18.17632167,17.70837916,17.52689668,14.52447918,16.82216869,13.82797861,17.06549527,15.87213319,13.68154663,15.48218379
266.85,14.24,17.19,15.630001,13.76,15.140001,17.31803488,18.06377144,17.20873296,14.65166393,16.69391269,18.26840059,17.72934978,17.62187396,14.51010753,16.96344554,13.97945921,17.08785878,15.9715509,13.65018925,15.5359213
266.9,14.37,17.14,15.75,13.78,15.26,17.41922606,18.03752435,17.31398442,14.67168709,16.81498038,18.34460255,17.70705391,17.71993607,14.53422624,17.13060636,14.10850967,17.04170692,15.54343485,13.672391,15.63566414
266.95,14.46,17.55,15.880001,13.79,15.38,17.48591192,18.36829062,17.41886592,14.6830987,16.93028935,18.39489017,18.04171565,17.81180735,14.54770208,17.26723318,14.19687849,17.45880993,15.67482915,13.68595232,15.20607331
267,14.47,17.57,16.06,13.78,15.590001,17.48761598,18.38465891,17.55761155,14.67620137,17.10815805,18.39779737,18.02984861,17.92823304,14.54124717,17.41817447,14.20405242,17.48297587,15.8555513,13.67907925,15.4187026
267.05,14.46,17.64,16.3,13.75,15.989999,17.47206976,18.43833786,17.74278425,14.6461054,17.43195517,18.37876396,18.0771778,18.08539838,14.49935262,17.69428883,14.19180587,17.55479804,16.09638993,13.65032902,15.82263476
267.1,14.44,17.17,16.56,13.75,16.71,17.45827554,18.0551287,17.94525943,14.64291722,18.00254858,18.38827048,17.66654719,18.26215222,14.49413544,18.21093107,14.17027809,17.07773321,16.35846347,13.65115263,16.54896943
267.15,14.45,17.05,16.83,13.78,17.78,17.47107633,17.94486089,18.15390888,14.65586401,18.84013034,18.42509581,17.56508118,18.45280712,14.49847182,19.01195983,14.18108122,17.23907779,16.62969578,13.68436805,17.62700215
267.2,14.47,16.92,17.1,13.85,18.98,17.49721357,17.81703705,18.37452032,14.70750792,19.77400452,18.47977898,17.41965299,18.64945683,14.55180859,19.90542502,14.20358446,17.26291668,16.9036126,13.75899863,18.83283248
267.25,14.48,16.88,17.41,13.920001,20.03,17.5211039,17.76626577,18.63954156,14.75683809,20.58424941,18.53802125,17.36687562,18.90358085,14.59265716,20.64524049,14.21652666,17.17763984,17.67322002,13.83408896,19.88507213
267.3,14.45,16.88,17.79,13.99,20.66,17.51629132,17.74608896,18.95568799,14.81501431,21.05270854,18.57845842,17.33002207,19.19247548,14.65055846,21.01492641,14.18918028,17.17797282,18.05199349,13.90766317,20.51401111
267.35,14.41,16.91,18.38,14.05,20.85,17.49694754,17.75852758,19.44371805,14.86093221,21.19281142,18.57538345,17.34402007,19.63647951,14.68593456,21.07710077,14.15284387,17.20776457,18.20381375,13.97059221,20.70253408
267.4,14.35,16.96,19.31,14.12,20.7,17.45442883,17.79607535,20.19903788,14.92296543,21.06444431,18.54871894,17.38304546,20.35319845,14.74266744,20.89322628,14.09492036,17.25764095,19.52551577,14.04133806,20.55493988
267.45,14.27,16.99,20.53,14.22,20.37,17.39161245,17.82236629,21.1701919,15.01463661,20.80605521,18.50400246,17.41438692,21.25985171,14.83674766,20.60521997,14.01540376,17.28819381,20.37452078,14.14067069,20.22750043
267.5,14.18,17.03,21.58,14.33,20,17.31357102,17.86574799,21.99728283,15.10637017,20.52216828,18.44347732,17.47310747,22.00078915,14.91747621,20.32090805,13.92566042,17.3244966,21.43190467,14.24924616,19.85763271
267.55,14.08,17.06,22.070002,14.45,19.63,17.22836704,17.90158549,22.37007438,15.20306562,20.23562574,18.40004308,17.52204511,22.28911044,15.01309046,20.037335,13.82189938,17.35016022,21.92262292,14.36849742,19.48406827
267.6,14,17.06,21.86,14.55,19.28,17.13453853,17.90636843,22.17450601,15.27133775,19.96175364,18.29749416,17.54083794,22.0311221,15.06811777,19.76679523,13.73793989,17.34568871,21.70380788,14.46758112,19.12699375
267.65,13.96,17.04,21.17,14.61,18.85,17.09142065,17.8802031,21.60085256,15.30463864,19.61925075,18.24039632,17.51911737,21.40943105,15.08434457,19.43372214,13.6934481,16.93779778,21.00504759,14.52523175,18.6888705
267.7,13.94,17.03,20.18,14.620001,18.31,17.05752408,17.85454839,20.81092962,15.30524567,19.19475981,18.17973817,17.51515054,20.60741174,15.07795955,19.04868687,13.67086576,16.92592851,20.00746176,14.53119804,18.1391855
267.75,13.97,17.07,19.05,14.569999,17.64,17.08677464,17.8630291,19.89793552,15.25719366,18.65544238,18.18568439,17.53013857,19.76069366,15.0227116,18.56441455,13.70149503,16.96301991,18.86733224,14.47687074,17.46123595
267.8,14.030001,17.15,17.99,14.45,16.94,17.12879603,17.91493164,19.04374649,15.15667701,18.09959852,18.21515904,17.59092839,19.00968634,14.93026879,18.09658009,13.7605378,17.04050505,17.79794493,14.35441513,16.75399707
267.85,14.18,17.23,17.14,14.27,16.27,17.23764708,17.97498934,18.37841502,15.01932185,17.57082348,18.28366759,17.65459689,18.44826546,14.82180364,17.66552472,13.90903689,17.11810838,16.94380099,14.17289443,16.07763638
267.9,14.41,17.3,16.58,14.03,15.699999,17.39763657,18.02931494,17.94261818,14.83214963,17.11702611,18.36295171,17.69668232,18.078625,14.66651958,17.28503147,14.13811374,17.18833995,16.38365012,13.93312819,16.06331026
267.95,14.76,17.34,16.21,13.72,15.2699995,17.67154134,18.05684045,17.65802133,14.59081298,16.77907147,18.54860749,17.71661682,17.83618782,14.46556714,16.99778813,14.48910186,17.22765373,16.01562478,13.9278417,15.66224581
268,15.18,17.39,15.9800005,13.36,15,18.00338519,18.09291803,17.48043647,14.30391827,16.55504671,18.77993843,17.75989148,17.7037996,14.21461108,16.75678787,14.91340391,17.27593357,15.7854579,13.26494088,15.41983772
268.05,15.669999,17.44,15.840001,12.9800005,14.899999,18.40376756,18.11475084,17.36245824,14.00339293,16.46475542,19.07346261,17.77188712,17.59321135,13.96425743,16.61071726,15.41118468,17.32315054,15.64633404,12.88392667,14.70371368
268.1,16.09,17.49,15.7699995,12.68,15,18.73922924,18.14153234,17.29349128,13.76660522,16.5288807,19.31405081,17.79891464,17.53556126,13.76371506,16.58822543,15.83940834,17.36876055,15.57355337,12.57889687,14.80710817
268.15,16.369999,17.5,15.76,12.53,15.2699995,18.96966621,18.14321808,17.27115846,13.6479194,16.73668981,19.49565017,17.78187592,17.51505799,13.66113649,16.7554958,16.12701026,17.3775237,15.56085973,12.4238808,15.0797084
268.2,16.42,17.5,15.78,12.57,15.69,19.01384223,18.14501679,17.27491511,13.68879974,17.04380667,19.52780673,17.78564727,17.52438703,13.71188228,16.9887841,16.18235732,17.37636941,15.57810331,12.83550328,15.50193843
268.25,16.32,17.48,15.840001,12.76,16.16,18.92286579,18.12903872,17.32969479,13.84426862,17.38895662,19.41119756,17.76950791,17.57856392,13.86243721,17.2636367,16.82220503,17.35749332,15.63979073,13.00738725,15.97403056
268.3,16.2,17.47,15.899999,13.06,16.56,18.82589401,18.12801672,17.4100274,14.08391934,17.68371614,19.29071771,17.78605904,17.67711747,14.07505076,17.49947415,16.78149344,17.35142304,15.70465042,13.31085589,16.37409586
268.35,16.099998,17.45,15.950001,13.41,16.81,18.73039859,18.12437321,17.47418674,14.36357018,17.86474002,19.17396714,17.7968818,17.75080739,14.32004053,17.62553373,16.68215491,17.33902604,15.75880154,13.30903423,16.6242843
268.4,15.96,17.43,15.96,13.72,16.85,18.60454413,18.11979021,17.50205237,14.61537469,17.89242496,19.06150905,17.81011869,17.78646424,14.54342229,17.62608847,16.54059366,17.32526885,15.77187066,13.62018916,16.66366383
268.45,15.749999,17.4,16.02,13.99,16.68,18.42966872,18.10945133,17.55906561,14.83670607,17.74806985,18.93993152,17.81112879,17.83817106,14.74059108,17.43950631,16.32580956,17.29955395,15.83364274,14.2131533,16.49340455
268.5,15.479999,17.34,16.15,14.19,16.33,18.20578673,18.0812093,17.67329364,14.99215011,17.47714549,18.78727354,17.78192498,17.92504882,14.86325288,17.17762406,15.22786389,17.24347274,15.96803353,14.08717625,16.14211051
268.55,15.22,17.29,16.31,14.28,15.9,18.00893955,18.05470652,17.81398845,15.05867509,17.13560213,18.67989047,17.77697629,18.05251345,14.90466053,16.83164822,14.96346863,17.19572508,16.13141915,14.17286035,15.71029607
268.6,15,17.24,16.45,14.21,15.52,17.84850188,18.0122398,17.93428582,14.99939803,16.84103606,18.58771209,17.74549657,18.16894927,14.83500398,16.53979292,14.7428869,17.14597877,16.27354134,14.09780525,15.3306427
268.65,14.88,17.22,16.52,13.96,15.32,17.78133908,17.97935902,18.00428628,14.78937949,16.68859605,18.56388287,17.72425243,18.24034765,14.63093728,16.37080161,14.62443107,17.12267726,16.34602199,13.84547689,15.13376756
268.7,14.820001,17.26,16.52,13.639999,15.31,17.76975462,17.98741681,18.00983842,14.52422216,16.6960998,18.59767998,17.73425908,18.24518933,14.38517646,16.38391725,14.56886592,17.15722073,16.34744845,13.5242405,15.12793114
268.75,14.830001,17.38,16.53,13.36,15.39,17.80733611,18.07043189,18.01800421,14.29523856,16.77600253,18.64706164,17.81055796,18.23507344,14.18804579,16.50809739,14.58481478,17.27322881,16.35940585,13.24316075,15.21229588
268.8,14.88,17.5,16.52,13.18,15.479999,17.88963649,18.15500634,18.00776592,14.15003135,16.87550529,18.78149988,17.87159306,18.20903459,14.06307487,16.69371379,14.63968609,17.39192381,16.35100815,13.06129004,15.30382717
268.85,14.96,17.55,16.52,13.08,15.53,17.97734861,18.19865487,17.99632296,14.07258281,16.94136472,18.89947158,17.90314933,18.18661987,13.99653256,16.85157301,14.72248857,17.44122565,16.3499949,12.95964886,15.35573808
268.9,15.06,17.47,16.48,13.02,15.51,18.05806716,18.14951655,17.96280855,14.02846347,16.95167946,18.96780157,17.83681918,18.15516968,13.96016073,16.94045258,14.82212549,17.36431803,16.30952674,12.90009398,15.33562371
268.95,15.17,17.26,16.42,12.9800005,15.430001,18.13316784,18.00453729,17.91263495,14.00156204,16.90381179,19.01403037,17.6931726,18.10966842,13.93609574,16.93558657,14.92815562,17.15752696,16.24834088,12.86042654,15.255801
269,15.26,17.04,16.35,12.96,15.339999,18.18395157,17.85049757,17.86234907,13.97680974,16.84917147,19.03568698,17.542268,18.08036989,13.88537016,16.90591498,15.01139789,16.94213997,16.17628909,12.84224987,15.16408945
269.05,15.329998,16.87,16.28,12.95,15.300001,18.21873492,17.73198764,17.80708991,13.9629192,16.8413686,19.04372911,17.44636982,18.03153255,13.85760411,16.94065226,15.07510704,16.77384879,16.10440571,12.83372841,15.12290973
269.1,15.329998,16.83,16.24,12.95,15.32,18.20322825,17.70762103,17.78456659,13.95477952,16.8821746,19.0232385,17.45985943,18.00473078,13.84043529,17.03076252,15.06938372,16.73240778,16.06460476,12.83557895,15.14219899
269.15,15.29,16.92,16.22,12.96,15.45,18.16996562,17.7641638,17.78002494,13.959783,17.00928772,18.99432588,17.54643848,17.99648493,13.85311235,17.19752787,15.02874882,16.81888575,16.04576355,12.84725162,15.27336776
269.2,15.29,17.13,16.25,12.94,15.74,18.17075173,17.91826298,17.82101951,13.94463972,17.24823063,18.9682198,17.72772499,18.04590849,13.84937952,17.40864677,15.03235766,17.02702882,16.07712262,12.82787706,15.56433035
269.25,15.419999,17.44,16.29,12.88,16.26,18.28014324,18.15024718,17.87060136,13.8998787,17.6571539,19.02387603,17.96477532,18.09763187,13.81742147,17.74283167,15.17044548,17.33842102,16.12011608,12.76833605,16.08651066
269.3,15.76,17.76,16.38,12.79,17.14,18.55844835,18.40152965,17.93613746,13.83042255,18.34748331,19.21791787,18.20156403,18.15235634,13.76275861,18.35620376,15.52098721,17.66287618,16.20942986,12.67919289,16.97043262
269.35,16.329998,17.95,16.45,12.699999,18.38,19.01455285,18.55532558,17.980758,13.75522711,19.31731224,19.57366884,18.33418642,18.16263512,13.70409781,19.2824693,16.10414212,17.8554589,16.28029079,12.59071913,18.21905949
269.4,16.9,17.96,16.5,12.64,19.82,19.45472647,18.55804371,18.01097223,13.69658883,20.44541761,19.9190277,18.31991713,18.17986214,13.65996056,20.35847652,16.68569244,17.86685992,16.32853729,12.5312636,19.67081203
269.45,17.34,17.85,16.52,12.6,21.03,19.78875852,18.47555859,18.00793985,13.65697857,21.39333821,20.19296842,18.22622201,18.15333001,13.64587885,21.2042574,17.815703,17.75587411,16.34713094,12.48914033,20.89092496
269.5,17.49,17.73,16.54,12.56,21.57,19.87429205,18.37928655,18.00281749,13.61607975,21.81625506,20.2204586,18.13061668,18.12203075,13.63006559,21.5195454,18.01083055,17.63399717,16.36519543,12.44529302,21.43649603
269.55,17.449999,17.67,16.6,12.49,21.269999,19.81986892,18.32232235,18.03306116,13.55798613,21.56434569,20.15562779,18.07372606,18.13763805,13.60997023,21.17187893,17.96177005,17.56904578,16.42290901,12.36934443,21.13444409
269.6,17.28,17.66,16.72,12.41,20.17,19.65735091,18.28919704,18.12304216,13.48407519,20.68376383,19.35444963,18.34315992,17.96428286,13.23500548,20.78354085,17.0687826,17.55456168,16.54462548,12.61292666,20.35409299
269.65,17.02,17.68,16.9,12.32,18.67,19.43531798,18.27344046,18.26864674,13.40779161,19.49038796,19.29249846,18.11191601,18.18915252,13.25884117,19.09993581,16.80256166,17.57160263,16.72678054,12.18546204,18.98408376
269.7,16.69,17.68,17.11,12.24,17.14,19.16842476,18.25660093,18.42277879,13.33659467,18.27518222,19.26949611,18.01278164,18.38220203,13.31970944,18.04327145,16.4670125,17.56873732,16.93591958,12.0979147,17.47650451
269.75,16.32,17.65,17.3,12.100001,15.93,18.87214677,18.21772494,18.55699196,13.22933895,17.31069246,19.16176792,17.93114459,18.5317961,13.33079472,17.20991318,16.09277097,17.53615163,17.12309576,11.94917104,16.33428202
269.8,15.999999,17.56,17.38,11.92,15.07,18.61557855,18.14944594,18.59545572,13.09192488,16.63279186,19.01411186,17.84704062,18.60816132,13.26444533,16.62247634,16.40619736,17.4447547,17.19306401,11.76026669,15.52578059
269.85,15.76,17.45,17.31,11.71,14.53,18.42847277,18.0715453,18.4980645,12.93324529,16.21215224,18.91151861,17.75229675,18.57314131,13.16428388,16.24310734,15.52451995,17.6501343,17.1061522,11.54285584,14.33921038
269.9,15.639999,17.35,17.13,11.5,14.16,18.3310528,18.00639249,18.29355087,12.77726411,15.92717758,18.86850978,17.68869514,18.41567963,13.06043928,15.99864501,15.39910889,17.23532056,16.90744471,11.32659349,13.96262052
269.95,15.610001,17.27,16.89,11.32,13.889999,18.31598473,17.95221258,18.06120933,12.64012207,15.7281705,18.91238501,17.64606936,18.23186068,12.95339552,15.86286039,15.3639936,17.15329849,16.65159882,11.14273391,13.6846951
270,15.639999,17.22,16.63,11.18,13.65,18.34045866,17.92077374,17.82471726,12.53735984,15.5455127,18.96662599,17.64904095,18.03799579,12.86812554,15.73734624,15.39037411,17.10153049,16.38002691,10.99900066,13.43681342
270.05,15.699999,17.18,16.37,11.1,13.49,18.38985709,17.89280524,17.62300224,12.47473576,15.43635638,19.03460726,17.64637856,17.82325031,12.79578848,15.66914276,15.44768886,17.5182968,16.12200084,10.9172088,13.26819388
270.1,15.76,17.14,16.13,11.06,13.39,18.42810847,17.87875818,17.44425136,12.44321377,15.37781346,19.07067524,17.65415985,17.62898876,12.74471001,15.64787152,15.50647278,17.02452326,15.88698492,10.87519729,13.1593122
270.15,15.82,17.11,15.96,11.04,13.35,18.47776216,17.87167928,17.30903783,12.42413956,15.35688796,19.10625789,17.66569317,17.48950138,12.70693468,15.63216788,15.56706862,16.99580703,15.7179082,10.85478225,13.11245417
270.2,15.860001,17.13,15.840001,11.0199995,13.4,18.52473513,17.89817537,17.2230362,12.4114931,15.40401132,19.17128762,17.70802016,17.42343795,12.69389549,15.65057374,15.60707797,17.016739,15.59931705,10.83394067,13.1586957
270.25,15.869999,17.18,15.829999,10.99,13.62,18.55711339,17.94468845,17.23497059,12.38764874,15.58424349,19.23316449,17.7643013,17.45068699,12.68140498,15.75664636,15.61736103,17.06698776,15.59394068,10.80582894,13.37789173
270.3,15.860001,17.26,15.89,10.930001,13.98,18.56829281,18.00953058,17.31001979,12.33658009,15.87481527,19.25588883,17.82463624,17.54278742,12.63172422,15.97148062,15.61040819,17.14673914,15.66086551,10.74837209,13.73917459
270.35,15.829998,17.3,15.97,10.830001,14.409999,18.56317465,18.0383204,17.41507523,12.2588572,16.21512872,19.26189976,17.83817936,17.67843441,12.5752628,16.26769459,15.58381318,17.18719234,15.74961422,10.65204108,14.17344923
270.4,15.76,17.3,15.9800005,10.690001,14.82,18.50374841,18.04148673,17.44552689,12.15225297,16.54530069,19.1738509,17.83903189,17.73032529,12.50144717,16.61230378,15.5169296,17.18805231,15.76538441,10.51450456,14.58748753
270.45,15.649999,17.24,15.950001,10.58,15.140001,18.4134023,17.99127959,17.43471894,12.06920028,16.79993015,19.07264413,17.79580108,17.73050014,12.43478646,16.9028204,15.40762198,17.12844801,15.73894524,10.40721447,14.91264081
270.5,15.479999,17.13,15.840001,10.48,15.35,18.26310268,17.90192442,17.35179569,11.99837357,16.97020575,18.90069749,17.70828402,17.66020427,12.39794218,17.09936223,15.23846151,17.01806425,15.62970797,10.90391865,15.12725675
270.55,15.319999,17.01,15.68,10.43,15.42,18.12509455,17.79716498,17.2241111,11.96514255,17.01460048,18.75138172,17.59622568,17.54551702,12.38968756,17.12436282,15.07777038,16.89659016,15.46835805,10.7832382,15.20238282
270.6,15.19,16.91,15.49,10.45,15.35,18.01403973,17.71432681,17.07175339,11.98662408,16.96427687,18.62845604,17.51697972,17.40836443,12.41801732,17.10366419,14.948083,16.79518733,15.27577789,10.2802905,15.13648998
270.65,15.099999,16.84,15.31,10.57,15.179999,17.94136692,17.65392349,16.92900356,12.0811421,16.83222393,18.53935262,17.45014117,17.28071481,12.47884285,17.02129387,15.7795411,17.14422986,15.09333018,10.40261616,14.96954438
270.7,15.04,16.82,15.16,10.8,14.94,17.8990735,17.64023692,16.81931627,12.26471548,16.65910782,18.48062022,17.42623836,17.18037497,12.6038802,16.95305,15.68532193,17.13247876,14.94327044,10.63560924,14.7300273
270.75,15.02,16.88,15.07,11.1,14.69,17.90183211,17.69550052,16.76076522,12.50470062,16.47036731,18.48800087,17.48528521,17.12713126,12.79214113,16.85311836,15.6701508,17.1954917,14.85451252,10.94060468,14.47791826
270.8,15.03,17.04,15,11.4,14.440001,17.91967915,17.83025536,16.71318409,12.7485803,16.28412623,18.49067919,17.62174288,17.06842376,13.00353429,16.74873482,15.69509927,17.35450686,14.78682477,11.24606766,14.22165721
