Depth,RES,DEN,NG,CAL,FCRES,FCDEN,FCNG,FCCAL,CLRES,CLDEN,CLNG,CLCAL,ELRES,ELDEN,ELCG,ELCAL
57.2,29.66,2.4,14.15,163.34,26.58147381,2.397144621,11.13416756,152.1368128,25.77462755,2.393925856,12.85240129,143.5451407,28.83556175,2.393533624,14.87135252,161.5135958
57.25,29.139997,2.4,14.44,162.89001,26.1589427,2.397033304,11.30208093,151.7485302,27.20633192,2.400238951,13.16966129,146.6004306,28.17906413,2.395896863,15.19177737,163.1937453
57.3,28.71,2.4,14.920001,162.45,25.82262198,2.396935271,11.63147863,151.4058265,26.41463944,2.398265975,13.34988048,145.9589331,27.96064088,2.396595276,15.65821312,162.7561226
57.35,28.559998,2.41,15.270001,161.78,25.71227315,2.403226969,11.87725031,150.891789,26.26830446,2.397494963,13.4972397,145.2336605,27.88219915,2.40775995,15.99555004,162.0886887
57.4,28.38,2.41,15.64,161.34,25.58895427,2.403289688,12.18028934,150.5819278,26.13914793,2.397087944,13.72081646,144.8733164,28.01588665,2.406704585,16.32353135,161.664095
57.45,28.060001,2.41,15.580001,160.67,25.3468103,2.403234747,12.15762345,150.0845319,25.88063865,2.396681961,13.67403979,144.5932765,27.69489513,2.406955793,16.25412004,160.9957702
57.5,27.450003,2.41,15.44,160.23,24.87542555,2.403328807,12.08458048,149.7843344,25.32280417,2.396375578,13.49874641,144.4135206,27.0831929,2.40713597,16.09885634,160.5567843
57.55,26.67,2.41,15.209999,160.01,24.26449929,2.403254073,11.92119627,149.6671725,24.59993403,2.39606479,13.23102225,144.3328746,26.29896286,2.407246654,15.8456199,160.3367043
57.6,25.69,2.41,14.529999,159.78,23.49003284,2.403066886,11.42405329,149.5409048,23.6674157,2.39568828,12.64142696,144.2699836,25.31195392,2.407310473,15.13530332,160.1073114
57.65,24.769999,2.41,13.75,159.78,22.76026962,2.40294008,10.84672145,149.6050599,22.81384452,2.395332697,11.91778898,144.2773709,24.38632123,2.407365281,14.31859895,160.1077793
57.7,23.95,2.4,13.26,159.78,22.10599884,2.396345471,10.46080106,149.6627726,22.05904202,2.393391765,11.38914758,144.2990379,23.56078322,2.40411968,13.79715209,160.1088051
57.75,23.319998,2.4,12.8,160.01,21.59746694,2.396153811,10.08554015,149.8805401,21.48604037,2.391920804,10.96418064,144.3813913,22.92657775,2.404083631,13.34516794,160.322924
57.8,22.739998,2.4,12.21,160.01,21.13183211,2.395941123,9.632280613,149.9170447,20.9597458,2.390984334,10.50714079,144.412974,22.34146378,2.404071014,12.73282965,160.3235403
57.85,22.12,2.41,11.2,160.23,20.63701205,2.402306888,8.902506749,150.1310331,20.41523963,2.392055053,9.806265266,144.4968031,21.7172538,2.414358698,11.69768272,160.5429365
57.9,21.46,2.41,10.48,160.44998,20.11231255,2.402245171,8.375399839,150.3682182,19.8768372,2.392862281,9.201418138,144.6087327,21.05249102,2.414369746,10.91834106,157.6155903
57.95,20.81,2.41,9.74,160.89,19.59091464,2.402087324,7.817768404,150.7685715,19.36125464,2.393141893,8.644243091,144.788664,20.39754535,2.414366709,10.15368927,158.8938164
58,20.259998,2.41,9.04,161.78,19.14518905,2.401864121,7.275877154,151.5235058,18.94356519,2.393022097,8.134443508,145.1210133,19.8424907,2.414374319,9.430936282,159.9368279
58.05,19.799997,2.41,8.76,162.66998,18.76281606,2.401523893,7.00418929,152.2542446,18.59775588,2.392632436,7.844286854,145.4883195,19.37583165,2.414404727,9.137211186,160.8146331
58.1,19.43,2.41,8.76,161.55998,18.44985409,2.401143077,6.927896038,151.341199,18.31560319,2.392126283,7.764542557,145.2362227,18.99824161,2.41441661,9.129437998,159.6241008
58.15,19.05,2.42,8.9,159.78,18.15228523,2.407954914,7.056447483,149.8593231,18.00263824,2.393741273,7.801276949,144.5095262,18.6172682,2.424618611,9.257232269,160.1231927
58.2,18.62,2.42,9.13,158.9,17.82910626,2.408552157,7.296458389,149.105716,17.67441098,2.39550146,7.891444196,143.9980958,18.18763663,2.424475784,9.4364963,159.2672299
58.25,18.13,2.43,9.41,159.34001,17.44382338,2.415172735,7.508517424,149.4197928,17.30143367,2.39823747,8.017649791,144.0286482,17.69454319,2.434679454,9.704085005,159.7061663
58.3,17.61,2.44,9.11,160.23,17.02896727,2.421202979,7.264406665,150.1455828,16.93372318,2.401146615,7.890166726,144.351552,17.16638079,2.444953587,9.353924757,158.3888263
58.35,17.24,2.44,8.9,159.78,16.73081941,2.420714517,7.062319401,149.8432078,16.69043384,2.402581494,7.708103931,144.3300357,16.79026688,2.444980123,9.093975866,158.046577
58.4,17.11,2.44,8.6,156.68,16.63895422,2.420731607,6.865335418,147.4201903,16.61130012,2.40319042,7.491359796,143.2920383,16.66270541,2.444953787,8.776585268,154.8747799
58.45,17.26,2.43,9.3,154.9,16.80555743,2.415416499,7.517122462,146.0664672,16.75462411,2.402766311,7.701114313,142.4940693,16.82905962,2.434515966,9.46111348,153.4165685
58.5,17.56,2.43,9.78,154.01,17.07353151,2.41586454,7.946532413,145.3953036,17.00453748,2.40262789,8.037943439,142.1266933,17.13969665,2.434428113,9.974193918,154.4169299
58.55,17.89,2.41,10.62,154.01,17.35922291,2.40321552,8.600961229,145.4484273,17.28810833,2.399399078,8.596362613,142.1531967,17.47720289,2.413799072,10.82244534,154.4122464
58.6,18.2,2.4,11.08,154.01,17.60594542,2.396590937,8.915339803,145.4604238,17.50594142,2.394978284,9.062187069,142.1840596,17.79060934,2.403502743,11.36535009,154.37751
58.65,18.45,2.4,11.34,153.79,17.80678141,2.396525715,9.102306167,145.2953142,17.6799424,2.392227921,9.354752091,142.124941,18.0434497,2.403517897,11.67083431,154.1410087
58.7,18.62,2.39,11.08,153.79,17.94776187,2.39017991,8.948066385,145.2948148,17.7992008,2.389224948,9.286122966,142.1244911,18.21568392,2.393214625,11.41472269,154.139812
58.75,18.66,2.3800004,10.69,153.79,17.97015437,2.3839042,8.669038797,145.259795,17.79588061,2.385973239,9.028952,142.1024889,18.25654965,2.382929144,11.06368162,154.1266661
58.8,18.58,2.3700001,10.35,153.57,17.893356,2.377645312,8.41513132,145.0320824,17.69438859,2.382660647,8.758008806,141.9874078,18.17595986,2.372633149,10.7601209,153.8964724
58.85,18.34,2.3700001,10.01,153.35,17.69136943,2.3778573,8.165921099,144.8021767,17.46745342,2.381311651,8.496940827,141.8584205,17.93446849,2.372616793,10.45225264,153.6664136
58.9,18.06,2.36,9.67,152.9,17.46473528,2.371556555,7.924522273,144.4165327,17.23898191,2.379226857,8.237730354,141.6631162,17.65247337,2.362288821,10.10313159,153.2221955
58.95,17.91,2.36,9.14,152.68,17.34020412,2.371747448,7.548320802,144.2177057,17.10320507,2.378333679,7.897032695,141.5420852,17.50333254,2.362253206,9.595884864,152.9908815
59,18,2.36,8.76,152.46,17.40954749,2.371945116,7.286098306,144.0340582,17.17820398,2.378236848,7.605551335,141.4439134,17.59570539,2.362247498,9.208366076,152.7746751
59.05,18.3,2.36,8.18,152.46,17.6459482,2.372201263,6.89682343,144.0106187,17.42487669,2.37856032,7.271082993,141.4273977,17.89955116,2.362251203,8.626657208,152.7769156
59.1,18.59,2.36,7.7900004,152.24,17.87008571,2.372517826,6.637621641,143.7977752,17.65520414,2.379125019,7.010615195,141.3270395,17.80506223,2.362287052,8.243907225,152.5616269
59.15,18.74,2.36,7.1899996,152.24,17.98647286,2.372863127,6.243877008,143.7595948,17.75670062,2.37979416,6.704311636,141.3042635,18.44358535,2.362303374,7.648259412,152.5643353
59.2,18.75,2.36,6.8,152.24,17.98935675,2.373112198,5.978359069,143.7407846,17.74793227,2.380403719,6.453187641,141.2910906,18.44000056,2.362332514,7.260610029,152.5669537
59.25,18.81,2.36,6.8,152.24,18.03522691,2.373224784,5.978578927,143.7433221,17.79129612,2.38080216,6.369851978,141.2892235,18.51232741,2.362348469,7.261001119,152.5680469
59.3,19,2.36,7.92,152.24,18.18893215,2.373221613,6.761111483,143.7598332,17.94653771,2.380940447,6.800072244,141.298867,18.71027431,2.362357982,8.390523171,152.5671111
59.35,19.249998,2.36,9.34,152.24,18.39708713,2.372942301,7.760560795,143.7726238,18.14832286,2.380684166,7.666074531,141.3207904,18.96634938,2.362335651,9.825494008,152.5626032
59.4,19.329998,2.3700001,11.05,152.24,18.47309168,2.37902505,8.965888451,143.7915734,18.20434906,2.381916104,8.912839046,141.3487177,18.93915983,2.37261202,11.55392667,152.5567455
59.45,19.18,2.3700001,12.28,152.24,18.3736771,2.378521434,9.844700521,143.829837,18.09296263,2.382252393,10.04018752,141.3935498,18.78481091,2.372562386,12.75741001,152.5647267
59.5,18.96,2.3800004,13.67,152.46,18.21018596,2.384500875,10.80754847,144.044804,17.92994718,2.383598385,11.14607394,141.5043614,18.56120856,2.382818494,14.15151778,152.7776084
59.55,18.95,2.3800004,14.59,152.46,18.21664497,2.383895121,11.44323619,144.0916966,17.95906106,2.383852329,11.94015687,141.5512811,18.54774274,2.382769761,15.03506878,152.7866468
59.6,19.249998,2.39,15.049999,152.46,18.46420514,2.390024165,11.7669412,144.1198106,18.22156765,2.385250692,12.33049179,141.5735801,18.84941742,2.393045596,15.49661139,152.7823188
59.65,19.67,2.39,15.33,152.46,18.81170539,2.38995871,11.9965427,144.155069,18.58069784,2.386039462,12.53495859,141.6053878,19.27298688,2.393059348,15.74984644,152.7940656
59.7,19.909998,2.39,15.48,152.46,19.00985594,2.389985613,12.12754211,144.1768507,18.76067991,2.386347947,12.65429614,141.6258558,19.51578789,2.393089322,15.91168852,152.7914022
59.75,19.81,2.4,16.16,152.68,18.93676278,2.396419171,12.61672295,144.3820684,18.65870773,2.38807312,13.13439367,141.7265155,19.41569173,2.403414123,16.60231581,153.0075862
59.8,19.57,2.4,16.73,152.9,18.75585757,2.396070999,13.01398288,144.5965585,18.48127805,2.388887791,13.6329711,141.8453442,19.17144431,2.403398936,17.13734317,153.2376269
59.85,19.469997,2.4,17.38,153.12,18.67715495,2.395724228,13.44243768,144.7868892,18.41975537,2.388894267,14.15155946,141.9428164,19.06857055,2.403373201,17.78569515,153.4540043
59.9,19.82,2.39,17.42,153.79,18.95387731,2.388999175,13.4524039,145.3126037,18.72108517,2.386735973,14.23350095,142.1854565,19.41910482,2.39304583,17.82436519,154.1181225
59.95,20.52,2.39,17.16,154.46,19.49270044,2.388902978,13.23639749,145.7974565,19.27877249,2.385293183,14.03683164,142.4176635,20.12244331,2.393095464,17.61300533,154.7700621
60,21.389997,2.3800004,16.72,154.67998,20.17031733,2.382599831,12.92693985,145.913037,19.96393803,2.383053613,13.72054277,142.4969486,20.99744445,2.382876272,17.19500092,154.9913299
60.05,22.159998,2.3700001,16.98,154.46,20.7673266,2.376586143,13.12060407,145.6552444,20.54205784,2.38051981,13.9107629,142.3865239,21.77410206,2.372652575,17.52151928,154.7615096
60.1,22.72,2.3700001,17.34,154.46,21.2062706,2.376943761,13.40243668,145.5735298,20.94772861,2.379691487,14.31285554,142.334246,22.33905261,2.372675506,17.94363327,154.7481252
60.15,23.11,2.3700001,17.66,154.23,21.51520925,2.377091728,13.65048682,145.3397977,21.24747154,2.379718991,14.69074364,142.2346323,22.7312702,2.372694298,18.2835807,154.5201495
60.2,23.399998,2.36,17.4,154.46,21.74923819,2.370815484,13.50139374,145.4972927,21.48134588,2.378251568,14.58111737,142.29789,23.02395206,2.362391961,18.03242128,154.7483141
60.25,23.63,2.35,17.41,154.67998,21.92341756,2.364462402,13.49710285,145.6598828,21.67871972,2.375658652,14.55595558,142.3731283,23.25638148,2.352133717,18.08796866,154.9523869
60.3,23.77,2.35,17.36,154.67998,22.02854417,2.364440806,13.44988438,145.6543828,21.7883996,2.3743426,14.54871172,142.3792739,23.39765034,2.352165326,18.24691126,154.9367935
60.35,23.669998,2.34,17.36,154.67998,21.95199034,2.358040794,13.45978877,145.67093,21.68508211,2.372098524,14.5734192,142.3881638,23.29748431,2.341880413,18.27910435,154.9358937
60.4,23.279999,2.35,16.74,154.9,21.63904843,2.364408863,13.01251021,145.861119,21.32673235,2.372710487,14.12771612,142.4643199,22.90490103,2.352182383,17.59562784,155.1384098
60.45,22.65,2.35,16.02,154.9,21.14176517,2.364311764,12.49888239,145.9202353,20.78532414,2.373145176,13.48755969,142.4991644,22.26990472,2.352197503,16.87426208,155.1534723
60.5,21.999998,2.35,15.15,154.9,20.62478081,2.364233558,11.86570793,145.9773518,20.25884821,2.373170444,12.718476,142.5173132,21.61616612,2.352188591,15.99819945,155.1538682
60.55,21.439999,2.35,14.63,154.9,20.1783164,2.364192403,11.47395939,146.0342906,19.81659815,2.372987095,12.18425721,142.532063,21.05352268,2.352183551,15.46457251,155.1547815
60.6,20.959997,2.34,14.16,154.9,19.79629053,2.357659544,11.12098578,146.0786369,19.44153671,2.370885813,11.76958089,142.5451505,20.5706767,2.341866661,14.98102324,155.155074
60.65,20.449999,2.34,13.76,154.9,19.38352895,2.357593521,10.8047893,146.0974988,19.02415349,2.369666225,11.4313951,142.5414186,20.05758261,2.341853676,14.5593191,155.1409112
60.7,19.92,2.33,13.18,154.9,18.95985023,2.351071677,10.37585935,146.1207561,18.60859201,2.367286265,10.99513238,142.5427255,19.52351641,2.331530511,13.95624334,155.141811
60.75,19.439999,2.33,12.989999,154.67998,18.56807191,2.351040067,10.20062154,145.9491524,18.2310436,2.366165645,10.75497629,142.4515249,19.04046529,2.331513721,13.7349777,154.9102631
60.8,19.109999,2.32,12.829999,154.67998,18.3054635,2.344572296,10.07490082,145.957354,18.42903658,2.377181583,10.78464222,142.087269,18.70830242,2.321169928,13.46006247,153.9638982
60.85,18.9,2.33,12.77,154.9,18.13072297,2.350935392,10.00068736,146.1299925,17.96221327,2.375877482,10.44818474,143.4570781,18.49688598,2.331454141,13.42620012,153.4168609
60.9,18.72,2.34,12.12,155.12,17.99177386,2.357210334,9.543339779,146.3389781,17.76262895,2.372973277,9.995826166,142.9215288,18.31436713,2.341758547,12.72950086,155.3483357
60.95,18.56,2.34,11.78,155.57,17.86944427,2.357189239,9.305315586,146.7608994,17.63921864,2.370690581,9.700209525,142.8702744,18.15404232,2.341792226,12.34516915,155.8100008
61,18.54,2.35,11.58,155.78998,17.85245981,2.363424328,9.140030096,146.9925598,17.6383453,2.370998031,9.552824597,142.9529765,18.13406768,2.352132615,12.13913034,156.0270216
61.05,18.7,2.3700001,11.670001,155.78998,17.98771263,2.376204859,9.209779699,147.050088,17.80183272,2.37451974,9.612787902,142.995116,18.29589761,2.372767831,12.19241593,156.0402395
61.1,19.07,2.3800004,11.25,155.78998,18.29724888,2.382649498,8.958956489,147.0900882,18.1479646,2.378156739,9.448715279,143.0290539,18.66895519,2.383084622,11.70084201,156.0686145
61.15,19.519999,2.3800004,10.78,156.01,18.65901024,2.382911687,8.666108743,147.2661189,18.52495482,2.38020772,9.168562351,143.1101341,19.12364314,2.383126512,11.20232015,156.3033701
61.2,20.15,2.3800004,10.21,156.01,19.15139684,2.383169904,8.27826694,147.2241392,19.0234065,2.381277972,8.8192732,143.1015591,19.75888324,2.383180018,10.64359602,156.3062674
61.25,20.89,2.3800004,10.2,156.01,19.73162307,2.383630295,8.297879826,147.1605779,19.59173224,2.382134133,8.747423655,143.0649961,20.50584275,2.383234759,10.65411518,156.3102895
61.3,21.7,2.39,10.28,156.01,20.36902311,2.390426344,8.384915222,147.0797496,20.21393092,2.384612994,8.839539062,143.0236529,21.32198286,2.393575782,10.75880037,156.3132318
61.35,22.36,2.39,10.7,156.23,20.89462941,2.390776886,8.727200862,147.1921606,20.71789617,2.386526956,9.157112354,143.0717288,21.98638887,2.393617405,11.17173032,156.5489008
61.4,22.81,2.39,10.8,156.45,21.24769452,2.390874051,8.81508721,147.3072259,21.06404441,2.387642369,9.370383215,143.1345522,22.43792535,2.393649715,11.29430079,156.7681215
61.45,23.1,2.39,10.9,156.23,21.47516484,2.390946817,8.894937789,147.1033061,21.29405523,2.388211641,9.507742884,143.0622202,22.72933175,2.393686265,11.40974062,156.5499805
61.5,23.35,2.39,10.94,156.23,21.67898729,2.39109889,8.95074289,147.1021679,21.50553485,2.388540854,9.574774302,143.0492183,22.98265301,2.39369481,11.45715152,156.5492607
61.55,23.639997,2.39,10.77,156.45,21.91407763,2.391142348,8.84944484,147.2984934,21.76933324,2.388677506,9.507904044,143.1343116,23.27610192,2.393719176,11.2920126,156.7662274
61.6,23.91,2.39,10.54,156.45,22.13029633,2.39116815,8.697441847,147.3235032,22.01521882,2.388698868,9.374955434,143.1664949,23.54911686,2.393767275,11.06844487,156.7650352
61.65,24.019999,2.39,10.46,156.68,22.22077458,2.391297559,8.659138576,147.5269506,22.10913841,2.388757281,9.309009066,143.2582331,23.66146359,2.393803023,10.99474893,156.9927905
61.7,23.939999,2.39,10.8,156.68,22.15427273,2.391271624,8.888674781,147.5250745,22.0357628,2.388770999,9.492921727,143.2753022,23.58006662,2.393826054,11.34158942,156.9929659
61.75,23.649998,2.4,11.25,156.89998,21.92121004,2.397624338,9.193326103,147.6731172,21.76032927,2.390355281,9.813485509,143.335505,23.28582389,2.404101722,11.79377711,157.2119527
61.8,23.279999,2.4,12.21,156.89998,21.623966,2.39738468,9.840556905,147.6356499,21.43486029,2.391345123,10.44672596,143.3300815,22.90848656,2.404058497,12.71970831,157.228356
61.85,22.879997,2.39,12.890001,157.34,21.29955395,2.390643205,10.28441429,147.92038,21.07421829,2.390023431,11.00369331,143.4376853,22.50048489,2.393670877,13.39684748,157.6663655
61.9,22.549997,2.39,14.219999,157.34,21.01784424,2.390238222,11.13931842,147.8416167,20.7812302,2.388765158,11.92891596,143.4139488,22.16234464,2.393617004,14.76624012,157.6533591
61.95,22.329998,2.4,15.02,157.56,20.83943121,2.396272505,11.66981386,147.9534923,20.57917376,2.389508166,12.63801343,143.447844,21.93541542,2.403825614,15.56504879,157.8714416
62,22.26,2.4,16.25,157.56,20.78405017,2.395945128,12.50977874,147.9228364,20.53623655,2.390011982,13.55565393,143.4432775,21.86040759,2.403777082,16.76451355,157.8862791
62.05,22.32,2.41,17.05,157.56,20.83336464,2.402053478,13.05844844,147.8870427,20.58900574,2.391633514,14.25321109,143.4302373,21.91739558,2.414018704,17.56943796,157.8842951
62.1,22.46,2.4,17.86,157.79,20.95331206,2.395426892,13.63791982,148.0684047,20.71618517,2.390969214,14.90276481,143.508031,22.05632165,2.403686693,18.35141792,158.1257047
62.15,22.599998,2.4,18.38,158.01,21.0610862,2.39515262,13.9808119,148.2308801,20.83177553,2.390050635,15.35482677,143.5913202,22.1955807,2.403679483,18.91604592,158.3266507
62.2,22.73,2.39,18.25,158.23001,21.16894061,2.388492455,13.89085131,148.4322535,20.94324372,2.387556018,15.29148813,143.6936783,22.32572429,2.393386859,18.78866844,158.5420338
62.25,22.899998,2.39,17.93,158.23001,21.30293136,2.388413615,13.65631637,148.4734369,21.09992056,2.385907717,14.99935935,143.730419,22.49872185,2.393428515,18.50480606,158.5246768
62.3,23.27,2.3800004,17.24,158.23001,21.60634604,2.38202415,13.19577407,148.5457622,21.44028765,2.383328285,14.44934967,143.7710086,22.87500077,2.383171573,17.81148768,158.5217615
62.35,23.859999,2.3700001,16.83,158.23001,22.07823176,2.375803548,12.92569363,148.6078928,21.96984219,2.380213228,14.101272,143.8068946,23.47474527,2.372945138,17.44210078,158.5047464
62.4,24.57,2.3800004,15.410001,158.23001,22.64657905,2.382469454,11.96596747,148.6558157,22.5943584,2.380514403,13.15265962,143.8404906,24.19492328,2.383328486,16.0616145,158.4872095
62.45,25.16,2.3800004,14.25,158.23001,23.12606545,2.383033285,11.22092578,148.7267283,23.13238325,2.381434884,12.26451555,143.8854644,24.79535159,2.383455124,14.87493972,158.502461
62.5,25.58,2.3800004,12.93,158.01,23.46310269,2.383503156,10.34185808,148.5930282,23.53841377,2.382303596,11.33070071,143.847212,25.2235048,2.383558164,13.56026366,158.2845269
62.55,25.77,2.3800004,12.64,157.79,23.61662806,2.384062047,10.17788201,148.4488456,23.72922602,2.383125076,11.00712351,143.7784072,25.42023645,2.383639174,13.27819765,158.0679066
62.6,25.82,2.3800004,12.11,157.56,23.66016584,2.384278307,9.833344303,148.2742815,23.79162502,2.383672953,10.70501254,143.6955611,25.4726905,2.374406754,12.74821556,157.8396069
62.65,25.82,2.3800004,11.95,157.34,23.66147548,2.384524975,9.737446501,148.1054581,23.80889861,2.38409833,10.57432295,143.6083308,25.47496193,2.383671351,12.58731404,157.6223252
62.7,25.89,2.3700001,11.81,156.89998,23.71872808,2.378220225,9.651464202,147.7500494,23.88688547,2.382674799,10.49340191,143.4455562,25.54674991,2.373362538,12.44540855,157.1859398
62.75,26.09,2.3700001,12.349999,156.45,23.87590588,2.378462621,10.03737556,147.3678674,24.07166832,2.38193583,10.82307678,143.2507064,25.75087265,2.373348986,13.02598096,156.7249675
62.8,26.4,2.3700001,13.030001,156.01,24.12891199,2.378579245,10.54202428,146.9890506,24.3456272,2.381761494,11.3911336,143.065383,26.06398253,2.365719874,13.71544817,156.2872503
62.85,26.62,2.36,13.880001,155.57,24.31011228,2.372266752,11.16901422,146.5981766,24.53752017,2.380146103,12.12560611,142.8809077,26.28575941,2.356717232,14.5797614,155.8495242
