Depth,Den,Cal,SP,Res,Ng
130.4,0,193.53,-556.4,13.07,5.69
130.45,0,194.19,-556.37,12.92,5.7
130.5,0,195.3,-556.36,12.77,5.68
130.55,0,195.97,-556.38,12.67,6.08
130.6,0,195.3,-556.44,12.6,6.35
130.65,0,194.42,-556.52,12.57,6.69
130.7,0,193.97,-556.63,12.61,7.21
130.75,0,193.97,-556.78,12.79,7.58
130.8,0,194.19,-556.95,13.05,7.96
130.85,0,194.19,-557.16,13.33,7.91
130.9,0,194.42,-557.39,13.59,8.17
130.95,0,194.42,-557.66,13.86,8.62
131,0,194.42,-557.97,14.17,9.16
131.05,0,194.64,-558.3,14.6,9.36
131.1,0,195.3,-558.66,15.12,9.1
131.15,0,197.08,-559.05,15.73,8.69
131.2,0,198.86,-559.46,16.36,8.56
131.25,0,201.52,-559.88,17.05,8.25
131.3,0,203.07,-560.29,17.85,7.96
131.35,0,203.96,-560.67,18.83,7.64
131.4,0,203.96,-561.01,19.95,7.92
131.45,0,203.3,-561.29,21.17,8.31
131.5,0,202.63,-561.51,22.31,8.65
131.55,0,202.85,-561.66,23.26,8.79
131.6,0,203.96,-561.77,23.83,9.29
131.65,0,205.52,-561.82,24.07,9.82
131.7,0,205.07,-561.82,24.17,10.22
131.75,0,203.3,-561.78,24.35,9.81
131.8,0,201.74,-561.7,24.62,9.21
131.85,0,201.52,-561.57,24.84,9.2
131.9,0,202.19,-561.41,24.87,9.68
131.95,0,202.63,-561.22,24.74,10.38
132,0,202.63,-561.01,24.43,10.81
132.05,0,202.41,-560.78,23.92,11.04
132.1,0,203.07,-560.55,23.14,11.17
132.15,0,203.74,-560.33,22.2,11.04
132.2,0,203.96,-560.13,21.14,10.84
132.25,0,203.74,-559.96,20.15,10.98
132.3,0,203.74,-559.81,19.27,11.16
132.35,0,203.96,-559.69,18.66,12.43
132.4,0,204.63,-559.58,18.26,13.32
132.45,0,205.52,-559.47,18.07,14.35
132.5,0,205.96,-559.36,18.02,14.73
132.55,0,206.4,-559.23,18,15.22
132.6,0,206.85,-559.08,17.96,15.79
132.65,0,207.29,-558.9,17.83,16.2
132.7,0,206.85,-558.7,17.65,16.2
132.75,0,205.96,-558.49,17.39,15.68
132.8,0,205.74,-558.28,17.03,14.98
132.85,0,206.63,-558.1,16.53,14.53
132.9,0,206.4,-557.96,15.89,13.9
132.95,0,205.52,-557.88,15.17,13.09
133,0,204.85,-557.84,14.56,12.2
133.05,0,203.52,-557.85,14.22,11.46
133.1,0,202.41,-557.89,14.24,10.73
133.15,0,201.52,-557.95,14.53,10.04
133.2,0,202.19,-558.01,14.9,9.55
133.25,0,203.3,-558.08,15.18,9.92
133.3,0,203.96,-558.15,15.35,10.49
133.35,0,203.96,-558.22,15.45,11.48
133.4,0,203.3,-558.3,15.56,12.4
133.45,0,203.07,-558.37,15.71,13.38
133.5,0,203.3,-558.45,15.88,13.75
133.55,0,203.74,-558.54,16.04,13.63
133.6,0,204.85,-558.64,16.23,13.28
133.65,0,206.18,-558.75,16.38,13.18
133.7,0,207.74,-558.89,16.51,13.29
133.75,0,207.29,-559.04,16.6,13.69
133.8,0,205.96,-559.19,16.82,14.2
133.85,0,205.07,-559.33,17.26,14.38
133.9,0,204.41,-559.44,17.88,14.12
133.95,0,203.52,-559.51,18.57,13.7
134,0,203.07,-559.52,19.17,12.56
134.05,0,202.85,-559.48,19.68,11.45
134.1,0,202.85,-559.4,19.98,10.2
134.15,0,203.07,-559.28,20.04,9.73
134.2,0,203.3,-559.16,19.73,9.39
134.25,0,203.07,-559.05,19.13,9.02
134.3,0,202.41,-558.95,18.31,8.68
134.35,0,202.19,-558.86,17.55,8.34
134.4,0,201.96,-558.77,17.01,8.01
134.45,0,201.96,-558.68,16.84,7.67
134.5,0,201.74,-558.57,17.01,7.14
134.55,0,201.52,-558.45,17.27,6.76
134.6,0,201.52,-558.34,17.33,6.38
134.65,0,201.3,-558.25,17.01,6.63
134.7,0,201.08,-558.2,16.41,7.2
134.75,0,200.63,-558.21,15.73,7.97
134.8,0,199.74,-558.28,15.16,8.43
134.85,0,198.86,-558.41,14.89,8.68
134.9,0,197.52,-558.57,14.96,8.82
134.95,0,196.86,-558.77,15.37,8.7
135,0,197.3,-558.98,15.89,8.31
135.05,0,197.97,-559.2,16.4,7.8
135.1,0,198.86,-559.41,16.86,8.02
135.15,0,199.74,-559.6,17.38,8.56
135.2,0,201.52,-559.77,18.01,8.92
135.25,0,201.96,-559.91,18.62,8.7
135.3,0,200.41,-560.02,19.06,8.12
135.35,0,197.75,-560.11,19.3,7.56
135.4,0,195.75,-560.17,19.38,6.94
135.45,0,194.86,-560.22,19.42,6.7
135.5,0,193.97,-560.25,19.46,6.53
135.55,0,193.75,-560.27,19.51,6.45
135.6,0,193.31,-560.27,19.5,6.8
135.65,0,193.08,-560.25,19.45,7.25
135.7,0,193.08,-560.22,19.37,7.81
135.75,0,193.08,-560.15,19.3,7.81
135.8,0,193.08,-560.07,19.22,8.12
135.85,0,193.08,-559.96,19.13,8.39
135.9,0,193.08,-559.83,19.03,8.9
135.95,0,193.08,-559.69,18.92,9.46
136,0,193.31,-559.53,18.72,10.07
136.05,0,193.75,-559.37,18.41,10.51
136.1,0,194.19,-559.22,17.98,11.12
136.15,0,195.3,-559.09,17.53,11.32
136.2,0,197.97,-559,17.07,11.49
136.25,0,206.4,-558.96,16.66,11.16
136.3,0,217.06,-559,16.31,11.53
136.35,0,232.38,-559.13,16.04,11.94
136.4,0,242.37,-559.35,15.84,12.29
136.45,0,244.59,-559.67,15.86,12.05
136.5,0,234.6,-560.05,16.15,11.67
136.55,0,217.06,-560.48,16.85,11.54
136.6,0,207.07,-560.9,17.89,11.44
136.65,0,203.07,-561.29,19.31,11.4
136.7,0,199.74,-561.6,20.92,11.17
136.75,0,195.75,-561.82,22.73,11.31
136.8,0,193.08,-561.93,24.33,11.5
136.85,0,192.64,-561.94,25.53,11.56
136.9,0,192.2,-561.86,26.16,11.61
136.95,0,192.2,-561.7,26.46,11.64
137,0,192.42,-561.47,26.44,12.25
137.05,0,192.64,-561.2,26.07,12.58
137.1,0,193.08,-560.92,25.18,12.97
137.15,0,193.75,-560.63,23.92,13.11
137.2,0,194.86,-560.36,22.34,13.42
137.25,0,196.19,-560.13,20.84,13.31
137.3,0,197.97,-559.93,19.53,12.94
137.35,0,199.08,-559.78,18.65,12.65
137.4,0,199.52,-559.67,18.04,12.72
137.45,0,199.74,-559.6,17.7,12.87
137.5,0,199.97,-559.56,17.52,12.72
137.55,0,200.19,-559.54,17.51,12.52
137.6,0,200.85,-559.53,17.61,12.25
137.65,0,201.74,-559.53,17.78,12.35
137.7,0,202.41,-559.51,17.95,11.92
137.75,0,202.63,-559.49,18.09,11.45
137.8,0,202.63,-559.45,18.18,10.68
137.85,0,203.07,-559.4,18.2,10.43
137.9,0,203.3,-559.35,18.14,10.02
137.95,0,205.52,-559.32,17.99,9.69
138,0,208.4,-559.29,17.76,9.54
138.05,0,210.18,-559.28,17.46,9.85
138.1,0,209.07,-559.27,17.26,10.28
138.15,0,204.85,-559.25,17.28,10.43
138.2,0,201.52,-559.19,17.61,10.34
138.25,0,199.97,-559.09,18.13,10.15
138.3,0,200.63,-558.96,18.49,10.1
138.35,0,201.74,-558.79,18.48,10.05
138.4,0,203.07,-558.61,18.06,10.03
138.45,0,203.3,-558.41,17.44,10.42
138.5,0,203.96,-558.23,16.82,10.69
138.55,0,206.4,-558.05,16.28,11.02
138.6,0,208.62,-557.9,15.81,10.54
138.65,0,206.18,-557.77,15.4,9.91
138.7,0,201.96,-557.68,15.03,9.09
138.75,0,198.41,-557.61,14.79,8.6
138.8,0,197.08,-557.56,14.66,8.34
138.85,0,196.64,-557.54,14.59,8.19
138.9,0,196.64,-557.55,14.57,8.51
138.95,0,196.64,-557.59,14.57,8.94
139,0,196.86,-557.64,14.61,9.09
139.05,0,196.64,-557.71,14.69,8.81
139.1,0,196.64,-557.78,14.84,8.58
139.15,0,196.41,-557.84,15.12,9.28
139.2,0,196.64,-557.88,15.47,10.17
139.25,0,197.08,-557.9,15.84,10.89
139.3,0,197.3,-557.88,16.1,11.01
139.35,0,197.08,-557.83,16.26,10.98
139.4,0,197.08,-557.76,16.33,11
139.45,0,196.64,-557.66,16.27,11
139.5,0,196.41,-557.55,16.08,11
139.55,0,195.97,-557.44,15.75,11.4
139.6,0,195.75,-557.35,15.37,12.48
139.65,0,194.86,-557.26,14.97,13.78
139.7,0,192.86,-557.19,14.64,14.65
139.75,0,190.86,-557.13,14.37,14.49
139.8,0,189.75,-557.08,14.23,13.83
139.85,0,189.53,-557.01,14.19,13.06
139.9,0,188.87,-556.93,14.25,12.58
139.95,0,188.64,-556.83,14.33,12.53
140,0,189.98,-556.71,14.34,12.62
140.05,0,191.75,-556.59,14.17,12.63
140.1,0,192.42,-556.46,13.86,12.05
140.15,0,191.31,-556.35,13.45,11.34
140.2,0,189.53,-556.26,13.05,10.28
140.25,0,187.98,-556.21,12.65,9.72
140.3,0,186.2,-556.2,12.35,9.2
140.35,0,185.76,-556.22,12.18,9.18
140.4,0,185.76,-556.28,12.15,9.48
140.45,0,185.76,-556.38,12.23,9.93
140.5,0,185.54,-556.52,12.36,10.48
140.55,0,184.43,-556.69,12.5,10.48
140.6,0,183.76,-556.89,12.68,10.59
140.65,0,183.32,-557.12,13,10.62
140.7,0,183.54,-557.37,13.44,10.84
140.75,0,184.2,-557.65,13.94,11.09
140.8,0,184.43,-557.98,14.35,11.39
140.85,0,184.65,-558.35,14.7,11.3
140.9,0,184.43,-558.77,15.05,11.34
140.95,0,183.98,-559.24,15.6,11.13
141,0,183.54,-559.74,16.36,11.29
141.05,0,183.09,-560.25,17.29,11.08
141.1,0,183.09,-560.72,18.43,11.08
141.15,0,183.54,-561.12,19.85,11.03
141.2,0,183.54,-561.43,21.88,10.62
141.25,0,182.43,-561.64,24.1,10.33
141.3,0,180.43,-561.76,26.15,9.99
141.35,0,178.21,-561.79,27.23,9.86
141.4,0,178.43,-561.78,27.24,10.17
141.45,0,179.54,-561.73,26.23,10.61
141.5,0,180.65,-561.66,24.8,10.76
141.55,0,182.87,-561.59,23.39,10.27
141.6,0,185.54,-561.51,22.43,9.61
141.65,0,186.42,-561.41,21.87,9.38
141.7,0,184.43,-561.3,21.67,9
141.75,0,182.43,-561.17,21.7,9.07
141.8,0,183.54,-561.03,21.88,9.21
141.85,0,185.54,-560.91,21.93,9.26
141.9,0,185.09,-560.83,21.54,8.89
141.95,0,182.21,-560.83,20.68,8.03
142,0,181.98,-560.93,19.62,7.39
142.05,0,184.43,-561.15,18.79,7.08
142.1,0,185.98,-561.48,18.38,7.29
142.15,0,185.98,-561.91,18.53,7.68
142.2,0,186.42,-562.43,19.1,7.59
142.25,0,187.98,-562.99,20,7.85
142.3,0,191.31,-563.55,21.09,7.89
142.35,0,193.31,-564.07,22.56,8.15
142.4,0,195.3,-564.51,24.39,8.01
142.45,0,195.3,-564.82,26.6,8.03
142.5,0,188.42,-565.01,29.05,8.41
142.55,0,180.21,-565.06,31.15,8.89
142.6,0,176.43,-564.98,32.36,9.66
142.65,0,177.54,-564.81,32.43,9.91
142.7,0,178.43,-564.54,31.8,10.11
142.75,0,178.65,-564.23,31,10.41
142.8,0,178.65,-563.88,30.01,10.9
142.85,0,178.43,-563.53,28.72,11.46
142.9,0,178.43,-563.19,27.14,11.87
142.95,0,178.65,-562.89,25.44,12.47
143,0,179.32,-562.63,23.95,13.07
143.05,0,179.76,-562.43,22.78,13.31
143.1,0,179.99,-562.28,21.99,13.08
143.15,0,180.43,-562.18,21.39,12.68
143.2,0,181.32,-562.13,20.98,12.75
143.25,0,181.98,-562.1,20.83,13.69
143.3,0,182.43,-562.08,20.95,14.89
143.35,0,182.65,-562.07,21.21,15.92
143.4,0,182.65,-562.06,21.45,16.16
143.45,0,182.87,-562.03,21.58,16.22
143.5,0,183.32,-561.99,21.59,16.08
143.55,0,183.98,-561.92,21.53,16.26
143.6,0,184.43,-561.82,21.49,17.07
143.65,0,185.31,-561.68,21.52,17.87
143.7,0,186.65,-561.5,21.56,18.59
143.75,0,186.42,-561.27,21.52,17.89
143.8,0,185.09,-561,21.28,16.7
143.85,0,184.87,-560.7,20.88,15.12
143.9,0,184.65,-560.4,20.3,14.16
143.95,0,184.43,-560.1,19.65,13.46
144,0,184.43,-559.84,18.86,13.12
144.05,0,185.09,-559.63,18,12.92
144.1,0,186.2,-559.49,17.16,12.81
144.15,0,186.65,-559.42,16.48,12.35
144.2,0,187.76,-559.41,16.06,11.83
144.25,0,189.31,-559.45,15.95,11.44
144.3,0,188.42,-559.52,16.15,11.05
144.35,0,185.54,-559.6,16.57,10.7
144.4,0,184.65,-559.68,17.07,10.15
144.45,0,184.2,-559.75,17.54,9.57
144.5,0,183.76,-559.81,17.85,8.94
144.55,0,183.54,-559.87,17.94,8.7
144.6,0,184.43,-559.91,17.92,8.13
144.65,0,185.54,-559.94,17.94,7.77
144.7,0,184.87,-559.96,18.09,7.18
144.75,0,183.09,-559.96,18.33,7.39
144.8,0,184.2,-559.97,18.52,7.91
144.85,0,187.09,-559.98,18.52,8.66
144.9,0,186.2,-560.02,18.31,9.52
144.95,0,183.32,-560.1,18.01,10.44
145,0,180.65,-560.21,17.81,11.39
145.05,0,180.21,-560.37,17.76,12.17
145.1,0,180.65,-560.55,17.88,12.51
145.15,0,181.1,-560.74,18.19,13.54
145.2,0,180.21,-560.92,18.71,14.61
145.25,0,179.1,-561.06,19.39,16.03
145.3,0,179.1,-561.15,20.15,16.33
145.35,0,179.32,-561.18,20.84,15.87
145.4,0,179.54,-561.15,21.37,14.84
145.45,0,180.21,-561.07,21.59,14.14
145.5,0,180.65,-560.95,21.47,14
145.55,0,181.98,-560.81,21.12,14.03
145.6,0,183.54,-560.69,20.61,14.01
145.65,0,183.76,-560.62,20,14.21
145.7,0,183.54,-560.61,19.34,14.44
145.75,0,183.98,-560.69,18.63,14.13
145.8,0,186.65,-560.85,18.09,13.31
145.85,0,188.87,-561.09,17.9,12.49
145.9,0,186.42,-561.38,18.16,12.16
145.95,0,180.43,-561.69,18.84,12.53
146,0,178.65,-562,19.8,13.34
146.05,0,179.1,-562.29,20.83,14.37
146.1,0,179.54,-562.54,21.81,15.14
146.15,0,179.99,-562.74,22.62,15.3
146.2,0,179.76,-562.88,23.36,15.09
146.25,0,178.65,-562.96,24.06,14.68
146.3,0,177.54,-562.97,24.77,14.35
146.35,0,176.88,-562.93,25.34,13.81
146.4,0,175.99,-562.85,25.56,13.23
146.45,0,175.32,-562.74,25.3,12.61
146.5,0,174.21,-562.61,24.69,12.17
146.55,0,173.55,-562.48,23.92,11.76
146.6,0,172.44,-562.37,23.21,11.19
146.65,0,171.77,-562.27,22.62,10.79
146.7,0,171.33,-562.2,22.16,10.4
146.75,0,170.88,-562.16,21.81,10.44
146.8,0,170.66,-562.13,21.59,10.97
146.85,0,170.66,-562.1,21.58,12.28
146.9,0,170.66,-562.06,21.82,13.65
146.95,0,170.66,-561.97,22.24,14.99
147,0,170.66,-561.84,22.77,15.53
147.05,0,170.44,-561.65,23.35,15.9
147.1,0,170.44,-561.39,24,16.29
147.15,0,170.44,-561.08,24.39,16.64
147.2,0,170.44,-560.74,24.3,16.99
147.25,0,170.66,-560.39,23.48,17.12
147.3,0,170.44,-560.08,22.07,18.02
147.35,0,170.44,-559.84,20.32,18.63
147.4,0,170.66,-559.69,18.55,19.13
147.45,0,171.33,-559.67,17.13,18.15
147.5,0,173.33,-559.76,16.2,17.26
147.55,0,174.44,-559.96,15.81,16.08
147.6,0,174.88,-560.24,15.95,15.67
147.65,0,174.21,-560.56,16.53,14.75
147.7,0,171.55,-560.9,17.46,13.88
147.75,0,169.33,-561.23,18.49,12.73
147.8,0,168.22,-561.55,19.41,11.92
147.85,0,168,-561.84,20.1,10.73
147.9,0,167.78,-562.1,20.61,9.73
147.95,0,167.33,-562.33,21.07,9.09
148,0,167.33,-562.52,21.54,9.17
148.05,0,167.33,-562.69,21.96,9.45
148.1,0,167.11,-562.84,22.27,9.72
148.15,0,166.67,-562.98,22.44,9.84
148.2,0,166.22,-563.12,22.56,10.31
148.25,0,166,-563.25,22.68,10.83
148.3,0,165.56,-563.37,22.85,11.43
148.35,0,164.89,-563.47,23.14,11.85
148.4,0,164.22,-563.54,23.6,12.26
148.45,0,162.67,-563.58,24.04,12.62
148.5,0,161.56,-563.59,24.36,13.38
148.55,0,160.45,-563.58,24.58,14.2
148.6,0,159.12,-563.55,24.73,15.52
148.65,0,158.01,-563.51,24.71,16.54
148.7,0,156.01,-563.48,24.46,17.61
148.75,0,154.46,-563.47,24.13,18.03
148.8,0,153.57,-563.49,23.87,18.33
148.85,0,153.12,-563.56,23.62,18.27
148.9,0,152.68,-563.67,23.35,18.32
148.95,0,152.24,-563.82,23.19,17.92
149,0,152.24,-563.99,23.27,17.45
149.05,0,152.24,-564.15,23.67,16.87
149.1,0,152.24,-564.28,24.59,15.46
149.15,0,152.24,-564.35,26.1,13.47
149.2,0,152.24,-564.34,27.86,11.19
149.25,0,152.01,-564.26,29.11,9.73
149.3,0,151.35,-564.09,29.48,9.78
149.35,0,150.46,-563.84,29.29,10.1
149.4,0,149.57,-563.53,29.03,10.78
149.45,0,149.13,-563.17,28.62,11.38
149.5,0,148.46,-562.8,27.67,12.23
149.55,0,147.57,-562.43,26.15,13.72
149.6,0,147.13,-562.1,24.34,14.79
149.65,0,148.24,-561.82,22.67,16.1
149.7,0,150.02,-561.6,21.17,16.98
149.75,0,150.24,-561.43,20.04,17.82
149.8,0,150.46,-561.31,19.35,18.16
149.85,0,150.68,-561.22,19.23,18
149.9,0,150.68,-561.16,19.45,17.63
149.95,0,151.13,-561.13,19.65,17.53
150,0,151.35,-561.13,19.61,17.23
150.05,0,150.9,-561.15,19.4,16.55
150.1,0,149.79,-561.19,19.2,15.56
150.15,0,149.13,-561.23,19.21,14.42
150.2,0,150.24,-561.23,19.48,13.6
150.25,0,152.01,-561.18,20.01,12.8
150.3,0,153.35,-561.08,20.76,12.68
150.35,0,153.12,-560.92,21.45,12.7
150.4,0,153.12,-560.72,21.76,12.88
150.45,0,153.12,-560.53,21.38,12.71
150.5,0,153.57,-560.38,20.46,12.52
150.55,0,153.57,-560.29,19.23,12.25
150.6,0,153.57,-560.27,18.12,12.15
150.65,0,153.79,-560.34,17.37,12.28
150.7,0,153.79,-560.45,17.17,12.09
150.75,0,153.57,-560.6,17.48,11.87
150.8,0,153.35,-560.74,18.15,11.39
150.85,0,153.12,-560.88,18.92,11.45
150.9,0,153.35,-560.99,19.57,11.77
150.95,0,153.35,-561.08,19.96,12.24
151,0,153.12,-561.15,20.09,12.6
151.05,0,153.57,-561.21,20.08,12.77
151.1,0,154.23,-561.27,20.01,12.87
151.15,0,154.01,-561.33,20.05,13.13
151.2,0,153.35,-561.39,20.1,13.6
151.25,0,153.79,-561.46,20.08,14.15
151.3,0,156.9,-561.52,20.01,14.75
151.35,0,158.67,-561.56,20.07,15.18
151.4,0,161.34,-561.58,20.45,15.59
151.45,0,164.22,-561.59,20.98,15.55
151.5,0,165.78,-561.6,21.39,15.03
151.55,0,166.22,-561.63,21.36,14.32
151.6,0,166.44,-561.69,20.92,13.67
151.65,0,166.67,-561.79,20.34,13
151.7,0,168.22,-561.93,19.99,12.13
151.75,0,169.77,-562.12,19.96,11.23
151.8,0,169.55,-562.36,20.13,10.47
151.85,0,167.33,-562.64,20.42,9.94
151.9,0,166.67,-562.95,20.76,9.68
151.95,0,166.67,-563.29,21.22,9.72
152,0,168,-563.63,21.82,9.88
152.05,0,169.55,-563.98,22.58,9.92
152.1,0,169.55,-564.33,23.43,9.96
152.15,0,169.77,-564.69,24.19,9.78
152.2,0,170.44,-565.04,24.78,9.75
152.25,0,171.11,-565.39,25.24,10.11
152.3,0,174.88,-565.72,25.82,10.77
152.35,0,177.54,-566.01,26.56,11.38
152.4,0,176.21,-566.26,27.61,11.43
152.45,0,170.44,-566.44,28.74,11.36
152.5,0,167.55,-566.56,29.82,10.96
152.55,0,167.11,-566.61,30.61,10.66
152.6,0,167.11,-566.61,31.11,10.32
152.65,0,166.67,-566.58,31.36,10.4
152.7,0,166.44,-566.53,31.34,10.34
152.75,0,165.78,-566.5,30.97,10.35
152.8,0,164,-566.51,30.34,10.14
152.85,0,162.89,-566.55,29.52,9.9
152.9,0,163.11,-566.62,28.93,9.61
152.95,0,162.89,-566.71,28.89,9.3
153,0,162,-566.77,29.77,9.78
153.05,0,160.45,-566.79,31.39,10.62
153.1,0,159.56,-566.74,33.64,11.28
153.15,0,158.9,-566.62,35.91,11.38
153.2,0,158.45,-566.42,37.73,11.13
153.25,0,158.23,-566.15,38.48,11.5
153.3,0,157.79,-565.81,38.03,11.93
153.35,0,157.34,-565.44,36.32,12.09
153.4,0,157.12,-565.06,33.91,11.6
153.45,0,156.23,-564.69,31.25,10.94
153.5,0,155.12,-564.38,28.8,10.51
153.55,0,154.68,-564.15,26.6,9.89
153.6,0,154.68,-564,24.65,9.48
153.65,0,154.68,-563.95,23.18,9.07
153.7,0,154.68,-563.97,22.25,9.31
153.75,0,154.23,-564.02,22.02,9.68
153.8,0,153.35,-564.08,22.38,10.2
153.85,0,152.68,-564.11,23.14,10.38
153.9,0,152.46,-564.11,23.88,10.51
153.95,0,152.46,-564.08,24.32,10.58
154,0,152.46,-564.04,24.32,10.82
154.05,0,152.46,-564.01,24.02,11.08
154.1,0,152.68,-564.04,23.61,11.38
154.15,0,153.12,-564.15,23.25,11.69
154.2,0,153.57,-564.38,22.89,11.61
154.25,0,154.46,-564.71,22.56,11.26
154.3,0,156.01,-565.11,22.53,10.78
154.35,0,158.01,-565.55,23.18,10.41
154.4,0,161.34,-565.95,24.77,10.44
154.45,0,162.89,-566.27,27.2,10.57
154.5,0,159.78,-566.49,30.1,11.2
154.55,0,156.01,-566.59,32.61,11.75
154.6,0,155.57,-566.59,34.07,12.19
154.65,0,155.12,-566.52,34.29,12.19
154.7,0,154.9,-566.4,33.71,11.88
154.75,0,154.9,-566.26,32.77,11.61
154.8,0,155.57,-566.11,31.53,11.7
154.85,0,156.01,-565.95,30.26,12.06
154.9,0,156.01,-565.78,29.2,12.55
154.95,0,156.01,-565.6,28.59,12.32
155,0,155.79,-565.41,28.27,11.98
155.05,0,155.79,-565.19,28.02,10.86
155.1,0,155.79,-564.97,27.72,9.97
155.15,0,156.45,-564.73,27.25,8.97
155.2,0,156.9,-564.5,26.61,8.79
155.25,0,157.56,-564.28,25.86,9.15
155.3,0,158.01,-564.09,25.14,9.79
155.35,0,158.45,-563.92,24.42,10.39
155.4,0,158.67,-563.78,23.82,10.64
155.45,0,158.9,-563.66,23.4,10.81
155.5,0,159.56,-563.56,23.22,10.89
155.55,0,160.01,-563.48,23.13,11.34
155.6,0,161.34,-563.43,23.04,12.05
155.65,0,162.23,-563.4,22.87,12.88
155.7,0,161.78,-563.41,22.65,13.38
155.75,0,161.78,-563.46,22.43,13.65
155.8,0,162.23,-563.52,22.34,13.81
155.85,0,163.11,-563.61,22.45,13.49
155.9,0,164,-563.69,22.77,12.86
155.95,0,164.89,-563.77,23.21,11.87
156,0,166.22,-563.81,23.72,11.15
156.05,0,167.33,-563.83,24.26,10.8
156.1,0,168.89,-563.81,24.76,11.19
156.15,0,170.22,-563.75,25.06,11.8
156.2,0,170.44,-563.66,25.16,12.4
156.25,0,170.66,-563.54,25.14,12.84
156.3,0,171.99,-563.39,25,13.25
156.35,0,172.44,-563.22,24.77,13.22
156.4,0,172.66,-563.04,24.38,12.89
156.45,0,173.33,-562.85,23.85,12.62
156.5,0,174.88,-562.64,23.3,12.7
156.55,0,176.21,-562.4,22.91,13.27
156.6,0,176.88,-562.14,22.78,13.39
156.65,0,178.65,-561.85,22.66,13.53
156.7,0,180.21,-561.55,22.28,12.79
156.75,0,181.54,-561.24,21.64,13.06
156.8,0,180.65,-560.92,20.84,13.37
156.85,0,179.1,-560.62,20.11,14.09
156.9,0,177.99,-560.35,19.44,14.29
156.95,0,177.77,-560.13,18.85,14.88
157,0,178.21,-559.97,18.28,15.63
157.05,0,179.32,-559.9,17.67,16.3
157.1,0,180.43,-559.9,17.11,15.99
157.15,0,178.88,-559.98,16.74,15.46
157.2,0,176.66,-560.13,16.75,14.89
157.25,0,175.55,-560.33,17.13,14.67
157.3,0,175.1,-560.55,17.67,14.11
157.35,0,174.66,-560.79,18.22,13.36
157.4,0,172.88,-561.02,18.78,12.89
157.45,0,170.88,-561.21,19.51,12.85
157.5,0,168.66,-561.35,20.35,12.95
157.55,0,168.22,-561.41,21.29,12.76
157.6,0,168.22,-561.39,22.21,12.34
157.65,0,169.11,-561.29,23.05,11.82
157.7,0,171.11,-561.11,23.6,11.43
157.75,0,173.1,-560.87,23.7,11.25
157.8,0,171.55,-560.6,23.24,11.14
157.85,0,167.78,-560.3,22.32,11.08
157.9,0,165.56,-560.02,21.08,10.64
157.95,0,164.45,-559.78,19.77,9.74
158,0,164.89,-559.59,18.58,8.68
158.05,0,165.11,-559.47,17.58,8.08
158.1,0,165.56,-559.43,16.85,7.95
158.15,0,165.56,-559.47,16.42,8.01
158.2,0,165.33,-559.57,16.3,7.99
158.25,0,165.33,-559.72,16.44,8.4
158.3,0,165.56,-559.89,16.76,9.28
158.35,0,165.56,-560.05,17.28,10.34
158.4,0,165.33,-560.18,18.08,11.12
158.45,0,165.11,-560.26,19.03,11.69
158.5,0,164.67,-560.28,19.92,12.16
158.55,0,163.56,-560.27,20.4,12.77
158.6,0,162.23,-560.24,20.41,13.19
158.65,0,163.11,-560.23,19.95,13.39
158.7,0,165.33,-560.24,19.26,13.32
158.75,0,166.22,-560.27,18.53,13.34
158.8,0,165.78,-560.33,18.09,13.33
158.85,0,164.89,-560.39,18.05,13.34
158.9,0,164.22,-560.44,18.42,12.53
158.95,0,163.78,-560.49,18.88,11.57
159,0,162.89,-560.53,19.2,10.42
159.05,0,162.45,-560.58,19.27,9.4
159.1,0,162.23,-560.65,19.18,8.76
159.15,0,162,-560.74,19.05,8.03
159.2,0,161.34,-560.85,19.02,7.76
159.25,0,160.45,-560.97,19.06,7.76
159.3,0,160.01,-561.08,19.24,8.3
159.35,0,159.78,-561.18,19.57,9.01
159.4,0,159.56,-561.24,20.11,9.66
159.45,0,159.12,-561.27,20.72,10.54
159.5,0,158.67,-561.28,21.18,11.44
159.55,0,158.23,-561.28,21.28,12.6
159.6,0,157.34,-561.29,20.9,13.81
159.65,0,156.45,-561.32,20.26,14.88
159.7,0,155.79,-561.36,19.7,15.54
159.75,0,155.57,-561.41,19.51,15.48
159.8,0,155.12,-561.46,19.72,15.2
159.85,0,155.12,-561.51,20.23,14.74
159.9,0,154.9,-561.57,20.81,14.19
159.95,0,154.68,-561.66,21.18,13.99
160,0,154.46,-561.8,21.16,13.84
160.05,0,154.46,-562.02,20.72,13.36
160.1,0,154.46,-562.34,20.23,13.04
160.15,0,154.68,-562.75,20.04,12.68
160.2,0,154.68,-563.25,20.28,12.54
160.25,0,154.68,-563.83,20.93,12.05
160.3,0,154.46,-564.44,21.79,11.52
160.35,0,153.12,-565.07,22.99,11.71
160.4,0,150.68,-565.69,24.52,12.25
160.45,0,149.35,-566.26,26.29,12.99
160.5,0,148.68,-566.79,28.11,13.25
160.55,0,148.46,-567.27,29.68,12.65
160.6,0,148.46,-567.7,30.97,11.78
160.65,0,148.68,-568.09,32.03,10.89
160.7,0,148.24,-568.42,33.23,10.33
160.75,0,147.8,-568.68,35.05,10.24
160.8,0,147.57,-568.86,37.33,10.32
160.85,0,147.35,-568.94,39.96,11.31
160.9,0,146.91,-568.93,42.31,12.53
160.95,0,146.69,-568.85,43.64,13.97
