Depth,Den,Ng,SP,Res,Cal
120.5,2.18,3.94,-476.89,10.85,159.86
120.55,2.19,3.97,-476.37,10.36,160.31
120.6,2.19,3.78,-476.76,9.78,160.18
120.65,2.18,3.55,-477.82,9.29,159.66
120.7,2.18,3.27,-479.06,8.92,159.04
120.75,2.16,3.16,-480.09,8.75,158.65
120.8,2.15,3.09,-480.86,8.64,158.67
120.85,2.14,3.05,-481.46,8.51,159.13
120.9,2.13,3.03,-481.96,8.27,160.19
120.95,2.11,3.02,-482.24,8.01,161.85
121,2.1,3.41,-482.17,7.69,163.52
121.05,2.09,3.89,-481.72,7.36,164.61
121.1,2.08,4.46,-481.15,6.96,164.68
121.15,2.08,5.07,-480.84,6.53,164.05
121.2,2.08,5.71,-481.11,6.12,162.7
121.25,2.08,6.16,-481.92,5.76,160.91
121.3,2.09,6.17,-483.02,5.5,158.94
121.35,2.09,6.27,-484,5.32,157.43
121.4,2.1,6.69,-484.73,5.23,156.52
121.45,2.1,7.19,-485.13,5.15,156.2
121.5,2.09,7.58,-485.26,5.11,156.33
121.55,2.09,7.75,-484.99,5.05,156.77
121.6,2.09,8.07,-484.35,4.98,157.32
121.65,2.09,8.16,-483.43,4.87,157.68
121.7,2.09,8.25,-482.47,4.8,157.86
121.75,2.08,7.88,-481.66,4.87,157.86
121.8,2.07,7.43,-480.94,5.11,157.79
121.85,2.06,6.86,-480.28,5.58,157.61
121.9,2.06,6.86,-479.6,6.13,157.29
121.95,2.05,7.14,-479.1,6.76,156.76
122,2.05,7.8,-478.9,7.28,155.95
122.05,2.04,8.19,-479.02,7.75,155.09
122.1,2.05,8.6,-479.28,8.12,154.32
122.15,2.04,8.76,-479.48,8.41,153.78
122.2,2.04,8.87,-479.64,8.55,153.36
122.25,2.04,8.73,-479.81,8.48,153.06
122.3,2.03,8.32,-480.08,8.2,152.86
122.35,2.03,7.81,-480.19,7.72,152.76
122.4,2.03,7.43,-479.94,7.22,152.7
122.45,2.03,7.65,-479.17,6.77,152.67
122.5,2.04,8.02,-478.27,6.45,152.65
122.55,2.04,8.13,-477.55,6.27,152.64
122.6,2.04,8.03,-477.18,6.22,152.64
122.65,2.04,7.83,-476.92,6.25,152.63
122.7,2.03,7.97,-476.52,6.32,152.63
122.75,2.02,7.96,-476.01,6.4,152.63
122.8,2.02,7.99,-475.67,6.53,152.63
122.85,2.02,8.39,-475.85,6.74,152.58
122.9,2.02,8.88,-476.52,7.01,152.51
122.95,2.02,9.25,-477.34,7.29,152.43
123,2.02,9.23,-477.83,7.56,152.46
123.05,2.02,9.3,-477.88,7.8,152.5
123.1,2.03,8.9,-477.66,8.05,152.52
123.15,2.04,8.44,-477.54,8.27,152.47
123.2,2.05,8.27,-477.47,8.48,152.47
123.25,2.05,8.74,-477.36,8.62,152.51
123.3,2.06,9,-477.06,8.68,152.57
123.35,2.06,8.95,-476.84,8.65,152.65
123.4,2.07,8.79,-476.85,8.54,152.84
123.45,2.08,8.95,-477.1,8.38,153.16
123.5,2.09,8.95,-477.42,8.16,153.53
123.55,2.09,8.58,-477.64,7.92,153.88
123.6,2.09,8.51,-477.89,7.65,154.19
123.65,2.08,8.42,-478.35,7.34,154.48
123.7,2.07,8.58,-479.15,7.01,154.71
123.75,2.06,8.4,-480.15,6.67,154.82
123.8,2.05,8.2,-480.95,6.42,154.77
123.85,2.04,7.52,-481.25,6.24,154.52
123.9,2.04,6.74,-480.97,6.19,153.87
123.95,2.03,5.85,-480.33,6.2,152.82
124,2.02,5.52,-479.6,6.26,151.57
124.05,2.02,5.27,-478.88,6.31,150.47
124.1,2.01,5.36,-478.04,6.24,149.62
124.15,2.01,5.53,-477.11,6.03,149.07
124.2,2.01,5.98,-476.25,5.7,148.79
124.25,2.01,5.9,-475.78,5.37,148.67
124.3,2.01,5.78,-475.77,5.08,148.59
124.35,2,5.74,-476.07,4.83,148.5
124.4,2,6.1,-476.25,4.62,148.41
124.45,2,6.57,-476.19,4.43,148.38
124.5,1.99,6.73,-475.89,4.29,148.35
124.55,1.99,6.86,-475.66,4.23,148.29
124.6,1.99,6.72,-475.54,4.22,148.05
124.65,2,6.52,-475.48,4.29,147.67
124.7,2,6.25,-475.24,4.37,147.23
124.75,2.01,5.95,-474.88,4.42,146.85
124.8,2.02,5.64,-474.58,4.39,146.57
124.85,2.03,5.12,-474.49,4.31,146.39
124.9,2.03,4.75,-474.55,4.22,146.3
124.95,2.03,4.57,-474.39,4.18,146.24
125,2.04,4.67,-473.91,4.17,146.21
125.05,2.05,4.85,-473.1,4.19,146.19
125.1,2.06,5.1,-472.4,4.22,146.19
125.15,2.06,5.39,-471.91,4.25,146.18
125.2,2.06,6.1,-471.62,4.32,146.18
125.25,2.05,6.9,-471.18,4.4,146.23
125.3,2.05,7.8,-470.55,4.49,146.35
125.35,2.04,8.14,-469.92,4.56,146.7
125.4,2.04,8.19,-469.65,4.59,147.28
125.45,2.04,8.07,-469.78,4.59,148.12
125.5,2.03,8.05,-470.13,4.54,148.88
125.55,2.02,8.02,-470.41,4.46,149.42
125.6,2.01,7.82,-470.54,4.36,149.57
125.65,2.01,7.17,-470.76,4.24,149.49
125.7,2.01,6.4,-471.28,4.12,149.24
125.75,2,5.51,-472.19,3.97,148.96
125.8,2,4.98,-473.08,3.82,148.58
125.85,2.01,4.5,-473.71,3.66,148.07
125.9,2.02,4.3,-473.92,3.56,147.41
125.95,2.03,4.16,-474.13,3.53,146.69
126,2.03,3.89,-474.55,3.6,146.15
126.05,2.03,3.81,-475.26,3.76,145.79
126.1,2.03,3.74,-475.96,3.95,145.61
126.15,2.03,4.11,-476.49,4.07,145.5
126.2,2.03,4.37,-476.98,4.06,145.44
126.25,2.02,5.1,-477.68,3.93,145.41
126.3,2.02,5.69,-478.67,3.75,145.39
126.35,2.01,6.36,-479.62,3.57,145.38
126.4,2.01,6.81,-480.29,3.44,145.37
126.45,2,7.23,-480.52,3.32,145.37
126.5,1.99,7.61,-480.54,3.21,145.37
126.55,1.98,7.77,-480.48,3.11,145.37
126.6,1.98,7.88,-480.49,3.12,145.37
126.65,1.97,8.33,-480.34,3.22,145.37
126.7,1.97,8.84,-479.96,3.48,145.37
126.75,1.97,9.43,-479.31,3.79,145.37
126.8,1.97,9.46,-478.82,3.99,145.37
126.85,1.97,9.38,-478.73,3.98,145.37
126.9,1.97,8.97,-479.03,3.67,145.37
126.95,1.97,9.07,-479.42,3.29,145.37
127,1.97,9.21,-479.69,2.91,145.37
127.05,1.98,9.86,-479.97,2.72,145.42
127.1,1.99,10.21,-480.38,2.65,145.65
127.15,2.01,10.21,-480.91,2.69,146.08
127.2,2.02,10.29,-481.22,2.71,146.59
127.25,2.03,10.3,-481.07,2.66,146.72
127.3,2.04,10.52,-480.46,2.51,146.42
127.35,2.05,10.36,-479.83,2.34,145.96
127.4,2.05,9.98,-479.59,2.17,145.86
127.45,2.06,10.07,-479.9,2.04,146.34
127.5,2.06,10.21,-480.35,1.96,147.11
127.55,2.06,10.66,-480.56,1.98,147.95
127.6,2.07,10.37,-480.27,2.03,148.71
127.65,2.08,10.01,-479.69,2.08,149.4
127.7,2.08,9.48,-479.08,2.12,150.12
127.75,2.08,9.3,-478.52,2.14,151
127.8,2.07,9.15,-477.95,2.17,152.29
127.85,2.07,8.89,-477.17,2.22,153.85
127.9,2.06,8.61,-476.39,2.31,155.39
127.95,2.06,8.1,-475.86,2.45,156.49
128,2.06,7.74,-475.91,2.59,157.18
128.05,2.06,7.57,-476.42,2.77,157.54
128.1,2.05,7.66,-477.03,2.92,157.75
128.15,2.05,8.05,-477.54,3.08,157.86
128.2,2.05,8.34,-477.98,3.17,158.04
128.25,2.05,8.88,-478.63,3.28,158.42
128.3,2.04,9.04,-479.4,3.36,159.12
128.35,2.04,9.18,-480.11,3.45,159.55
128.4,2.04,9.45,-480.3,3.5,159.02
128.45,2.05,9.93,-480,3.5,157.28
128.5,2.04,10.67,-479.3,3.45,155.16
128.55,2.04,11.32,-478.62,3.33,153.47
128.6,2.03,12,-477.98,3.19,152.5
128.65,2.03,12.66,-477.35,3.03,151.97
128.7,2.03,13.13,-476.49,2.87,151.66
128.75,2.03,13.56,-475.44,2.71,151.5
128.8,2.03,13.34,-474.45,2.59,151.35
128.85,2.03,12.98,-473.77,2.5,151.12
128.9,2.02,12.26,-473.41,2.48,150.78
128.95,2.02,12.05,-473.13,2.5,150.29
129,2.02,11.86,-472.84,2.55,149.75
129.05,2.02,11.78,-472.64,2.6,149.16
129.1,2.02,10.93,-472.97,2.62,148.78
129.15,2.02,9.94,-473.75,2.63,148.69
129.2,2.02,8.97,-474.77,2.64,148.97
129.25,2.02,8.58,-475.37,2.7,149.6
129.3,2.02,8.11,-475.49,2.76,150.38
129.35,2.02,7.34,-475.18,2.83,151.31
129.4,2.02,6.49,-474.87,2.91,152.18
129.45,2.02,5.77,-474.7,3,153.19
129.5,2.02,5.45,-474.58,3.11,154.21
129.55,2.03,5.24,-474.23,3.2,155.21
129.6,2.04,5.14,-473.51,3.32,155.78
129.65,2.05,5.08,-472.55,3.4,155.82
129.7,2.06,5.44,-471.62,3.49,155.3
129.75,2.07,5.9,-470.9,3.5,154.61
129.8,2.07,7.07,-470.3,3.48,154.15
129.85,2.08,8,-469.79,3.4,154.35
129.9,2.08,9.01,-469.35,3.3,155.16
129.95,2.08,9.6,-469.27,3.15,156.22
130,2.07,10.52,-469.56,3,157.03
130.05,2.07,11.43,-470.16,2.86,157.51
130.1,2.06,12.39,-470.69,2.77,157.71
130.15,2.05,12.96,-470.98,2.72,157.85
130.2,2.04,13.67,-470.99,2.72,157.81
130.25,2.03,14.33,-470.79,2.72,157.45
130.3,2.02,15,-470.38,2.74,156.62
130.35,2.02,14.87,-469.68,2.76,155.31
130.4,2.02,13.97,-468.69,2.83,153.75
130.45,2.02,12.77,-467.52,2.93,151.94
130.5,2.01,11.95,-466.63,3.06,150.29
130.55,2.01,11.54,-466.3,3.21,148.9
130.6,2.01,10.9,-466.72,3.33,148.08
130.65,2.02,10.09,-467.42,3.41,147.59
130.7,2.03,9.2,-467.98,3.44,147.32
130.75,2.04,8.86,-467.98,3.43,147.17
130.8,2.06,8.81,-467.6,3.42,147.09
130.85,2.08,8.73,-467.16,3.41,147.04
130.9,2.1,8.31,-466.88,3.38,147.07
130.95,2.11,7.81,-466.7,3.31,147.22
131,2.12,7.42,-466.46,3.23,147.64
131.05,2.12,7.45,-466.28,3.13,148.45
131.1,2.11,7.57,-466.31,3.05,149.77
131.15,2.11,7.6,-466.68,2.97,151.55
131.2,2.11,7.84,-467.06,2.94,153.08
131.25,2.11,8.09,-467.26,2.9,153.63
131.3,2.12,8.39,-467.12,2.89,152.87
131.35,2.13,8.09,-466.95,2.87,151.53
131.4,2.13,7.7,-466.94,2.86,150.36
131.45,2.12,7.56,-467.14,2.87,149.75
131.5,2.11,7.65,-467.31,2.86,149.5
131.55,2.11,7.64,-467.22,2.85,149.55
131.6,2.11,7.86,-466.87,2.82,149.93
131.65,2.11,8.1,-466.48,2.81,150.72
131.7,2.09,8.39,-466.34,2.79,152.03
131.75,2.09,8.3,-466.43,2.76,153.47
131.8,2.08,8.14,-466.62,2.74,154.51
131.85,2.08,7.69,-466.68,2.78,154.57
131.9,2.08,7.17,-466.75,2.87,153.88
131.95,2.08,6.77,-466.98,3,153.05
132,2.07,6.99,-467.52,3.13,152.59
132.05,2.07,7.35,-468.15,3.2,152.92
132.1,2.06,7.47,-468.6,3.19,154.02
132.15,2.05,7.36,-468.68,3.1,155.76
132.2,2.04,6.97,-468.5,2.96,157.46
132.25,2.03,6.47,-468.31,2.81,158.63
132.3,2.03,5.89,-468.24,2.65,158.78
132.35,2.03,5.47,-468.2,2.52,157.8
132.4,2.03,5.27,-467.97,2.41,155.97
132.45,2.04,5.15,-467.59,2.34,154.06
132.5,2.04,5.08,-467.32,2.28,152.62
132.55,2.05,5.05,-467.61,2.24,151.78
132.6,2.06,5.23,-468.36,2.22,151.38
132.65,2.08,5.46,-469.22,2.22,151.19
132.7,2.09,5.34,-469.57,2.25,151.18
132.75,2.1,4.96,-469.47,2.28,151.24
132.8,2.12,4.66,-469.19,2.32,151.36
132.85,2.14,4.92,-469.11,2.31,151.45
132.9,2.15,5.32,-469.23,2.3,151.5
132.95,2.17,5.65,-469.32,2.27,151.58
133,2.18,5.79,-469.22,2.22,151.71
133.05,2.19,5.69,-468.98,2.15,152.07
133.1,2.19,5.7,-468.92,2.07,152.66
133.15,2.19,5.68,-469.15,2.01,153.6
133.2,2.18,5.88,-469.68,1.96,154.82
133.25,2.18,5.91,-470.16,1.95,156.38
133.3,2.17,6.16,-470.42,1.95,157.91
133.35,2.17,6.41,-470.38,1.98,159.06
133.4,2.16,6.71,-470.29,1.98,159.6
133.45,2.16,6.63,-470.17,1.95,159.67
133.5,2.17,6.47,-470.07,1.9,159.57
133.55,2.18,6.42,-469.85,1.86,159.57
133.6,2.18,6.78,-469.64,1.86,159.82
133.65,2.16,7.24,-469.65,1.9,160.4
133.7,2.15,8,-470.06,1.96,161.32
133.75,2.13,8.65,-470.69,2.05,162.38
133.8,2.11,9.53,-471.16,2.14,163.31
133.85,2.1,10.04,-471.21,2.25,163.93
133.9,2.09,10.51,-470.94,2.36,164.29
133.95,2.08,10.31,-470.73,2.47,164.48
134,2.07,9.97,-470.73,2.57,164.6
134.05,2.06,9.46,-470.87,2.66,164.66
134.1,2.05,9.28,-470.82,2.7,164.69
134.15,2.04,9.15,-470.53,2.7,164.71
134.2,2.03,8.69,-470.15,2.66,164.56
134.25,2.02,7.77,-470.05,2.61,164.1
134.3,2.02,6.69,-470.22,2.57,163.28
134.35,2.02,5.89,-470.43,2.51,162.38
134.4,2.02,5.52,-470.36,2.46,161.66
134.45,2.02,5.48,-470.04,2.39,161.23
134.5,2.03,6.2,-469.75,2.33,161
134.55,2.04,7.14,-469.73,2.27,160.92
134.6,2.05,7.87,-469.98,2.28,161.02
134.65,2.06,8,-470.17,2.32,161.29
134.7,2.07,8.57,-470.1,2.44,161.69
134.75,2.09,9.32,-469.73,2.53,162.15
134.8,2.1,10.18,-469.4,2.59,162.75
134.85,2.12,10.5,-469.17,2.55,163.6
134.9,2.13,10.74,-469.01,2.5,164.65
134.95,2.15,11.05,-468.7,2.43,165.62
135,2.17,11.36,-468.26,2.41,166.24
135.05,2.19,11.88,-467.81,2.44,166.34
135.1,2.22,12.05,-467.58,2.46,166
135.15,2.22,12.19,-467.62,2.49,165.42
135.2,2.24,11.85,-467.7,2.49,165.02
135.25,2.25,11.61,-467.64,2.48,164.93
135.3,2.26,11.49,-467.38,2.43,165.21
135.35,2.27,11.02,-467.22,2.34,165.78
135.4,2.27,10.5,-467.31,2.23,166.76
135.45,2.27,10.1,-467.67,2.11,168.04
135.5,2.26,10.32,-467.99,2,169.35
135.55,2.26,10.69,-468.16,1.88,170.08
135.6,2.24,10.6,-468.21,1.8,170.06
135.65,2.23,10.46,-468.46,1.73,169.51
135.7,2.21,9.81,-468.99,1.69,168.96
135.75,2.18,9.45,-469.8,1.63,168.58
135.8,2.16,9.05,-470.55,1.6,168.29
135.85,2.13,9.1,-471.15,1.53,168.04
135.9,2.11,9.03,-471.68,1.48,167.83
135.95,2.09,9.23,-472.33,1.42,167.63
136,2.08,10.05,-473.18,1.38,167.38
136.05,2.06,11.06,-473.87,1.35,167.19
136.1,2.06,11.82,-474.22,1.36,166.99
136.15,2.05,11.98,-474.12,1.36,166.86
136.2,2.06,12.36,-473.99,1.36,166.69
136.25,2.06,13.07,-474.03,1.32,166.52
136.3,2.07,13.89,-474.29,1.28,166.18
136.35,2.07,14.39,-474.34,1.21,165.6
136.4,2.08,14.66,-473.98,1.18,164.71
136.45,2.09,14.21,-473.23,1.16,163.66
136.5,2.1,13.17,-472.53,1.21,162.69
136.55,2.11,11.88,-472.16,1.3,161.96
136.6,2.12,11.21,-472.18,1.43,161.56
136.65,2.13,11.02,-472.4,1.56,161.45
136.7,2.14,10.45,-472.69,1.69,161.56
136.75,2.15,9.69,-473.14,1.82,161.77
136.8,2.15,8.83,-473.79,1.95,162.05
136.85,2.13,8.7,-474.59,2.03,162.21
136.9,2.12,8.51,-475.2,2.07,162.29
136.95,2.11,8.44,-475.41,2.08,162.29
137,2.1,7.99,-475.14,2.08,162.36
137.05,2.09,7.69,-474.76,2.09,162.48
137.1,2.08,7.54,-474.6,2.09,162.73
137.15,2.07,7.64,-474.85,2.09,163.18
137.2,2.05,7.84,-475.37,2.08,163.92
137.25,2.03,7.5,-476.03,2.04,165.12
137.3,2.02,7.07,-476.8,1.96,166.75
137.35,2.01,6.51,-477.71,1.89,168.6
137.4,2,6.32,-478.75,1.81,170.21
137.45,2,6.17,-479.71,1.75,171.29
137.5,2,5.7,-480.35,1.7,171.88
137.55,2,5.17,-480.49,1.64,171.99
137.6,2.01,4.57,-480.27,1.6,171.49
137.65,2.01,4.35,-479.91,1.57,170.12
137.7,2.01,4.19,-479.61,1.55,168.02
137.75,2.01,4.11,-479.21,1.55,165.88
137.8,2.02,4.66,-478.62,1.56,164.22
137.85,2.02,5.35,-477.74,1.59,163.25
137.9,2.02,6.2,-476.92,1.63,162.72
137.95,2.02,6.71,-476.36,1.69,162.42
138,2.01,7.18,-476.17,1.72,162.25
138.05,2.01,7.58,-476.09,1.74,162.22
138.1,2.01,7.75,-475.99,1.74,162.39
138.15,2,7.67,-475.94,1.71,162.85
138.2,2,7.48,-476.18,1.7,163.62
138.25,1.99,7.43,-476.77,1.72,164.51
138.3,2,7.58,-477.38,1.78,165.38
138.35,2,7.8,-477.66,1.81,166
138.4,1.99,7.88,-477.35,1.8,166.35
138.45,1.98,7.94,-476.68,1.73,166.39
138.5,1.98,7.56,-475.87,1.68,166.03
138.55,1.98,7.1,-475.22,1.66,165.43
138.6,1.98,6.53,-474.59,1.68,164.6
138.65,1.98,6.53,-473.96,1.74,163.56
138.7,1.98,6.61,-473.37,1.83,162.21
138.75,1.99,6.83,-473.24,1.92,160.98
138.8,1.99,6.89,-473.85,2.01,160.14
138.85,1.99,7.14,-475.18,2.1,159.89
138.9,1.99,7.41,-476.88,2.15,159.78
138.95,1.99,7.91,-478.6,2.17,159.55
139,1.99,8.26,-480.17,2.14,158.83
139.05,2,8.64,-481.71,2.09,157.84
139.1,2.01,8.58,-483.4,2.01,156.85
139.15,2.01,8.44,-485.3,1.93,156.18
139.2,2.01,8,-487.24,1.82,155.85
139.25,2.02,7.69,-488.98,1.7,155.76
139.3,2.02,6.94,-490.52,1.58,155.84
139.35,2.02,6.53,-491.85,1.5,156
139.4,2.02,6.09,-493.04,1.42,156.2
139.45,2.01,6.12,-493.88,1.37,156.44
139.5,2.01,6.04,-494.3,1.3,156.74
139.55,2.01,5.83,-494.3,1.26,157.12
139.6,2,5.58,-494.16,1.23,157.52
139.65,2,5.28,-494.01,1.22,157.84
139.7,2,5.37,-493.91,1.22,158.09
139.75,2,5.53,-493.72,1.22,158.32
139.8,2,5.78,-493.49,1.22,158.63
139.85,2,5.86,-493.36,1.24,158.95
139.9,2,5.93,-493.51,1.26,159.29
139.95,2,5.96,-493.87,1.29,159.53
140,2,5.98,-494.08,1.28,159.7
140.05,2.01,5.79,-493.77,1.26,159.78
140.1,2.01,5.95,-492.87,1.23,159.83
140.15,2.01,6.15,-491.72,1.22,159.86
140.2,2.01,7.02,-490.74,1.22,159.87
140.25,2.01,7.43,-490.06,1.21,159.88
140.3,2.01,7.89,-489.4,1.21,159.94
140.35,2.01,7.87,-488.49,1.21,160.01
140.4,2.01,8.15,-487.29,1.21,160.14
140.45,2.01,8.4,-486.06,1.18,160.23
140.5,2.01,8.91,-485.17,1.16,160.39
140.55,2,9.26,-484.65,1.12,160.49
140.6,2,9.64,-484.37,1.11,160.6
140.65,1.99,9.78,-484.06,1.11,160.69
140.7,1.99,9.88,-483.82,1.11,160.78
140.75,1.98,9.53,-483.78,1.11,160.93
140.8,1.99,9.28,-484.07,1.16,161.09
140.85,2,8.96,-484.5,1.24,161.31
140.9,2.01,9.45,-484.75,1.38,161.49
140.95,2.03,9.88,-484.52,1.5,161.62
141,2.05,10.27,-483.88,1.56,161.74
141.05,2.07,10.03,-482.94,1.56,161.95
141.1,2.08,9.66,-481.84,1.51,162.45
141.15,2.1,9.14,-480.5,1.49,163.13
141.2,2.12,9.36,-479,1.52,163.9
141.25,2.15,9.7,-477.6,1.61,164.52
141.3,2.17,10.41,-476.8,1.66,164.95
141.35,2.18,10.82,-476.94,1.68,165.33
141.4,2.18,11.25,-477.78,1.66,165.81
141.45,2.17,10.81,-478.78,1.64,166.52
141.5,2.15,10.01,-479.35,1.6,167.46
141.55,2.14,8.77,-479.52,1.57,168.43
141.6,2.13,7.96,-479.56,1.54,169.25
141.65,2.13,7.14,-479.75,1.51,169.66
141.7,2.12,6.82,-479.91,1.48,169.2
141.75,2.12,6.79,-479.61,1.46,168.01
141.8,2.11,6.92,-478.79,1.46,166.28
141.85,2.1,6.94,-477.73,1.46,164.84
141.9,2.09,6.97,-477.11,1.48,163.88
141.95,2.08,7.18,-477.16,1.5,163.46
142,2.07,7.43,-477.82,1.5,163.55
142.05,2.06,7.72,-478.67,1.48,164.19
142.1,2.06,8.03,-479.52,1.46,164.98
142.15,2.06,8.35,-480.32,1.45,165.27
142.2,2.06,8.48,-481.17,1.44,164.73
142.25,2.07,8.57,-482.06,1.44,163.76
142.3,2.07,8.61,-482.88,1.45,162.93
142.35,2.08,9.04,-483.45,1.48,162.4
142.4,2.08,9.33,-483.74,1.52,162.13
142.45,2.09,9.67,-483.89,1.58,161.97
142.5,2.11,9.4,-483.99,1.64,161.89
142.55,2.12,9.02,-484,1.72,161.84
142.6,2.14,8.48,-483.72,1.78,161.86
142.65,2.15,8.1,-483.17,1.79,161.97
142.7,2.16,7.72,-482.57,1.78,162.21
142.75,2.17,7.96,-482.27,1.76,162.55
142.8,2.19,8.94,-482.29,1.75,162.93
142.85,2.21,10.18,-482.5,1.72,163.29
142.9,2.22,11.02,-482.52,1.67,163.65
142.95,2.22,11.44,-482.26,1.61,164.18
143,2.22,11.69,-481.76,1.58,165
143.05,2.22,12.63,-481.34,1.57,166.13
143.1,2.22,13.66,-481.09,1.58,167.06
143.15,2.23,14.86,-480.95,1.62,167.47
143.2,2.23,15.3,-480.81,1.69,167.31
143.25,2.23,15.63,-480.79,1.8,166.87
143.3,2.24,15.79,-481.15,1.91,166.43
143.35,2.25,15.28,-482.02,2.04,166.2
143.4,2.26,14.61,-483.31,2.13,166.44
143.45,2.26,13.58,-484.55,2.2,167.09
143.5,2.27,13.04,-485.44,2.23,167.91
143.55,2.28,12.32,-485.87,2.25,168.75
143.6,2.28,12.27,-486.15,2.3,169.45
143.65,2.28,12.32,-486.48,2.38,170.03
143.7,2.27,12.32,-486.9,2.46,170.5
143.75,2.27,11.93,-487.23,2.52,170.88
143.8,2.26,11.45,-487.41,2.55,170.83
143.85,2.26,11.08,-487.58,2.58,170.19
143.9,2.25,10.71,-487.88,2.66,169.2
143.95,2.25,10.56,-488.34,2.82,168.33
144,2.23,10.45,-488.67,3.03,167.8
144.05,2.22,10.4,-488.66,3.23,167.52
144.1,2.2,10.37,-488.2,3.34,167.36
144.15,2.2,10.56,-487.59,3.38,167.27
144.2,2.19,10.99,-487.05,3.36,167.22
144.25,2.18,10.71,-486.75,3.33,167.19
144.3,2.18,10.34,-486.52,3.3,167.12
144.35,2.17,9.41,-486.21,3.29,167.05
144.4,2.18,8.95,-485.73,3.25,166.97
144.45,2.18,8.47,-485.16,3.17,166.88
144.5,2.19,8.48,-484.59,3.01,166.69
144.55,2.19,8.59,-483.97,2.83,166.47
144.6,2.2,8.82,-483.26,2.62,166.44
144.65,2.21,8.88,-482.42,2.42,166.66
144.7,2.21,9.14,-481.72,2.27,166.97
144.75,2.21,9,-481.34,2.17,167.23
144.8,2.2,8.83,-481.45,2.13,167.51
144.85,2.2,8.37,-481.81,2.16,168.1
144.9,2.19,8.44,-482.19,2.3,169.41
144.95,2.19,8.56,-482.36,2.51,171.83
145,2.19,8.6,-482.43,2.7,175.43
145.05,2.18,8.83,-482.46,2.8,179.32
145.1,2.17,9.09,-482.48,2.83,181.52
145.15,2.16,9.38,-482.35,2.79,180.37
145.2,2.15,9.29,-482.1,2.72,176.01
145.25,2.15,8.94,-481.97,2.56,170.44
145.3,2.14,8.65,-482.24,2.39,165.65
145.35,2.15,8.32,-483,2.19,162.35
145.4,2.15,8.59,-483.97,2.06,160.35
145.45,2.15,8.78,-484.87,1.99,159.35
145.5,2.16,9.08,-485.53,1.98,159.07
145.55,2.17,8.77,-486.15,2.03,159.3
145.6,2.17,9.37,-486.82,2.12,159.77
145.65,2.19,10.03,-487.53,2.22,160.29
145.7,2.19,10.68,-487.87,2.29,160.75
145.75,2.19,10.54,-487.69,2.33,161.11
145.8,2.18,10.24,-487.04,2.35,161.49
145.85,2.18,10.56,-486.35,2.39,162.02
145.9,2.17,10.96,-485.96,2.44,162.95
145.95,2.17,11.3,-485.92,2.52,164.21
146,2.17,11.05,-485.97,2.63,165.56
146.05,2.17,10.67,-485.83,2.8,166.46
146.1,2.17,10.55,-485.49,3,166.59
146.15,2.17,10.44,-485.14,3.25,165.94
146.2,2.17,10.4,-484.97,3.48,164.97
146.25,2.16,9.57,-484.89,3.75,164.05
146.3,2.18,8.79,-484.69,4.01,163.25
146.35,2.2,7.67,-484.19,4.29,162.36
146.4,2.21,7.29,-483.56,4.52,161.38
146.45,2.22,6.99,-483,4.76,160.09
146.5,2.22,6.86,-482.76,4.94,158.45
146.55,2.23,6.57,-482.55,5.07,156.58
146.6,2.22,6.29,-482.19,5.13,154.96
146.65,2.22,6.37,-481.6,5.13,153.67
146.7,2.22,6.33,-481.25,5.12,152.71
146.75,2.21,6.34,-481.5,5.07,151.99
146.8,2.19,6.33,-482.36,5.03,151.55
146.85,2.18,6.54,-483.42,4.97,151.32
146.9,2.17,6.97,-484.27,4.93,151.18
146.95,2.16,7.3,-484.87,4.91,151.11
147,2.15,7.66,-485.4,4.91,151.07
147.05,2.15,7.99,-486.16,4.94,151.04
147.1,2.15,8.53,-486.99,4.95,151.03
147.15,2.16,9.1,-487.66,4.97,151.02
147.2,2.16,9.73,-487.89,4.91,151.07
147.25,2.17,9.77,-487.85,4.84,151.24
147.3,2.19,9.7,-487.75,4.75,151.56
147.35,2.2,10.09,-487.77,4.73,151.87
147.4,2.22,10.96,-487.8,4.75,152.16
147.45,2.23,12.01,-487.7,4.78,152.33
147.5,2.24,12.79,-487.48,4.8,152.47
147.55,2.25,13.56,-487.31,4.82,152.65
147.6,2.25,14.27,-487.39,4.87,152.92
147.65,2.25,14.17,-487.7,4.96,153.39
147.7,2.25,13.89,-488.08,5.08,154.02
147.75,2.25,13.01,-488.34,5.22,154.73
147.8,2.25,12.58,-488.55,5.37,155.27
147.85,2.24,12.12,-488.77,5.48,155.35
147.9,2.24,12.54,-489.04,5.56,154.94
147.95,2.24,12.13,-489.14,5.55,154.01
148,2.24,11.73,-488.95,5.52,152.67
148.05,2.24,10.57,-488.45,5.49,151.03
148.1,2.23,10.06,-488.01,5.47,149.47
148.15,2.23,8.93,-487.91,5.4,148.13
148.2,2.22,8,-488.19,5.28,147.01
148.25,2.22,6.99,-488.55,5.05,145.98
148.3,2.21,6.6,-488.6,4.79,145.17
148.35,2.21,6.52,-488.28,4.47,144.59
148.4,2.2,6.62,-487.88,4.17,144.26
148.45,2.19,6.83,-487.76,3.88,144.02
148.5,2.18,6.89,-487.98,3.63,143.91
148.55,2.18,6.94,-488.32,3.43,143.84
148.6,2.18,7.17,-488.49,3.3,143.8
148.65,2.18,7.42,-488.54,3.33,143.78
148.7,2.18,7.92,-488.59,3.47,143.77
