date,Den,Res,Ng,Cal,SP
1997/10/2 19:00,2.24,14.49,10.85,120.49,-291.82
1997/10/2 20:00,2.24,14.58,10.77,120.27,-292.2
1997/10/2 21:00,2.24,14.75,10.52,120.27,-292.87
1997/10/2 22:00,2.25,14.97,10.06,120.05,-293.78
1997/10/2 23:00,2.26,15.16,9.52,120.05,-294.81
1997/10/3 0:00,2.26,15.27,9.12,119.82,-295.74
1997/10/3 1:00,2.27,15.3,8.93,119.82,-296.49
1997/10/3 2:00,2.27,15.31,9.01,119.82,-297.03
1997/10/3 3:00,2.26,15.32,9.39,120.05,-297.38
1997/10/3 4:00,2.26,15.36,9.48,120.05,-297.63
1997/10/3 5:00,2.25,15.39,9.57,120.05,-297.85
1997/10/3 6:00,2.24,15.43,10.01,120.05,-298.08
1997/10/3 7:00,2.24,15.51,10.92,120.27,-298.21
1997/10/3 8:00,2.24,15.68,11.79,120.71,-298.03
1997/10/3 9:00,2.23,15.94,12.34,120.71,-297.42
1997/10/3 10:00,2.23,16.27,12.63,120.27,-296.57
1997/10/3 11:00,2.22,16.66,12.79,120.27,-295.93
1997/10/3 12:00,2.22,17.04,12.68,120.27,-295.83
1997/10/3 13:00,2.22,17.39,13.1,120.49,-296.38
1997/10/3 14:00,2.22,17.64,13.56,120.05,-297.29
1997/10/3 15:00,2.22,17.73,14.33,119.6,-298.37
1997/10/3 16:00,2.22,17.66,14.18,120.27,-299.39
1997/10/3 17:00,2.23,17.45,13.9,120.27,-300.15
1997/10/3 18:00,2.23,17.2,13.62,119.16,-300.35
1997/10/3 19:00,2.23,16.99,13.7,118.94,-299.8
1997/10/3 20:00,2.24,16.87,14.06,119.16,-298.37
1997/10/3 21:00,2.24,16.8,14.15,119.16,-296.16
1997/10/3 22:00,2.24,16.74,14.24,119.38,-293.46
1997/10/3 23:00,2.24,16.66,13.68,119.6,-290.72
1997/10/4 0:00,2.24,16.59,12.79,119.6,-288.34
1997/10/4 1:00,2.24,16.52,11.69,119.38,-286.51
1997/10/4 2:00,2.23,16.48,11.1,119.16,-285.27
1997/10/4 3:00,2.23,16.46,10.76,119.16,-284.63
1997/10/4 4:00,2.22,16.46,10.17,119.16,-284.61
1997/10/4 5:00,2.22,16.46,9.19,118.94,-285.19
1997/10/4 6:00,2.21,16.47,8.27,118.94,-286.24
1997/10/4 7:00,2.21,16.45,8.09,118.94,-287.62
1997/10/4 8:00,2.2,16.45,8.07,118.71,-289.12
1997/10/4 9:00,2.21,16.46,8.03,118.71,-290.44
1997/10/4 10:00,2.21,16.47,7.62,118.94,-291.16
1997/10/4 11:00,2.23,16.45,7.33,118.94,-290.96
1997/10/4 12:00,2.24,16.39,6.99,118.94,-289.62
1997/10/4 13:00,2.25,16.32,6.86,118.71,-287.24
1997/10/4 14:00,2.25,16.27,6.97,118.71,-284.03
1997/10/4 15:00,2.25,16.25,7.37,118.71,-280.5
1997/10/4 16:00,2.25,16.25,7.27,118.49,-277.46
1997/10/4 17:00,2.25,16.26,6.53,118.27,-275.82
1997/10/4 18:00,2.26,16.27,5.96,118.05,-276.15
1997/10/4 19:00,2.26,16.26,6.1,117.6,-278.14
1997/10/4 20:00,2.26,16.2,6.81,117.16,-280.87
1997/10/4 21:00,2.25,16.1,7.38,117.38,-283.33
1997/10/4 22:00,2.24,15.96,7.84,119.16,-285.11
1997/10/4 23:00,2.24,15.83,8.44,119.82,-286.55
1997/10/5 0:00,2.24,15.67,9.46,119.82,-288
1997/10/5 1:00,2.25,15.48,10.38,119.82,-289.47
1997/10/5 2:00,2.25,15.25,11.77,120.05,-290.23
1997/10/5 3:00,2.25,15.02,12.83,120.27,-289.58
1997/10/5 4:00,2.25,14.79,13.72,120.71,-287.37
1997/10/5 5:00,2.25,14.58,13.91,120.93,-284.22
1997/10/5 6:00,2.25,14.39,13.93,121.16,-281.21
1997/10/5 7:00,2.26,14.26,14.17,121.38,-279.04
1997/10/5 8:00,2.26,14.23,14.82,121.38,-278.06
1997/10/5 9:00,2.27,14.31,15.4,121.38,-278.11
1997/10/5 10:00,2.27,14.44,15.44,121.82,-279.07
1997/10/5 11:00,2.26,14.59,14.97,122.04,-280.66
1997/10/5 12:00,2.26,14.68,14.08,122.04,-282.68
1997/10/5 13:00,2.25,14.73,14.01,122.04,-284.84
1997/10/5 14:00,2.25,14.68,14.02,122.27,-286.95
1997/10/5 15:00,2.26,14.54,14.61,122.49,-288.83
1997/10/5 16:00,2.26,14.34,14.93,122.49,-290.3
1997/10/5 17:00,2.26,14.15,15.31,122.49,-291.26
1997/10/5 18:00,2.26,13.98,15.65,122.71,-291.7
1997/10/5 19:00,2.25,13.86,15.59,122.27,-291.86
1997/10/5 20:00,2.25,13.76,15.85,121.6,-292.04
1997/10/5 21:00,2.25,13.71,16.49,121.38,-292.46
1997/10/5 22:00,2.25,13.67,17.47,121.16,-293.04
1997/10/5 23:00,2.25,13.65,18.19,121.16,-293.52
1997/10/6 0:00,2.25,13.63,18.73,121.38,-293.81
1997/10/6 1:00,2.25,13.65,19.79,121.6,-294.07
1997/10/6 2:00,2.26,13.73,20.3,121.82,-294.7
1997/10/6 3:00,2.26,13.92,20.62,121.82,-295.79
1997/10/6 4:00,2.26,14.19,20.18,121.82,-297.14
1997/10/6 5:00,2.26,14.56,20.36,121.6,-298.04
1997/10/6 6:00,2.26,15.02,20.31,121.38,-297.85
1997/10/6 7:00,2.26,15.59,20.33,121.6,-296.36
1997/10/6 8:00,2.27,16.24,20.13,121.82,-293.93
1997/10/6 9:00,2.28,16.89,19.89,122.27,-291.35
1997/10/6 10:00,2.28,17.45,19.6,122.49,-289.3
1997/10/6 11:00,2.28,17.77,18.3,122.71,-288.39
1997/10/6 12:00,2.28,17.84,17.78,123.15,-288.78
1997/10/6 13:00,2.28,17.73,17.22,123.6,-290.32
1997/10/6 14:00,2.28,17.64,17.4,123.82,-292.45
1997/10/6 15:00,2.28,17.72,16.72,123.82,-294.54
1997/10/6 16:00,2.27,18.06,16.02,124.71,-296.17
1997/10/6 17:00,2.26,18.6,14.95,125.6,-297.33
1997/10/6 18:00,2.26,19.34,14,125.82,-298.26
1997/10/6 19:00,2.25,20.14,12.99,126.26,-299.14
1997/10/6 20:00,2.25,20.83,12.4,126.26,-300
1997/10/6 21:00,2.24,21.2,11.88,126.26,-300.73
1997/10/6 22:00,2.24,21.11,10.86,126.48,-301.24
1997/10/6 23:00,2.24,20.67,9.95,126.71,-301.08
1997/10/7 0:00,2.23,20.07,8.96,126.93,-299.96
1997/10/7 1:00,2.23,19.47,8.58,126.71,-297.75
1997/10/7 2:00,2.24,18.89,8.71,126.71,-295.15
1997/10/7 3:00,2.24,18.33,9.06,126.71,-292.78
1997/10/7 4:00,2.24,17.83,9.35,126.71,-291.16
1997/10/7 5:00,2.24,17.4,9.28,126.93,-290.27
1997/10/7 6:00,2.24,17.04,8.93,127.15,-290.03
1997/10/7 7:00,2.24,16.76,8.64,127.15,-290.22
1997/10/7 8:00,2.24,16.52,8.31,127.15,-290.62
1997/10/7 9:00,2.25,16.33,8.19,127.15,-290.99
1997/10/7 10:00,2.25,16.17,8.1,126.93,-291.25
1997/10/7 11:00,2.26,16.05,8.06,126.26,-291.34
1997/10/7 12:00,2.27,15.96,7.43,126.04,-291.25
1997/10/7 13:00,2.28,15.94,6.9,126.26,-290.96
1997/10/7 14:00,2.28,15.93,6.07,126.48,-290.51
1997/10/7 15:00,2.28,15.97,5.79,126.48,-289.89
1997/10/7 16:00,2.28,16,5.97,126.48,-288.85
1997/10/7 17:00,2.28,16.04,6.75,126.04,-287.07
1997/10/7 18:00,2.28,16.05,7.75,125.6,-284.39
1997/10/7 19:00,2.28,16.09,8.5,125.37,-281.16
1997/10/7 20:00,2.28,16.14,9.05,125.15,-277.96
1997/10/7 21:00,2.27,16.2,9.91,124.26,-275.48
1997/10/7 22:00,2.27,16.25,10.39,123.15,-274.19
1997/10/7 23:00,2.26,16.32,10.66,122.93,-274.27
1997/10/8 0:00,2.25,16.39,10.61,122.93,-275.38
1997/10/8 1:00,2.25,16.45,10.65,122.93,-276.81
1997/10/8 2:00,2.25,16.49,10.65,122.71,-277.66
1997/10/8 3:00,2.25,16.52,10.26,122.93,-277.8
1997/10/8 4:00,2.25,16.54,10.38,122.93,-277.56
1997/10/8 5:00,2.24,16.51,10.33,122.93,-277.91
1997/10/8 6:00,2.24,16.45,10.14,123.15,-279.29
1997/10/8 7:00,2.24,16.32,9.29,123.15,-281.72
1997/10/8 8:00,2.23,16.15,8.89,123.15,-284.63
1997/10/8 9:00,2.23,16,8.84,122.93,-287.54
1997/10/8 10:00,2.22,15.93,9.15,122.71,-290.19
1997/10/8 11:00,2.22,15.93,9.2,122.71,-292.42
1997/10/8 12:00,2.22,15.98,9.27,122.49,-294.13
1997/10/8 13:00,2.22,16.01,9.29,122.49,-295.14
1997/10/8 14:00,2.23,16.05,9.11,122.49,-295.37
1997/10/8 15:00,2.23,16.07,9.28,122.49,-294.91
1997/10/8 16:00,2.24,16.06,9.28,122.49,-294.04
1997/10/8 17:00,2.24,16.04,9.71,122.49,-293.19
1997/10/8 18:00,2.25,16.03,9.6,122.49,-292.8
1997/10/8 19:00,2.26,16.01,9.86,122.49,-293.12
1997/10/8 20:00,2.27,15.99,9.89,122.71,-294.09
1997/10/8 21:00,2.27,15.93,10.15,122.93,-295.26
1997/10/8 22:00,2.27,15.86,10.01,123.15,-296.19
1997/10/8 23:00,2.28,15.78,10.03,123.15,-296.53
1997/10/9 0:00,2.27,15.73,9.81,123.15,-296.16
1997/10/9 1:00,2.27,15.71,9.77,123.38,-295.07
1997/10/9 2:00,2.26,15.73,9.72,123.38,-293.43
1997/10/9 3:00,2.26,15.78,9.9,123.38,-291.61
1997/10/9 4:00,2.25,15.87,10.12,123.6,-290
1997/10/9 5:00,2.25,16,10.4,123.6,-288.91
1997/10/9 6:00,2.25,16.16,10.91,123.82,-288.31
1997/10/9 7:00,2.26,16.36,11.26,123.82,-288.09
1997/10/9 8:00,2.26,16.58,11.63,123.82,-288.08
1997/10/9 9:00,2.26,16.77,11.78,123.82,-288.24
1997/10/9 10:00,2.27,16.89,11.88,123.82,-288.6
1997/10/9 11:00,2.27,16.91,11.33,124.26,-289.09
1997/10/9 12:00,2.28,16.86,10.44,124.93,-289.62
1997/10/9 13:00,2.28,16.8,9.76,125.15,-290.09
1997/10/9 14:00,2.29,16.77,9.64,125.15,-290.59
1997/10/9 15:00,2.29,16.79,9.68,125.15,-291.42
1997/10/9 16:00,2.29,16.85,9.26,125.15,-292.95
1997/10/9 17:00,2.29,16.96,8.79,124.93,-295.33
1997/10/9 18:00,2.29,17.12,8.61,124.93,-298.28
1997/10/9 19:00,2.29,17.31,8.68,124.93,-301.15
1997/10/9 20:00,2.29,17.51,9.46,124.93,-303.14
1997/10/9 21:00,2.29,17.67,10.43,124.93,-303.72
1997/10/9 22:00,2.3,17.78,11.58,124.93,-302.97
1997/10/9 23:00,2.3,17.82,12.2,124.93,-301.64
1997/10/10 0:00,2.29,17.84,12.56,125.15,-300.65
1997/10/10 1:00,2.3,17.87,13.15,125.6,-300.63
1997/10/10 2:00,2.3,17.91,13.74,126.04,-301.56
1997/10/10 3:00,2.3,17.91,14.58,126.04,-303.13
1997/10/10 4:00,2.3,17.88,15.26,126.26,-304.83
1997/10/10 5:00,2.29,17.78,15.97,126.71,-306.24
1997/10/10 6:00,2.29,17.65,16.85,127.37,-307.13
1997/10/10 7:00,2.28,17.47,17.96,128.26,-307.53
1997/10/10 8:00,2.28,17.26,19.96,128.7,-307.59
1997/10/10 9:00,2.27,17.06,22.59,128.7,-307.45
1997/10/10 10:00,2.27,16.87,25.11,128.7,-307.21
1997/10/10 11:00,2.26,16.75,26.74,128.93,-306.97
1997/10/10 12:00,2.26,16.67,27.57,129.37,-306.87
1997/10/10 13:00,2.26,16.65,28.26,129.81,-306.92
1997/10/10 14:00,2.27,16.63,29.37,129.81,-306.99
1997/10/10 15:00,2.27,16.58,30.33,130.04,-306.94
1997/10/10 16:00,2.27,16.47,30.54,130.48,-306.78
1997/10/10 17:00,2.28,16.27,29.97,130.48,-306.72
1997/10/10 18:00,2.28,16.04,29.1,130.26,-307.04
1997/10/10 19:00,2.3,15.77,28.42,130.26,-307.82
1997/10/10 20:00,2.31,15.46,27.9,130.26,-308.93
1997/10/10 21:00,2.32,15.14,27.46,130.48,-310.08
1997/10/10 22:00,2.32,14.89,27.07,130.7,-310.85
1997/10/10 23:00,2.32,14.75,26.51,130.92,-310.83
1997/10/11 0:00,2.32,14.7,25.52,130.7,-309.77
1997/10/11 1:00,2.32,14.69,24.6,130.48,-307.89
1997/10/11 2:00,2.33,14.69,23.22,130.26,-305.79
1997/10/11 3:00,2.33,14.71,22.57,130.26,-304.09
1997/10/11 4:00,2.33,14.76,21.76,130.26,-303.02
1997/10/11 5:00,2.33,14.86,20.86,130.26,-302.33
1997/10/11 6:00,2.32,15,19.52,129.81,-301.7
1997/10/11 7:00,2.32,15.13,18.08,129.37,-300.74
1997/10/11 8:00,2.31,15.26,17.32,129.15,-299.34
1997/10/11 9:00,2.31,15.34,16.68,128.93,-297.56
1997/10/11 10:00,2.3,15.41,16.2,128.7,-295.78
1997/10/11 11:00,2.3,15.45,15.78,128.7,-294.37
1997/10/11 12:00,2.3,15.53,15.6,128.7,-293.59
1997/10/11 13:00,2.29,15.66,15.07,128.7,-293.46
1997/10/11 14:00,2.29,15.88,14.13,128.7,-293.84
1997/10/11 15:00,2.28,16.15,13.04,128.7,-294.52
1997/10/11 16:00,2.28,16.4,12.64,128.7,-295.25
1997/10/11 17:00,2.27,16.55,12.74,128.7,-296
1997/10/11 18:00,2.27,16.53,12.67,128.93,-296.88
1997/10/11 19:00,2.27,16.37,12.68,129.37,-298.03
1997/10/11 20:00,2.27,16.16,12.67,129.81,-299.25
1997/10/11 21:00,2.27,15.98,13.27,130.04,-300.07
1997/10/11 22:00,2.27,15.88,13.79,130.04,-300
1997/10/11 23:00,2.27,15.91,14.81,130.04,-298.89
1997/10/12 0:00,2.28,16.06,15.32,130.04,-296.92
1997/10/12 1:00,2.28,16.3,15.63,130.04,-294.52
1997/10/12 2:00,2.28,16.56,14.79,130.04,-292.08
1997/10/12 3:00,2.28,16.77,13.88,130.04,-290.09
1997/10/12 4:00,2.28,16.95,13.33,130.48,-288.93
1997/10/12 5:00,2.28,17.08,13.44,131.37,-288.9
1997/10/12 6:00,2.28,17.19,13.96,132.03,-290.05
1997/10/12 7:00,2.27,17.23,13.88,132.26,-292.04
1997/10/12 8:00,2.27,17.21,13.77,132.48,-294.35
1997/10/12 9:00,2.27,17.11,12.73,132.92,-296.32
1997/10/12 10:00,2.27,16.99,12.1,132.92,-297.52
1997/10/12 11:00,2.28,16.85,11.97,132.92,-297.77
1997/10/12 12:00,2.28,16.77,12.81,132.7,-297.21
1997/10/12 13:00,2.29,16.74,13.76,132.26,-295.94
1997/10/12 14:00,2.29,16.82,14.31,132.03,-294.29
1997/10/12 15:00,2.29,16.99,14.61,131.81,-292.66
1997/10/12 16:00,2.3,17.24,14.99,131.59,-291.75
1997/10/12 17:00,2.31,17.5,16.12,131.15,-291.8
1997/10/12 18:00,2.32,17.78,17.42,130.92,-292.54
1997/10/12 19:00,2.32,18.07,19.11,130.92,-293.22
1997/10/12 20:00,2.33,18.36,20.11,130.7,-293.29
1997/10/12 21:00,2.35,18.65,20.84,130.7,-292.58
1997/10/12 22:00,2.35,18.87,21.39,130.48,-291.24
1997/10/12 23:00,2.36,19.03,21.85,130.48,-289.51
1997/10/13 0:00,2.37,19.09,22.85,130.48,-287.56
1997/10/13 1:00,2.37,19.1,23.54,130.48,-285.74
1997/10/13 2:00,2.36,19.05,24.28,130.7,-284.46
1997/10/13 3:00,2.36,19.03,24.96,130.92,-284.13
1997/10/13 4:00,2.36,19.05,25.65,130.92,-284.83
1997/10/13 5:00,2.36,19.09,26.72,130.92,-286.3
1997/10/13 6:00,2.36,19.11,28.67,130.92,-288.05
1997/10/13 7:00,2.36,19.04,31.08,130.92,-289.53
1997/10/13 8:00,2.35,18.85,33.55,130.92,-290.42
1997/10/13 9:00,2.35,18.52,34.93,131.15,-290.64
1997/10/13 10:00,2.36,18.07,35.7,131.81,-290.54
1997/10/13 11:00,2.38,17.55,36.12,132.7,-290.6
1997/10/13 12:00,2.4,17.12,36.16,134.03,-291.27
1997/10/13 13:00,2.41,16.87,35.26,134.92,-292.43
1997/10/13 14:00,2.42,16.86,33.88,135.36,-293.62
1997/10/13 15:00,2.42,17.09,32.43,135.36,-294.21
1997/10/13 16:00,2.41,17.51,31.06,135.14,-294.01
1997/10/13 17:00,2.4,17.96,29.3,134.7,-293.17
1997/10/13 18:00,2.39,18.21,27.47,132.7,-292.26
1997/10/13 19:00,2.38,18.19,26.35,130.04,-291.76
1997/10/13 20:00,2.37,18.02,25.57,129.81,-292.16
1997/10/13 21:00,2.36,17.84,24.98,129.81,-293.39
1997/10/13 22:00,2.33,17.72,24.31,129.81,-295.14
1997/10/13 23:00,2.31,17.68,23.86,129.81,-296.64
1997/10/14 0:00,2.3,17.68,23.23,129.59,-297.55
1997/10/14 1:00,2.29,17.75,22.62,129.59,-297.8
1997/10/14 2:00,2.28,17.87,21.77,129.59,-297.81
1997/10/14 3:00,2.27,18.07,21.48,129.59,-297.95
1997/10/14 4:00,2.27,18.29,21.45,129.59,-298.36
1997/10/14 5:00,2.27,18.48,21.59,129.59,-299
1997/10/14 6:00,2.27,18.6,21.01,129.59,-299.74
1997/10/14 7:00,2.28,18.61,19.92,129.81,-300.57
1997/10/14 8:00,2.28,18.49,18.79,129.81,-301.49
1997/10/14 9:00,2.28,18.29,17.94,130.04,-302.58
1997/10/14 10:00,2.28,18.05,17.75,130.26,-303.84
1997/10/14 11:00,2.28,17.81,17.14,130.26,-305.24
1997/10/14 12:00,2.29,17.64,16.78,130.48,-306.48
1997/10/14 13:00,2.28,17.54,15.78,130.92,-307.04
1997/10/14 14:00,2.28,17.5,15.11,131.37,-306.53
1997/10/14 15:00,2.27,17.46,14.18,131.15,-305.1
1997/10/14 16:00,2.27,17.4,13.86,130.92,-303.41
1997/10/14 17:00,2.26,17.3,13.61,130.7,-302.2
1997/10/14 18:00,2.26,17.2,13.49,131.15,-301.89
1997/10/14 19:00,2.26,17.13,13.22,131.37,-302.63
1997/10/14 20:00,2.26,17.1,13.14,131.37,-304.25
1997/10/14 21:00,2.26,17.13,13.47,131.37,-306.4
1997/10/14 22:00,2.26,17.21,13.52,131.59,-308.6
1997/10/14 23:00,2.26,17.26,13.2,131.81,-310.33
1997/10/15 0:00,2.26,17.25,12.34,131.37,-311.27
1997/10/15 1:00,2.26,17.2,11.71,130.92,-311.15
1997/10/15 2:00,2.26,17.13,11.61,130.7,-309.88
1997/10/15 3:00,2.26,17.07,11.66,130.7,-307.39
1997/10/15 4:00,2.25,17.02,12.06,130.48,-304
1997/10/15 5:00,2.25,16.98,11.94,130.26,-300.19
1997/10/15 6:00,2.24,16.98,11.8,130.26,-296.61
1997/10/15 7:00,2.25,17.01,11.15,129.81,-293.65
1997/10/15 8:00,2.25,17.1,10.99,129.37,-291.45
1997/10/15 9:00,2.25,17.26,11.03,128.7,-290.05
1997/10/15 10:00,2.25,17.49,11,128.26,-289.43
1997/10/15 11:00,2.25,17.74,10.81,128.04,-289.6
1997/10/15 12:00,2.25,17.93,10.36,127.82,-290.52
1997/10/15 13:00,2.26,17.98,10.23,127.82,-292.24
1997/10/15 14:00,2.26,17.88,9.92,127.82,-294.57
1997/10/15 15:00,2.27,17.64,9.63,127.82,-297.24
1997/10/15 16:00,2.27,17.35,9.71,128.26,-299.53
1997/10/15 17:00,2.27,17.08,9.87,128.7,-300.84
1997/10/15 18:00,2.27,16.87,10.12,129.15,-300.73
1997/10/15 19:00,2.27,16.71,9.8,129.15,-299.43
1997/10/15 20:00,2.28,16.6,9.58,129.15,-297.6
1997/10/15 21:00,2.28,16.55,9.48,129.37,-295.99
1997/10/15 22:00,2.28,16.58,9.21,129.37,-295.22
1997/10/15 23:00,2.27,16.64,8.94,129.37,-295.5
1997/10/16 0:00,2.27,16.73,8.03,129.37,-296.69
1997/10/16 1:00,2.27,16.85,7.39,129.59,-298.19
1997/10/16 2:00,2.27,17,6.89,129.59,-299.3
1997/10/16 3:00,2.26,17.1,7.26,129.59,-299.61
1997/10/16 4:00,2.25,17.14,8.03,129.59,-299.16
1997/10/16 5:00,2.25,17.02,8.86,129.59,-298.09
1997/10/16 6:00,2.24,16.78,9.38,129.37,-296.72
1997/10/16 7:00,2.24,16.46,9.45,129.37,-295.39
1997/10/16 8:00,2.24,16.19,9.57,129.37,-294.76
1997/10/16 9:00,2.23,16.02,9.4,129.59,-295.16
1997/10/16 10:00,2.23,15.96,9.59,129.59,-296.51
1997/10/16 11:00,2.23,15.99,9.6,129.59,-298.11
1997/10/16 12:00,2.23,16.02,9.64,129.59,-299.09
1997/10/16 13:00,2.24,16.08,9.45,129.81,-298.89
1997/10/16 14:00,2.24,16.13,8.62,129.81,-297.54
1997/10/16 15:00,2.24,16.19,8.21,130.04,-295.78
1997/10/16 16:00,2.24,16.23,7.77,130.26,-294.45
1997/10/16 17:00,2.24,16.26,8.2,130.26,-293.95
1997/10/16 18:00,2.24,16.25,8.39,130.04,-293.98
1997/10/16 19:00,2.24,16.21,8.92,130.04,-293.92
1997/10/16 20:00,2.23,16.12,9.26,130.04,-293.52
1997/10/16 21:00,2.23,16.06,9.64,130.04,-293.03
1997/10/16 22:00,2.22,16.03,9.58,130.04,-293
1997/10/16 23:00,2.22,16.04,9.24,130.04,-293.67
1997/10/17 0:00,2.22,16.04,9.17,130.26,-294.84
1997/10/17 1:00,2.22,16.04,9.48,130.26,-295.8
1997/10/17 2:00,2.22,16.05,10.13,130.48,-295.94
1997/10/17 3:00,2.23,16.06,10.52,130.26,-294.94
1997/10/17 4:00,2.24,16.08,11.13,130.04,-293.31
1997/10/17 5:00,2.25,16.12,11.93,129.81,-291.62
1997/10/17 6:00,2.25,16.19,12.81,129.81,-290.36
1997/10/17 7:00,2.25,16.26,13.35,129.81,-289.48
1997/10/17 8:00,2.25,16.28,13.43,129.81,-289.01
1997/10/17 9:00,2.25,16.29,13.36,129.81,-289.12
1997/10/17 10:00,2.25,16.29,13.36,129.81,-290.03
1997/10/17 11:00,2.25,16.29,13.14,130.04,-291.68
1997/10/17 12:00,2.24,16.31,12.9,130.26,-293.49
1997/10/17 13:00,2.24,16.34,12.81,130.04,-294.82
1997/10/17 14:00,2.24,16.37,12.94,130.04,-295.03
1997/10/17 15:00,2.24,16.45,12.95,130.04,-294.03
1997/10/17 16:00,2.24,16.57,12.98,130.04,-292.02
1997/10/17 17:00,2.24,16.68,13.19,130.04,-289.74
1997/10/17 18:00,2.24,16.74,14.03,130.04,-287.8
1997/10/17 19:00,2.25,16.8,14.84,130.04,-286.55
1997/10/17 20:00,2.27,16.88,15.58,130.26,-285.8
1997/10/17 21:00,2.28,17.01,15.88,130.26,-285.36
1997/10/17 22:00,2.29,17.13,15.49,130.48,-285.23
1997/10/17 23:00,2.3,17.22,15.08,130.48,-285.69
1997/10/18 0:00,2.31,17.24,14.51,130.48,-286.82
1997/10/18 1:00,2.32,17.2,14.32,130.48,-288.4
1997/10/18 2:00,2.33,17.15,13.57,130.48,-289.89
1997/10/18 3:00,2.33,17.1,12.58,130.7,-290.76
1997/10/18 4:00,2.33,17.1,11.43,130.7,-290.91
1997/10/18 5:00,2.32,17.14,10.6,130.7,-290.47
1997/10/18 6:00,2.32,17.24,9.81,130.7,-289.79
1997/10/18 7:00,2.31,17.43,9.08,130.48,-289.06
1997/10/18 8:00,2.31,17.71,9.38,130.48,-288.49
1997/10/18 9:00,2.3,18.05,10.09,130.48,-288.21
1997/10/18 10:00,2.29,18.39,11.29,130.48,-288.3
1997/10/18 11:00,2.28,18.74,12.08,130.26,-288.65
1997/10/18 12:00,2.26,19.09,12.87,130.26,-288.91
1997/10/18 13:00,2.26,19.48,13.39,130.68,-288.77
1997/10/18 14:00,2.25,19.86,13.85,130.92,-288.11
1997/10/18 15:00,2.25,20.21,14.25,130.7,-287.2
1997/10/18 16:00,2.25,20.43,14.82,130.26,-286.26
1997/10/18 17:00,2.25,20.49,15.41,130.7,-285.55
1997/10/18 18:00,2.25,20.41,15.65,131.15,-285.24
1997/10/18 19:00,2.26,20.22,15.61,131.37,-285.61
1997/10/18 20:00,2.26,20.01,15.25,131.59,-286.64
1997/10/18 21:00,2.27,19.84,15.77,131.59,-288.02
1997/10/18 22:00,2.27,19.75,17.01,131.37,-289.18
1997/10/18 23:00,2.28,19.76,19.36,131.15,-289.8
1997/10/19 0:00,2.28,19.81,21.47,130.92,-289.88
1997/10/19 1:00,2.28,19.85,23.57,130.48,-289.55
1997/10/19 2:00,2.29,19.83,24.81,129.59,-288.94
1997/10/19 3:00,2.3,19.73,25.68,128.7,-288.12
1997/10/19 4:00,2.3,19.58,25.9,128.26,-287.32
1997/10/19 5:00,2.3,19.45,26.11,128.26,-286.86
1997/10/19 6:00,2.29,19.37,25.4,127.82,-286.98
1997/10/19 7:00,2.29,19.34,24.5,126.71,-287.71
1997/10/19 8:00,2.29,19.33,22.98,126.04,-288.8
1997/10/19 9:00,2.29,19.27,21.7,125.82,-290.09
1997/10/19 10:00,2.28,19.16,20.14,125.82,-291.48
1997/10/19 11:00,2.28,19,18.37,125.82,-293.11
1997/10/19 12:00,2.27,18.87,17.1,126.04,-294.98
1997/10/19 13:00,2.27,18.76,16.09,126.26,-296.89
1997/10/19 14:00,2.27,18.66,15.24,126.48,-298.44
1997/10/19 15:00,2.27,18.54,13.87,126.71,-299.27
1997/10/19 16:00,2.27,18.38,12.62,127.15,-299.35
1997/10/19 17:00,2.27,18.23,11.5,127.37,-298.83
1997/10/19 18:00,2.28,18.09,11.02,127.59,-298.02
1997/10/19 19:00,2.28,17.98,10.1,127.59,-297.05
1997/10/19 20:00,2.27,17.9,9.63,127.59,-296.14
1997/10/19 21:00,2.27,17.86,9.15,127.59,-295.31
1997/10/19 22:00,2.28,17.82,9.35,127.82,-294.54
1997/10/19 23:00,2.28,17.74,9.3,128.04,-293.6
1997/10/20 0:00,2.27,17.61,9.33,128.7,-292.57
1997/10/20 1:00,2.26,17.45,8.93,128.48,-291.71
1997/10/20 2:00,2.26,17.31,8.85,127.15,-291.43
1997/10/20 3:00,2.25,17.19,8.96,126.26,-291.86
1997/10/20 4:00,2.25,17.12,9.36,126.04,-292.9
1997/10/20 5:00,2.25,17.05,9.66,126.04,-294.2
1997/10/20 6:00,2.25,17,9.61,126.04,-295.4
1997/10/20 7:00,2.25,16.94,9.05,126.04,-296.18
1997/10/20 8:00,2.25,16.86,8.53,126.04,-296.45
1997/10/20 9:00,2.25,16.79,8.12,126.04,-296.21
1997/10/20 10:00,2.25,16.74,8.13,126.04,-295.56
1997/10/20 11:00,2.25,16.75,8.25,126.26,-294.6
1997/10/20 12:00,2.25,16.8,8.68,126.26,-293.56
1997/10/20 13:00,2.26,16.88,9.19,126.48,-292.67
1997/10/20 14:00,2.26,16.98,9.77,126.48,-292.12
1997/10/20 15:00,2.26,17.09,10.19,126.71,-291.88
1997/10/20 16:00,2.27,17.19,10.59,126.48,-291.71
1997/10/20 17:00,2.28,17.3,10.96,126.04,-291.14
1997/10/20 18:00,2.28,17.42,11.11,126.04,-289.83
1997/10/20 19:00,2.28,17.55,11.41,126.04,-287.77
1997/10/20 20:00,2.28,17.7,11.51,126.26,-285.47
1997/10/20 21:00,2.29,17.89,11.78,126.26,-283.52
1997/10/20 22:00,2.29,18.14,12.26,126.26,-282.47
1997/10/20 23:00,2.29,18.4,13.21,126.26,-282.56
