date,Res,Ng,Cal,SP,Den
1997/10/19 7:00,19.34,24.5,126.71,-287.71,2.29
1997/10/19 8:00,19.33,22.98,126.04,-288.8,2.29
1997/10/19 9:00,19.27,21.7,125.82,-290.09,2.29
1997/10/19 10:00,19.16,20.14,125.82,-291.48,2.28
1997/10/19 11:00,19,18.37,125.82,-293.11,2.28
1997/10/19 12:00,18.87,17.1,126.04,-294.98,2.27
1997/10/19 13:00,18.76,16.09,126.26,-296.89,2.27
1997/10/19 14:00,18.66,15.24,126.48,-298.44,2.27
1997/10/19 15:00,18.54,13.87,126.71,-299.27,2.27
1997/10/19 16:00,18.38,12.62,127.15,-299.35,2.27
1997/10/19 17:00,18.23,11.5,127.37,-298.83,2.27
1997/10/19 18:00,18.09,11.02,127.59,-298.02,2.28
1997/10/19 19:00,17.98,10.1,127.59,-297.05,2.28
1997/10/19 20:00,17.9,9.63,127.59,-296.14,2.27
1997/10/19 21:00,17.86,9.15,127.59,-295.31,2.27
1997/10/19 22:00,17.82,9.35,127.82,-294.54,2.28
1997/10/19 23:00,17.74,9.3,128.04,-293.6,2.28
1997/10/20 0:00,17.61,9.33,128.7,-292.57,2.27
1997/10/20 1:00,17.45,8.93,128.48,-291.71,2.26
1997/10/20 2:00,17.31,8.85,127.15,-291.43,2.26
1997/10/20 3:00,17.19,8.96,126.26,-291.86,2.25
1997/10/20 4:00,17.12,9.36,126.04,-292.9,2.25
1997/10/20 5:00,17.05,9.66,126.04,-294.2,2.25
1997/10/20 6:00,17,9.61,126.04,-295.4,2.25
1997/10/20 7:00,16.94,9.05,126.04,-296.18,2.25
1997/10/20 8:00,16.86,8.53,126.04,-296.45,2.25
1997/10/20 9:00,16.79,8.12,126.04,-296.21,2.25
1997/10/20 10:00,16.74,8.13,126.04,-295.56,2.25
1997/10/20 11:00,16.75,8.25,126.26,-294.6,2.25
1997/10/20 12:00,16.8,8.68,126.26,-293.56,2.25
1997/10/20 13:00,16.88,9.19,126.48,-292.67,2.26
1997/10/20 14:00,16.98,9.77,126.48,-292.12,2.26
1997/10/20 15:00,17.09,10.19,126.71,-291.88,2.26
1997/10/20 16:00,17.19,10.59,126.48,-291.71,2.27
1997/10/20 17:00,17.3,10.96,126.04,-291.14,2.28
1997/10/20 18:00,17.42,11.11,126.04,-289.83,2.28
1997/10/20 19:00,17.55,11.41,126.04,-287.77,2.28
1997/10/20 20:00,17.7,11.51,126.26,-285.47,2.28
1997/10/20 21:00,17.89,11.78,126.26,-283.52,2.29
1997/10/20 22:00,18.14,12.26,126.26,-282.47,2.29
1997/10/20 23:00,18.4,13.21,126.26,-282.56,2.29
1997/10/21 0:00,18.67,15.29,125.82,-283.86,2.3
1997/10/21 1:00,18.92,17.3,125.37,-286.12,2.3
1997/10/21 2:00,19.16,19.52,125.15,-288.78,2.31
1997/10/21 3:00,19.3,21.16,125.15,-291.08,2.31
1997/10/21 4:00,19.29,22.94,125.15,-292.43,2.32
1997/10/21 5:00,19.08,24.82,125.15,-292.68,2.32
1997/10/21 6:00,18.66,26.75,125.6,-292.14,2.33
1997/10/21 7:00,18.1,28.51,125.6,-291.47,2.33
1997/10/21 8:00,17.46,29.25,125.6,-291.16,2.34
1997/10/21 9:00,16.85,29.35,125.82,-291.24,2.34
1997/10/21 10:00,16.37,28.52,126.04,-291.42,2.34
1997/10/21 11:00,16.04,27.37,126.04,-291.4,2.33
1997/10/21 12:00,15.82,25.98,126.26,-291.18,2.32
1997/10/21 13:00,15.68,24.87,126.48,-290.92,2.31
1997/10/21 14:00,15.58,23.97,126.48,-290.89,2.29
1997/10/21 15:00,15.49,22.37,126.48,-291.18,2.28
1997/10/21 16:00,15.36,20.67,126.48,-291.7,2.27
1997/10/21 17:00,15.29,19.01,126.93,-292.11,2.26
1997/10/21 18:00,15.45,17.94,128.04,-291.99,2.26
1997/10/21 19:00,16.02,16.59,129.81,-291.01,2.25
1997/10/21 20:00,16.92,15.31,130.26,-289.29,2.25
1997/10/21 21:00,17.88,14.18,128.48,-287.31,2.25
1997/10/21 22:00,18.65,13.7,126.48,-285.7,2.25
1997/10/21 23:00,19.08,13.18,125.6,-284.77,2.25
1997/10/22 0:00,19.26,12.57,125.82,-284.28,2.25
1997/10/22 1:00,19.26,12.15,126.04,-283.7,2.25
1997/10/22 2:00,19.19,11.75,126.26,-282.5,2.24
1997/10/22 3:00,19.09,11.58,125.82,-280.81,2.24
1997/10/22 4:00,18.97,11.47,125.37,-279.12,2.24
1997/10/22 5:00,18.83,11.41,125.37,-278.26,2.24
1997/10/22 6:00,18.62,11.18,125.37,-278.61,2.24
1997/10/22 7:00,18.37,11.12,125.37,-280.08,2.24
1997/10/22 8:00,18.14,11.26,125.15,-281.76,2.24
1997/10/22 9:00,17.95,11.88,125.15,-282.78,2.24
1997/10/22 10:00,17.8,12.43,125.15,-282.59,2.25
1997/10/22 11:00,17.68,13.26,125.15,-281.57,2.26
1997/10/22 12:00,17.57,13.74,125.15,-280.57,2.26
1997/10/22 13:00,17.5,14,124.93,-280.32,2.26
1997/10/22 14:00,17.47,13.95,124.93,-281.19,2.27
1997/10/22 15:00,17.5,14.19,124.26,-282.99,2.27
1997/10/22 16:00,17.57,14.43,124.04,-285.34,2.27
1997/10/22 17:00,17.7,14.52,124.04,-287.63,2.27
1997/10/22 18:00,17.79,14.39,123.82,-289.45,2.28
1997/10/22 19:00,17.82,13.98,123.82,-290.64,2.27
1997/10/22 20:00,17.74,13.47,123.6,-291.32,2.27
1997/10/22 21:00,17.64,12.69,123.6,-291.63,2.27
1997/10/22 22:00,17.54,12.23,123.38,-291.67,2.26
1997/10/22 23:00,17.45,11.79,123.15,-291.68,2.26
1997/10/23 0:00,17.4,11.6,123.15,-292.09,2.26
1997/10/23 1:00,17.42,11.48,123.15,-293.19,2.26
1997/10/23 2:00,17.55,11.42,123.15,-294.8,2.26
1997/10/23 3:00,17.79,11.18,123.15,-296.24,2.26
1997/10/23 4:00,18.13,10.72,122.93,-296.81,2.27
1997/10/23 5:00,18.54,10.38,122.27,-296.19,2.28
1997/10/23 6:00,18.97,10.22,121.16,-294.66,2.29
1997/10/23 7:00,19.31,9.92,120.05,-292.84,2.31
1997/10/23 8:00,19.47,9.83,119.82,-291.33,2.32
1997/10/23 9:00,19.42,9.55,120.93,-290.43,2.33
1997/10/23 10:00,19.24,9.48,122.04,-290.03,2.34
1997/10/23 11:00,19.02,9.41,122.27,-289.7,2.36
1997/10/23 12:00,18.91,9.98,122.27,-288.86,2.36
1997/10/23 13:00,19.04,10.68,122.71,-287.21,2.36
1997/10/23 14:00,19.59,11.73,122.93,-285.01,2.36
1997/10/23 15:00,20.78,12.48,123.38,-283.12,2.35
1997/10/23 16:00,22.5,13.84,124.26,-282.2,2.35
1997/10/23 17:00,24.47,15.27,125.6,-282.42,2.35
1997/10/23 18:00,25.77,16.62,126.48,-283.3,2.34
1997/10/23 19:00,25.88,17.78,126.26,-284.41,2.32
1997/10/23 20:00,24.61,18.48,126.04,-285.61,2.31
1997/10/23 21:00,22.77,19.25,125.37,-287.2,2.3
1997/10/23 22:00,20.98,19.75,123.15,-289.36,2.29
1997/10/23 23:00,19.6,20.4,121.16,-291.97,2.29
1997/10/24 0:00,18.53,21.03,120.71,-294.52,2.29
1997/10/24 1:00,17.77,21.49,120.71,-296.47,2.3
1997/10/24 2:00,17.26,21.7,120.71,-297.4,2.3
1997/10/24 3:00,17.03,21.84,120.71,-297.15,2.31
1997/10/24 4:00,17.03,22.31,120.49,-295.67,2.31
1997/10/24 5:00,17.18,22.83,120.05,-293.15,2.31
1997/10/24 6:00,17.5,23.63,119.82,-289.97,2.31
1997/10/24 7:00,17.9,23.69,119.82,-286.89,2.31
1997/10/24 8:00,18.23,23.26,119.82,-284.62,2.31
1997/10/24 9:00,18.29,22.39,119.6,-283.69,2.31
1997/10/24 10:00,18.07,21.53,119.6,-283.97,2.3
1997/10/24 11:00,17.69,20.98,119.6,-285,2.3
1997/10/24 12:00,17.35,20.3,119.6,-286.33,2.29
1997/10/24 13:00,17.16,19.46,119.6,-287.71,2.28
1997/10/24 14:00,17.17,18.55,119.6,-289.02,2.27
1997/10/24 15:00,17.32,17.6,119.6,-290.05,2.26
1997/10/24 16:00,17.53,16.83,119.6,-290.64,2.26
1997/10/24 17:00,17.74,16.09,119.6,-290.79,2.26
1997/10/24 18:00,17.97,15.98,119.38,-290.75,2.26
1997/10/24 19:00,18.2,16.41,119.38,-290.66,2.25
1997/10/24 20:00,18.4,17.28,119.38,-290.47,2.25
1997/10/24 21:00,18.5,18.14,119.38,-289.96,2.25
1997/10/24 22:00,18.48,18.88,119.6,-288.96,2.26
1997/10/24 23:00,18.39,19.81,119.6,-287.61,2.26
1997/10/25 0:00,18.31,20.34,119.38,-286.36,2.26
1997/10/25 1:00,18.32,20.43,119.16,-285.74,2.26
1997/10/25 2:00,18.43,20.35,119.16,-286.12,2.26
1997/10/25 3:00,18.64,20.36,119.16,-287.58,2.26
1997/10/25 4:00,18.86,20.34,119.16,-289.82,2.26
1997/10/25 5:00,19.03,19.74,119.16,-292.37,2.26
1997/10/25 6:00,19.11,18.82,119.16,-294.55,2.25
1997/10/25 7:00,19.13,17.51,118.94,-296.02,2.26
1997/10/25 8:00,19.09,16.27,118.94,-296.76,2.25
1997/10/25 9:00,18.94,14.96,118.94,-297.1,2.25
1997/10/25 10:00,18.67,14.04,118.94,-297.29,2.25
1997/10/25 11:00,18.39,13.2,118.71,-297.37,2.26
1997/10/25 12:00,18.19,12.25,118.71,-297.22,2.26
1997/10/25 13:00,18.11,11.69,118.71,-296.7,2.27
1997/10/25 14:00,18.1,11.19,118.71,-295.85,2.27
1997/10/25 15:00,18.11,11.18,118.71,-294.81,2.27
1997/10/25 16:00,18.12,11.07,118.49,-293.67,2.27
1997/10/25 17:00,18.1,11.05,118.49,-292.26,2.26
1997/10/25 18:00,18.06,11.22,118.49,-290.28,2.26
1997/10/25 19:00,18,11.46,118.49,-287.64,2.26
1997/10/25 20:00,17.92,11.94,118.49,-284.9,2.26
1997/10/25 21:00,17.83,12.28,118.94,-282.9,2.26
1997/10/25 22:00,17.74,12.84,119.16,-282.46,2.25
1997/10/25 23:00,17.63,13.22,119.38,-283.58,2.24
1997/10/26 0:00,17.51,13.61,119.6,-285.84,2.25
1997/10/26 1:00,17.43,13.57,120.27,-288.48,2.25
1997/10/26 2:00,17.37,13.24,120.71,-290.83,2.26
1997/10/26 3:00,17.35,12.76,120.71,-292.01,2.26
1997/10/26 4:00,17.29,12.2,120.49,-291.55,2.26
1997/10/26 5:00,17.23,11.79,120.71,-289.31,2.27
1997/10/26 6:00,17.18,11.6,120.71,-286.13,2.27
1997/10/26 7:00,17.16,11.68,120.49,-283.05,2.27
1997/10/26 8:00,17.21,11.86,120.27,-281.35,2.27
1997/10/26 9:00,17.32,11.51,120.49,-281.48,2.27
1997/10/26 10:00,17.5,11.07,120.05,-283.27,2.27
1997/10/26 11:00,17.74,10.52,118.94,-285.67,2.27
1997/10/26 12:00,17.99,10.32,118.05,-287.74,2.26
1997/10/26 13:00,18.17,10.17,117.38,-288.79,2.26
1997/10/26 14:00,18.26,9.9,117.16,-288.69,2.26
1997/10/26 15:00,18.26,9.41,117.16,-287.5,2.25
1997/10/26 16:00,18.26,8.86,116.94,-285.64,2.24
1997/10/26 17:00,18.3,8.66,116.94,-283.71,2.24
1997/10/26 18:00,18.39,8.9,116.72,-282.59,2.24
1997/10/26 19:00,18.49,9.51,116.05,-282.88,2.23
1997/10/26 20:00,18.56,10.28,116.05,-284.61,2.23
1997/10/26 21:00,18.61,10.96,116.05,-287.23,2.23
1997/10/26 22:00,18.64,11.45,116.05,-289.94,2.22
1997/10/26 23:00,18.65,11.48,116.05,-292.18,2.22
1997/10/27 0:00,18.68,11.59,116.05,-293.61,2.22
1997/10/27 1:00,18.73,11.21,116.27,-294.27,2.23
1997/10/27 2:00,18.78,10.56,116.49,-294.28,2.23
1997/10/27 3:00,18.82,9.16,116.94,-293.95,2.24
1997/10/27 4:00,18.81,7.94,117.16,-293.55,2.24
1997/10/27 5:00,18.73,7.02,117.38,-293.4,2.24
1997/10/27 6:00,18.57,6.19,117.6,-293.71,2.25
1997/10/27 7:00,18.37,5.24,117.6,-294.6,2.25
1997/10/27 8:00,18.15,4.49,117.83,-295.9,2.25
1997/10/27 9:00,17.94,4.15,117.83,-297.33,2.24
1997/10/27 10:00,17.78,4.13,117.83,-298.53,2.24
1997/10/27 11:00,17.66,4.05,117.6,-299.12,2.23
1997/10/27 12:00,17.56,4.24,117.83,-298.78,2.23
1997/10/27 13:00,17.45,4.46,117.83,-297.53,2.23
1997/10/27 14:00,17.3,4.74,117.6,-295.74,2.24
1997/10/27 15:00,17.14,4.84,117.6,-294.04,2.24
1997/10/27 16:00,16.96,5.12,117.6,-292.77,2.24
1997/10/27 17:00,16.79,5.39,117.6,-292.09,2.24
1997/10/27 18:00,16.66,5.7,117.83,-291.99,2.24
1997/10/27 19:00,16.56,6.22,118.05,-292.54,2.25
1997/10/27 20:00,16.49,6.78,117.83,-293.69,2.25
1997/10/27 21:00,16.46,7.8,117.6,-295.2,2.25
1997/10/27 22:00,16.45,8.92,117.38,-296.6,2.25
1997/10/27 23:00,16.46,10.14,116.94,-297.59,2.25
1997/10/28 0:00,16.47,11.01,116.27,-298.12,2.25
1997/10/28 1:00,16.47,11.63,116.27,-298.33,2.25
1997/10/28 2:00,16.46,12.33,116.05,-298.28,2.24
1997/10/28 3:00,16.46,13.19,116.05,-297.99,2.24
1997/10/28 4:00,16.49,13.9,116.05,-297.59,2.25
1997/10/28 5:00,16.59,14.42,116.27,-297.28,2.24
1997/10/28 6:00,16.78,14.66,116.49,-297.18,2.25
1997/10/28 7:00,17.03,14.42,116.72,-296.97,2.25
1997/10/28 8:00,17.3,14.62,116.94,-296.11,2.25
1997/10/28 9:00,17.47,14.61,117.38,-294.17,2.25
1997/10/28 10:00,17.54,15.24,117.6,-291.28,2.25
1997/10/28 11:00,17.47,15.37,118.05,-288.06,2.26
1997/10/28 12:00,17.31,15.52,118.27,-285.22,2.26
1997/10/28 13:00,17.12,14.98,118.49,-283.32,2.27
1997/10/28 14:00,16.96,13.9,118.71,-282.66,2.27
1997/10/28 15:00,16.88,13.18,118.71,-283.37,2.26
1997/10/28 16:00,16.9,13.22,118.94,-285.44,2.26
1997/10/28 17:00,17.02,13.88,119.16,-288.53,2.27
1997/10/28 18:00,17.16,13.82,119.16,-292.1,2.27
1997/10/28 19:00,17.27,13.34,119.16,-295.55,2.27
1997/10/28 20:00,17.33,12.63,118.71,-298.52,2.26
1997/10/28 21:00,17.37,12.39,117.83,-300.81,2.26
1997/10/28 22:00,17.44,12.41,116.27,-302.33,2.26
1997/10/28 23:00,17.49,12.56,114.94,-303,2.26
1997/10/29 0:00,17.5,13.19,115.38,-302.79,2.26
1997/10/29 1:00,17.47,13.35,115.38,-301.89,2.25
1997/10/29 2:00,17.45,13.31,115.16,-300.64,2.24
1997/10/29 3:00,17.44,12.73,114.94,-299.29,2.23
1997/10/29 4:00,17.48,12.21,114.94,-297.82,2.23
1997/10/29 5:00,17.5,11.59,115.38,-296.19,2.22
1997/10/29 6:00,17.51,10.76,116.05,-294.57,2.22
1997/10/29 7:00,17.49,10.07,116.94,-293.43,2.22
1997/10/29 8:00,17.47,9.77,117.6,-293.12,2.23
1997/10/29 9:00,17.46,9.37,118.27,-293.51,2.23
1997/10/29 10:00,17.44,9.03,118.49,-294.32,2.24
1997/10/29 11:00,17.42,8.48,118.94,-295.26,2.26
1997/10/29 12:00,17.42,8.1,119.16,-296.27,2.27
1997/10/29 13:00,17.45,7.92,119.16,-297.11,2.28
1997/10/29 14:00,17.54,8.2,119.16,-297.55,2.29
1997/10/29 15:00,17.66,9.22,119.16,-297.44,2.29
1997/10/29 16:00,17.83,10.29,119.16,-296.89,2.3
1997/10/29 17:00,17.99,11.3,119.16,-296.09,2.3
1997/10/29 18:00,18.16,11.92,119.16,-295.19,2.3
1997/10/29 19:00,18.3,12.44,119.16,-294.34,2.29
1997/10/29 20:00,18.43,13.27,118.94,-293.8,2.28
1997/10/29 21:00,18.52,14.14,118.71,-293.91,2.28
1997/10/29 22:00,18.56,15.08,118.71,-294.87,2.28
1997/10/29 23:00,18.54,15.25,118.71,-296.49,2.28
1997/10/30 0:00,18.47,15.47,118.94,-298.23,2.29
1997/10/30 1:00,18.35,15.14,119.16,-299.36,2.29
1997/10/30 2:00,18.23,14.92,119.16,-299.52,2.29
1997/10/30 3:00,18.18,14.41,119.16,-298.93,2.3
1997/10/30 4:00,18.19,14.27,119.16,-298.15,2.3
1997/10/30 5:00,18.26,14.14,118.94,-297.63,2.31
1997/10/30 6:00,18.39,14.08,118.71,-297.4,2.31
1997/10/30 7:00,18.58,14.44,118.49,-297.25,2.31
1997/10/30 8:00,18.81,14.91,118.49,-297.05,2.31
1997/10/30 9:00,19.11,15.67,118.49,-296.92,2.3
1997/10/30 10:00,19.47,16.32,118.49,-297.14,2.3
1997/10/30 11:00,19.81,17.6,118.49,-297.99,2.3
1997/10/30 12:00,20.05,18.58,118.49,-299.61,2.3
1997/10/30 13:00,20.1,19.84,118.27,-301.92,2.3
1997/10/30 14:00,20.02,20.48,118.27,-304.55,2.29
1997/10/30 15:00,19.85,21.46,118.27,-306.97,2.29
1997/10/30 16:00,19.7,21.99,118.27,-308.66,2.29
1997/10/30 17:00,19.54,22.09,118.27,-309.21,2.29
1997/10/30 18:00,19.34,21.62,118.27,-308.43,2.29
1997/10/30 19:00,19.03,20.34,118.27,-306.39,2.28
1997/10/30 20:00,18.63,18.79,118.27,-303.38,2.28
1997/10/30 21:00,18.2,17.23,118.27,-299.64,2.27
1997/10/30 22:00,17.82,16,118.27,-295.53,2.27
1997/10/30 23:00,17.53,15.25,118.49,-291.45,2.26
1997/10/31 0:00,17.33,14.45,118.49,-288.01,2.26
1997/10/31 1:00,17.23,13.74,118.27,-285.52,2.25
1997/10/31 2:00,17.21,13.04,118.05,-284.09,2.23
1997/10/31 3:00,17.2,12.56,117.83,-283.59,2.23
1997/10/31 4:00,17.2,12.12,118.05,-283.89,2.23
1997/10/31 5:00,17.18,11.74,118.05,-284.69,2.23
1997/10/31 6:00,17.15,11.37,118.05,-285.52,2.23
1997/10/31 7:00,17.13,11.42,118.05,-285.99,2.23
1997/10/31 8:00,17.12,10.96,118.05,-285.99,2.23
1997/10/31 9:00,17.16,10.48,118.05,-285.85,2.23
1997/10/31 10:00,17.2,9.89,118.05,-285.95,2.23
1997/10/31 11:00,17.28,9.87,118.05,-286.47,2.25
1997/10/31 12:00,17.35,10.15,117.83,-287.11,2.26
1997/10/31 13:00,17.43,10.81,117.83,-287.38,2.27
1997/10/31 14:00,17.49,11.59,117.83,-286.92,2.27
1997/10/31 15:00,17.5,12.08,117.83,-285.97,2.27
1997/10/31 16:00,17.43,12.13,117.83,-285.13,2.27
1997/10/31 17:00,17.26,11.64,117.83,-285.01,2.27
1997/10/31 18:00,17.04,11.56,117.83,-285.75,2.27
1997/10/31 19:00,16.86,11.24,117.83,-287.04,2.27
1997/10/31 20:00,16.74,11.16,118.05,-288.37,2.26
1997/10/31 21:00,16.67,10.68,118.05,-289.3,2.26
1997/10/31 22:00,16.59,10.37,118.27,-289.75,2.26
1997/10/31 23:00,16.48,10.01,118.05,-289.73,2.27
1997/11/1 0:00,16.33,10.08,117.6,-289.5,2.27
1997/11/1 1:00,16.18,10.22,117.6,-289.1,2.27
1997/11/1 2:00,16.09,10.66,117.38,-288.67,2.27
1997/11/1 3:00,16.06,10.78,117.38,-288.12,2.27
1997/11/1 4:00,16.12,10.89,117.38,-287.52,2.26
1997/11/1 5:00,16.18,10.73,117.38,-287.08,2.25
1997/11/1 6:00,16.25,10.52,117.38,-287.36,2.25
1997/11/1 7:00,16.3,10.05,117.38,-288.83,2.24
1997/11/1 8:00,16.32,9.92,117.38,-291.5,2.23
1997/11/1 9:00,16.33,9.59,117.6,-294.71,2.23
1997/11/1 10:00,16.33,9.5,117.6,-297.45,2.23
1997/11/1 11:00,16.34,9.62,117.6,-299,2.24
1997/11/1 12:00,16.37,10.22,117.83,-299.3,2.25
1997/11/1 13:00,16.41,10.97,117.83,-298.9,2.25
1997/11/1 14:00,16.48,11.64,118.05,-298.51,2.26
1997/11/1 15:00,16.58,12.12,118.27,-298.54,2.26
1997/11/1 16:00,16.68,13.15,118.27,-299,2.26
1997/11/1 17:00,16.78,14.06,118.05,-299.67,2.27
1997/11/1 18:00,16.87,15.04,117.6,-300.42,2.27
1997/11/1 19:00,16.93,15.62,117.16,-301.36,2.26
1997/11/1 20:00,17,15.53,116.72,-302.6,2.26
1997/11/1 21:00,17.05,15.63,116.27,-304.14,2.26
1997/11/1 22:00,17.07,15.43,115.83,-305.65,2.26
1997/11/1 23:00,17.03,15.61,115.61,-306.59,2.27
1997/11/2 0:00,16.95,15.41,115.16,-306.36,2.28
1997/11/2 1:00,16.89,14.8,114.72,-304.84,2.28
1997/11/2 2:00,16.87,14.24,114.5,-302.46,2.29
1997/11/2 3:00,16.93,13.61,114.27,-299.98,2.29
1997/11/2 4:00,17,13.37,114.27,-297.8,2.31
1997/11/2 5:00,17.03,12.8,114.5,-295.8,2.32
1997/11/2 6:00,17,12.63,115.61,-293.79,2.33
1997/11/2 7:00,16.91,12.09,116.72,-291.8,2.33
1997/11/2 8:00,16.83,12.14,117.6,-290.17,2.33
1997/11/2 9:00,16.8,11.85,117.83,-289.1,2.33
1997/11/2 10:00,16.83,12,117.83,-288.6,2.32
1997/11/2 11:00,16.91,11.97,117.6,-288.47,2.32
1997/11/2 12:00,17.02,11.99,117.6,-288.64,2.31
1997/11/2 13:00,17.11,11.99,117.6,-289.19,2.3
1997/11/2 14:00,17.13,12.2,117.6,-290.21,2.29
1997/11/2 15:00,17.04,12.64,117.83,-291.66,2.28
1997/11/2 16:00,16.9,13.17,117.83,-293.21,2.27
1997/11/2 17:00,16.73,13.36,117.6,-294.49,2.26
1997/11/2 18:00,16.58,13.51,117.38,-295.12,2.27
1997/11/2 19:00,16.49,13.57,117.16,-295.17,2.26
1997/11/2 20:00,16.45,13.82,117.16,-295.05,2.27
1997/11/2 21:00,16.46,13.88,117.38,-295.4,2.26
1997/11/2 22:00,16.48,13.94,117.6,-296.35,2.26
1997/11/2 23:00,16.53,13.56,118.05,-297.61,2.26
1997/11/3 0:00,16.58,13.3,118.27,-298.74,2.27
1997/11/3 1:00,16.6,12.37,118.49,-299.62,2.27
1997/11/3 2:00,16.53,12.14,119.16,-300.49,2.28
1997/11/3 3:00,16.38,11.5,119.82,-302.07,2.28
1997/11/3 4:00,16.2,11.53,120.49,-304.52,2.28
1997/11/3 5:00,16.06,11.21,120.71,-307.83,2.28
1997/11/3 6:00,16,11.15,120.93,-310.31,2.27
1997/11/3 7:00,16.03,11.07,121.16,-311.24,2.27
1997/11/3 8:00,16.13,11.64,121.16,-309.72,2.27
1997/11/3 9:00,16.26,12.34,121.16,-306.73,2.26
1997/11/3 10:00,16.36,12.8,120.93,-302.34,2.26
1997/11/3 11:00,16.44,12.83,120.93,-297.24,2.25
1997/11/3 12:00,16.53,12.53,120.93,-291.73,2.24
1997/11/3 13:00,16.66,12.47,120.71,-286.88,2.23
1997/11/3 14:00,16.79,12.2,120.05,-283.55,2.23
1997/11/3 15:00,16.88,12.13,119.38,-282.27,2.23
1997/11/3 16:00,16.93,12.07,119.16,-283,2.22
1997/11/3 17:00,16.93,11.84,119.16,-285.38,2.22
1997/11/3 18:00,16.87,10.98,119.38,-288.85,2.23
1997/11/3 19:00,16.78,9.96,119.6,-292.71,2.23
1997/11/3 20:00,16.68,9.39,120.49,-296.19,2.24
1997/11/3 21:00,16.59,9.47,120.93,-298.66,2.24
1997/11/3 22:00,16.5,9.77,121.16,-299.84,2.25
1997/11/3 23:00,16.44,9.85,121.16,-299.73,2.26
1997/11/4 0:00,16.35,10.32,120.93,-298.57,2.27
1997/11/4 1:00,16.27,11.44,119.82,-296.89,2.27
1997/11/4 2:00,16.25,12.75,119.16,-295.44,2.27
1997/11/4 3:00,16.35,14.24,118.94,-294.91,2.27
1997/11/4 4:00,16.54,15.8,118.49,-295.59,2.27
1997/11/4 5:00,16.71,18.21,118.27,-297.23,2.27
1997/11/4 6:00,16.75,20.2,118.27,-299.15,2.26
1997/11/4 7:00,16.5,21.88,118.49,-300.67,2.25
1997/11/4 8:00,15.89,22.62,118.71,-301.34,2.23
1997/11/4 9:00,14.95,23.3,118.49,-301.21,2.22
1997/11/4 10:00,13.9,22.98,118.05,-300.62,2.22
1997/11/4 11:00,13.03,21.66,117.38,-299.6,2.21
1997/11/4 12:00,12.52,19.93,117.6,-297.89,2.21
1997/11/4 13:00,12.48,18.32,117.83,-294.96,2.21
1997/11/4 14:00,12.92,17.45,117.83,-290.93,2.21
1997/11/4 15:00,13.72,16.35,117.6,-286.46,2.22
1997/11/4 16:00,14.64,15.36,116.94,-282.66,2.23
1997/11/4 17:00,15.37,14.74,116.49,-280.35,2.25
1997/11/4 18:00,15.8,14.82,116.72,-279.88,2.26
1997/11/4 19:00,15.98,15.31,117.16,-280.99,2.27
1997/11/4 20:00,15.99,16.03,118.05,-283.18,2.27
1997/11/4 21:00,15.91,17.07,118.27,-285.98,2.27
1997/11/4 22:00,15.75,18.42,118.27,-289.11,2.27
1997/11/4 23:00,15.54,19.5,117.83,-292.32,2.26
1997/11/5 0:00,15.31,20.18,117.6,-295.26,2.26
1997/11/5 1:00,15.16,20.94,117.6,-297.57,2.25
1997/11/5 2:00,15.08,21.62,117.38,-299.02,2.26
1997/11/5 3:00,15.06,22.11,117.38,-299.68,2.26
1997/11/5 4:00,15.06,22.35,116.94,-299.67,2.26
1997/11/5 5:00,15.05,23.09,116.49,-299.09,2.27
1997/11/5 6:00,15,24.49,116.05,-297.94,2.28
1997/11/5 7:00,14.92,25.92,116.05,-296.18,2.29
1997/11/5 8:00,14.85,27.08,116.05,-294.31,2.29
1997/11/5 9:00,14.82,28.2,116.72,-292.88,2.3
1997/11/5 10:00,14.81,29.46,117.16,-292.61,2.3
1997/11/5 11:00,14.81,30.53,117.38,-293.44,2.29
1997/11/5 12:00,14.81,31.2,117.6,-295.08,2.28
1997/11/5 13:00,14.8,31.15,117.38,-296.96,2.27
1997/11/5 14:00,14.79,30.87,116.72,-298.73,2.26
1997/11/5 15:00,14.77,30.4,115.61,-300.14,2.26
1997/11/5 16:00,14.74,29.65,114.94,-300.86,2.25
1997/11/5 17:00,14.7,28.61,115.16,-300.75,2.24
1997/11/5 18:00,14.66,27.05,115.16,-299.87,2.24
1997/11/5 19:00,14.64,25.53,115.16,-298.52,2.23
1997/11/5 20:00,14.65,24.12,114.94,-296.85,2.22
1997/11/5 21:00,14.67,23.13,114.5,-294.68,2.22
1997/11/5 22:00,14.68,22.25,114.5,-291.85,2.22
1997/11/5 23:00,14.68,21.28,114.5,-288.51,2.22
1997/11/6 0:00,14.66,19.51,114.72,-285.42,2.22
1997/11/6 1:00,14.66,17.56,114.94,-283.38,2.22
1997/11/6 2:00,14.71,15.21,115.16,-282.96,2.22
1997/11/6 3:00,14.83,13.55,115.61,-283.96,2.22
1997/11/6 4:00,14.97,12.35,116.05,-285.76,2.23
1997/11/6 5:00,15.11,11.58,116.27,-287.62,2.23
1997/11/6 6:00,15.24,10.59,116.49,-289.43,2.23
1997/11/6 7:00,15.35,10.03,116.94,-291.31,2.23
1997/11/6 8:00,15.44,9.72,116.94,-293.51,2.23
1997/11/6 9:00,15.51,9.95,117.16,-295.88,2.23
1997/11/6 10:00,15.53,10.14,117.16,-298.19,2.23
1997/11/6 11:00,15.51,10.42,117.16,-300.23,2.23
