Depth,Den,Ng,Cal,Res,SP
148.35,2.34,12.12,160.73,20.7,-184.77
148.4,2.36,11.34,159.61,19.69,-185.32
148.45,2.38,10.49,158.56,18.66,-186.64
148.5,2.38,10.37,157.33,17.76,-188.71
148.55,2.38,10.57,155.81,16.98,-191.35
148.6,2.38,11.39,154.46,16.39,-194.32
148.65,2.39,12.39,153.48,16.02,-196.95
148.7,2.4,13.36,153.11,16.11,-198.63
148.75,2.41,14.15,153.01,16.74,-198.94
148.8,2.41,14.9,152.79,17.91,-198.35
148.85,2.4,15.01,152.19,19.42,-197.68
148.9,2.39,14.98,151.4,20.98,-197.73
148.95,2.38,14.2,150.68,22.33,-198.48
149,2.36,13.44,150.29,23.38,-199.44
149.05,2.36,12.93,149.98,24.52,-200.12
149.1,2.37,12.47,149.66,26.29,-200.38
149.15,2.39,12.68,149.23,28.78,-200.3
149.2,2.39,12.43,148.86,31.12,-199.98
149.25,2.41,12.62,148.52,32.42,-199.32
149.3,2.42,13.01,148.29,32.57,-198.4
149.35,2.42,13.13,148.09,32.32,-197.49
149.4,2.41,13.03,147.91,32.04,-197.09
149.45,2.4,12.43,147.74,31.19,-197.37
149.5,2.38,12.09,147.54,29.58,-198.15
149.55,2.38,11.3,147.38,27.54,-198.84
149.6,2.38,10.28,147.26,25.65,-198.99
149.65,2.38,9.52,147.21,23.85,-198.4
149.7,2.37,9.56,147.22,22.22,-197.16
149.75,2.38,10.22,147.21,21.16,-195.59
149.8,2.38,10.96,147.21,21.17,-194.04
149.85,2.38,12.03,147.25,21.97,-192.99
149.9,2.38,13.6,147.3,22.62,-192.72
149.95,2.38,15.13,147.41,22.52,-193.21
150,2.38,15.75,147.53,21.82,-194.03
150.05,2.4,15.37,147.98,21.34,-194.76
150.1,2.42,14.82,148.45,21.53,-195.19
150.15,2.44,14.64,148.94,22.43,-195.51
150.2,2.46,14.49,149.31,23.87,-196.05
150.25,2.46,14.43,150.01,25.88,-197.07
150.3,2.45,14.18,150.81,28.2,-198.48
150.35,2.43,14.12,151.15,30.24,-199.89
150.4,2.41,14.06,151.25,30.95,-200.75
150.45,2.38,14.24,151.2,30.05,-200.8
150.5,2.36,14.26,151.57,27.8,-200.02
150.55,2.35,13.7,151.9,25.09,-198.72
150.6,2.34,12.99,152.3,22.43,-197.33
150.65,2.34,22.54,152.62,20.42,-196.24
150.7,2.33,35.31,152.9,19.35,-195.59
150.75,2.32,50.17,153.29,19.32,-195.39
150.8,2.31,55.9,153.83,20.03,-195.68
150.85,2.29,59.41,154.54,20.98,-196.5
150.9,2.29,60.66,154.66,21.73,-197.76
150.95,2.29,51.02,154.34,22.05,-199.03
151,2.3,38.74,153.41,22.1,-200
151.05,2.31,24.95,152.67,22.28,-200.56
151.1,2.33,20.74,152.07,22.76,-200.96
151.15,2.34,18.94,151.8,23.16,-201.42
151.2,2.36,18.94,151.89,22.98,-202.08
151.25,2.37,19.38,152.26,22.39,-202.97
151.3,2.38,19.46,151.69,21.82,-203.86
151.35,2.39,19.17,150.45,21.54,-204.41
151.4,2.39,17.93,148.39,21.34,-204.18
151.45,2.4,16.22,146.76,21.28,-203.28
151.5,2.41,14.43,145.4,21.49,-201.99
151.55,2.42,12.93,144.54,21.8,-200.93
151.6,2.43,11.67,143.96,21.88,-200.34
151.65,2.43,10.52,143.18,21.62,-200.27
151.7,2.44,10.44,142.33,21.32,-200.43
151.75,2.43,10.19,141.56,21.23,-200.55
151.8,2.43,10.33,141.02,21.28,-200.42
151.85,2.42,10.1,140.67,21.08,-200.16
151.9,2.41,10.89,140.58,20.41,-200.08
151.95,2.41,11.6,140.75,19.5,-200.46
152,2.41,12.1,140.95,18.85,-201.26
152.05,2.41,12.54,140.93,18.89,-202.05
152.1,2.41,12.73,140.75,19.75,-202.4
152.15,2.42,13.25,140.57,21.49,-202.3
152.2,2.43,13.6,140.77,23.73,-202.11
152.25,2.43,13.97,141.17,26.05,-202.26
152.3,2.43,14.11,141.69,27.91,-202.76
152.35,2.42,13.82,142.06,29.22,-203.53
152.4,2.41,13.19,142.32,30.01,-204.41
152.45,2.39,12.4,142.53,30.49,-205.4
152.5,2.37,11.52,142.76,30.81,-206.32
152.55,2.35,11.78,142.99,31.11,-206.85
152.6,2.35,12.46,143.25,31.03,-206.66
152.65,2.34,14.45,143.71,30.08,-205.64
152.7,2.35,15.98,144.34,28.3,-203.77
152.75,2.35,17.89,145,26.33,-201.33
152.8,2.35,18.77,145.52,24.63,-198.86
152.85,2.36,19.53,145.94,22.99,-197.05
152.9,2.36,19.46,146.3,21.26,-196.14
152.95,2.36,18.2,146.6,19.78,-195.8
153,2.36,16.73,146.86,19.04,-195.4
153.05,2.36,14.79,147.15,19.18,-194.8
153.1,2.35,14.1,147.57,19.85,-194.21
153.15,2.35,12.98,147.93,20.57,-194.05
153.2,2.35,12.62,148.18,20.98,-194.43
153.25,2.35,12.32,148.25,21.03,-195.23
153.3,2.34,12.99,148.5,20.9,-196.18
153.35,2.33,13.86,148.83,20.77,-197.06
153.4,2.32,14.77,149.3,20.86,-197.77
153.45,2.3,15.33,149.81,21.12,-198.25
153.5,2.28,15.62,150.37,21.33,-198.38
153.55,2.26,15.79,150.93,21.29,-198.09
153.6,2.25,15.88,151.78,21.03,-197.5
153.65,2.24,15.73,152.77,20.7,-196.97
153.7,2.23,15.52,153.8,20.39,-196.85
153.75,2.23,15.45,154.65,20.15,-197.13
153.8,2.23,15.2,155.39,19.95,-197.47
153.85,2.23,14.93,156.06,19.61,-197.47
153.9,2.22,14.23,156.56,19.06,-197.02
153.95,2.21,13.83,157.11,18.3,-196.36
154,2.2,13.41,157.54,17.5,-195.84
154.05,2.2,12.45,157.82,16.84,-195.77
154.1,2.2,11.17,157.88,16.51,-196.29
154.15,2.2,10.12,157.77,16.65,-197.28
154.2,2.22,10.06,157.62,17.27,-198.39
154.25,2.23,10.04,157.39,18.17,-199.18
154.3,2.25,9.82,157.23,18.96,-199.54
154.35,2.27,9.57,157.33,19.39,-199.74
154.4,2.28,9.88,157.67,19.43,-200.14
154.45,2.29,9.89,158.43,19.32,-200.8
154.5,2.3,9.55,159.13,19.19,-201.49
154.55,2.3,9.29,159.47,19.04,-202.16
154.6,2.3,9.17,158.84,18.77,-202.86
154.65,2.31,9.09,157.58,18.45,-203.63
154.7,2.33,8.45,156.49,18.34,-204.24
154.75,2.34,8.11,156.06,18.72,-204.47
154.8,2.35,7.71,156.43,19.62,-204.27
154.85,2.35,7.96,156.06,20.73,-203.72
154.9,2.35,8.34,155.04,21.92,-203.09
154.95,2.34,9.06,153.25,23.19,-202.67
155,2.34,9.88,151.89,24.59,-202.7
155.05,2.33,10.59,150.86,25.75,-203.17
155.1,2.34,11.29,149.94,26.51,-203.88
155.15,2.35,11.58,149.19,26.87,-204.81
155.2,2.36,11.57,148.59,27.1,-206.05
155.25,2.37,11.43,148.24,26.96,-207.66
155.3,2.39,11.2,148.05,26.4,-209.31
155.35,2.4,11.53,147.94,25.65,-210.4
155.4,2.41,12.15,147.83,25.1,-210.2
155.45,2.42,13.13,147.7,24.8,-208.58
155.5,2.43,13.86,147.6,24.71,-206.08
155.55,2.43,14.4,147.56,24.92,-203.88
155.6,2.44,14.45,147.44,25.55,-202.83
155.65,2.45,13.97,146.79,26.36,-203.02
155.7,2.45,13.88,146.55,27.12,-203.96
155.75,2.45,13.37,146.72,27.55,-204.98
155.8,2.44,13.05,147.73,27.53,-205.63
155.85,2.43,12.08,148.41,26.84,-205.49
155.9,2.42,11.43,148.97,25.54,-204.52
155.95,2.41,11.1,149.4,24.02,-203.24
156,2.4,10.71,149.9,22.93,-202.59
156.05,2.4,11.16,150.31,22.76,-203.27
156.1,2.41,11.57,150.58,23.64,-205.15
156.15,2.42,12.55,150.72,25.41,-207.38
156.2,2.42,13.22,150.67,27.79,-208.95
156.25,2.43,13.75,150.42,30.28,-209.2
156.3,2.42,14.4,150.05,32.38,-208.14
156.35,2.42,14.03,149.75,33.82,-206.15
156.4,2.41,13.69,149.57,34.99,-203.84
156.45,2.4,12.14,149.47,36.25,-201.72
156.5,2.4,11.37,149.51,37.66,-200.08
156.55,2.4,11.1,149.67,38.26,-198.99
156.6,2.4,10.89,149.93,37.65,-198.2
156.65,2.41,10.8,150.24,35.48,-197.48
156.7,2.42,10.54,150.58,32.83,-196.64
156.75,2.42,11.67,150.88,30.61,-195.69
156.8,2.41,12.84,150.75,29.3,-194.73
156.85,2.39,13.9,150.11,28.16,-194.01
156.9,2.37,14.75,149.25,26.53,-193.8
156.95,2.35,15.33,148.77,24.66,-194.31
157,2.34,16.02,148.73,23.64,-195.45
157.05,2.33,16.07,149.07,24.24,-197.05
157.1,2.32,16.22,149.53,26.28,-198.85
157.15,2.32,16.06,150.08,28.55,-200.74
157.2,2.32,16.06,150.78,30.21,-202.63
157.25,2.32,16.42,151.47,31.02,-204.57
157.3,2.32,16.9,152.32,31.37,-206.55
157.35,2.33,17.46,153.03,31.23,-208.47
157.4,2.33,17.47,153.7,30.62,-209.81
157.45,2.33,17.39,154.07,29.68,-210.13
157.5,2.33,17.37,154.32,28.54,-209.38
157.55,2.33,17.15,154.53,27.4,-208.24
157.6,2.33,16.71,154.89,26.41,-207.51
157.65,2.33,15.77,155.49,25.73,-207.54
157.7,2.32,14.7,156.3,25.32,-208.19
157.75,2.32,13.49,157.34,25.09,-209.14
157.8,2.3,12.44,158.11,24.95,-210.25
157.85,2.29,11.99,158.61,24.94,-211.44
157.9,2.27,12.49,159.22,25,-212.63
157.95,2.25,13.29,160.5,24.98,-213.63
158,2.23,14.16,162.21,24.76,-214.3
158.05,2.22,14.89,163.04,24.25,-214.64
158.1,2.21,15.81,162.92,23.54,-214.93
158.15,2.22,16.34,162.35,22.81,-215.45
158.2,2.23,16.03,161.86,22.31,-216.26
158.25,2.25,15.07,161.29,22.1,-216.96
158.3,2.26,14.82,160.68,22.1,-217.1
158.35,2.28,14.78,160.93,22.24,-216.42
158.4,2.29,14.92,162.37,22.53,-215.22
158.45,2.3,14.54,164.13,22.84,-213.89
158.5,2.3,14.69,165.39,23.15,-212.92
158.55,2.3,15.05,165.63,23.41,-212.58
158.6,2.3,15.55,165.27,23.69,-213.03
158.65,2.31,15.32,164.63,23.99,-214.2
158.7,2.31,15.57,163.27,24.28,-215.7
158.75,2.3,15.58,162.2,24.53,-217.09
158.8,2.29,15.63,161.41,24.74,-217.91
158.85,2.28,15.04,161.35,24.94,-217.98
158.9,2.27,14.73,161.27,25.04,-217.44
158.95,2.26,14.56,160.79,24.93,-216.75
159,2.25,13.86,160.1,24.5,-216.3
159.05,2.25,13.08,158.85,23.91,-216.16
159.1,2.25,13.19,157.62,23.27,-216.05
159.15,2.26,14.06,156.63,22.71,-215.78
159.2,2.26,14.65,157.04,22.26,-215.46
159.25,2.26,14.74,159.36,22.15,-215.41
159.3,2.26,14.88,162.35,22.77,-215.8
159.35,2.25,15.52,163.9,24.33,-216.46
159.4,2.24,15.68,162.94,26.65,-217.07
159.45,2.24,15.64,160.97,28.74,-217.34
159.5,2.24,15.06,159.36,29.97,-217.24
159.55,2.24,14.74,158.38,29.97,-216.93
159.6,2.25,14.16,157.25,28.87,-216.57
159.65,2.25,13.38,156.2,26.98,-216.29
159.7,2.26,12.51,155.45,24.6,-216.15
159.75,2.26,11.98,155.09,22.28,-216.2
159.8,2.27,12.5,153.94,20.2,-216.34
159.85,2.28,13.7,152.44,18.54,-216.4
159.9,2.3,15.04,150.62,17.47,-216.23
159.95,2.33,15.95,149.47,17.07,-215.91
160,2.36,15.8,148.34,17.29,-215.62
160.05,2.39,14.95,147.57,17.88,-215.59
160.1,2.42,13.35,146.75,18.56,-215.92
160.15,2.43,11.86,145.68,19.24,-216.65
160.2,2.44,10.04,144.23,19.98,-217.6
160.25,2.44,8.98,142.8,20.97,-218.38
160.3,2.45,8.21,141.47,22.06,-218.63
160.35,2.45,8.64,140.16,23.17,-218.49
160.4,2.45,8.97,138.83,24.26,-218.46
160.45,2.46,9.72,137.55,25.4,-219.09
160.5,2.46,10.74,136.32,26.59,-220.43
160.55,2.47,11.69,135.06,27.52,-221.94
160.6,2.47,12.49,133.85,27.88,-222.78
160.65,2.47,12.64,132.83,27.57,-222.25
160.7,2.47,12.82,131.94,27.18,-220.4
160.75,2.46,13.09,131.24,27.34,-218.08
160.8,2.46,13.18,130.7,28.07,-216.35
160.85,2.47,13.46,130.37,28.85,-215.81
160.9,2.46,13.93,130.1,29.4,-216.38
160.95,2.46,14.48,129.8,29.78,-217.58
161,2.46,15.08,129.52,30.17,-218.86
161.05,2.46,15.31,129.18,30.61,-219.78
161.1,2.46,15.88,128.78,31.11,-220.06
161.15,2.45,16.04,128.46,31.36,-219.6
161.2,2.45,15.78,128.27,30.84,-218.49
161.25,2.45,15.36,128.44,29.38,-216.96
161.3,2.45,14.63,128.92,27.46,-215.45
161.35,2.47,13.8,129.58,26.17,-214.52
161.4,2.48,12.49,130.12,26.18,-214.54
161.45,2.5,11.66,130.58,27.31,-215.55
161.5,2.51,11.03,131.14,28.55,-217.18
161.55,2.51,11.14,131.83,29.31,-219.01
161.6,2.51,11.43,132.52,30.14,-220.62
161.65,2.49,12.11,133.07,32.18,-221.87
161.7,2.47,12.51,133.58,35.77,-222.74
161.75,2.45,12.53,134.02,39.88,-223.24
161.8,2.44,12.81,134.43,43.52,-223.31
161.85,2.43,12.87,134.73,45.99,-222.74
161.9,2.41,13.14,134.87,47.28,-221.42
161.95,2.4,13.2,134.74,47.16,-219.43
162,2.39,13.07,134.34,45.95,-217.26
162.05,2.39,12.85,133.75,44.41,-215.47
162.1,2.39,11.98,133.1,43.43,-214.3
162.15,2.39,11.37,132.63,43,-213.57
162.2,2.39,10.27,132.54,42.68,-212.96
162.25,2.4,9.53,132.74,41.76,-212.29
162.3,2.4,8.76,133.17,40.07,-211.65
162.35,2.41,9.26,133.78,37.65,-211.31
162.4,2.4,10,134.74,34.71,-211.47
162.45,2.4,11.45,135.5,31.65,-212.1
162.5,2.4,12.49,135.89,29,-212.96
162.55,2.41,13.79,135.81,27.54,-213.8
162.6,2.41,14.66,135.56,27.6,-214.51
162.65,2.41,14.89,135.09,28.64,-215.19
162.7,2.41,14.31,134.15,29.86,-215.96
162.75,2.42,13.64,133.16,30.76,-216.98
162.8,2.42,13.19,132.24,31.18,-218.23
162.85,2.43,12.97,131.77,30.9,-219.56
162.9,2.43,13.03,131.49,29.61,-220.61
162.95,2.44,13.8,131.3,27.62,-221.03
163,2.44,14.77,131.07,25.24,-220.69
163.05,2.44,15.51,130.63,23.12,-219.72
163.1,2.44,15.06,129.96,21.74,-218.46
163.15,2.45,14.71,129.12,21.62,-217.25
163.2,2.47,13.95,128.37,22.55,-216.25
163.25,2.48,14.33,127.65,23.84,-215.5
163.3,2.5,14.66,126.96,25.03,-215.05
163.35,2.52,15.6,126.19,26.12,-214.99
163.4,2.52,16.05,125.59,27.23,-215.43
163.45,2.51,16.33,125.18,28.12,-216.25
163.5,2.49,16.48,125.02,28.56,-217.14
163.55,2.47,16.16,125,28.52,-217.86
163.6,2.45,15.73,125.14,27.92,-218.33
163.65,2.45,14.98,125.39,26.67,-218.59
163.7,2.45,14.54,125.38,24.92,-218.59
163.75,2.46,14.5,125.07,23.24,-218.27
163.8,2.48,13.61,124.51,22.22,-217.61
163.85,2.5,13.02,124.08,22.13,-216.69
163.9,2.5,12.33,123.79,22.69,-215.6
163.95,2.5,12.27,123.65,23.21,-214.42
164,2.49,12.32,123.38,23.26,-213.28
164.05,2.48,12.52,122.99,23.06,-212.45
164.1,2.48,13.57,122.68,23.24,-212.04
164.15,2.47,14.22,122.98,24.34,-211.94
164.2,2.47,14.56,123.65,26.39,-211.81
164.25,2.46,14.36,124.15,28.83,-211.61
164.3,2.47,14.38,124.25,30.62,-211.63
164.35,2.48,14.15,124.24,31.34,-212.16
164.4,2.5,13.91,124.35,31.33,-212.97
164.45,2.51,13.41,124.5,31.31,-213.5
164.5,2.53,13.26,124.68,31.52,-213.41
164.55,2.54,13.14,124.88,31.95,-212.75
164.6,2.54,13.28,125.14,32.54,-211.9
164.65,2.54,13.48,125.49,33.51,-211.28
164.7,2.53,13.75,125.93,34.92,-211.22
164.75,2.52,13.65,126.22,36.89,-212.02
164.8,2.52,14.08,126.14,39.25,-213.61
164.85,2.53,14.15,125.83,41.45,-215.59
164.9,2.53,14.85,125.57,43.01,-217.2
164.95,2.53,15.2,125.5,43.81,-217.98
165,2.53,15.61,125.66,44.08,-217.96
165.05,2.52,15.36,125.95,43.88,-217.52
165.1,2.51,14.19,126.39,43.28,-216.97
165.15,2.51,13.71,126.89,42.72,-216.35
165.2,2.5,12.98,127.52,42.22,-215.75
165.25,2.5,12.94,128.24,41.34,-215.37
165.3,2.49,12.78,129.04,39.91,-215.44
165.35,2.48,13.35,129.83,38.3,-215.96
165.4,2.47,14.63,130.55,36.98,-216.66
165.45,2.46,15.59,131.12,35.81,-217.19
165.5,2.45,16.44,131.6,34.85,-217.37
165.55,2.44,16.61,132.12,34.64,-217.28
165.6,2.45,16.41,133.08,35.73,-217.1
165.65,2.44,16.4,134.26,37.72,-217
165.7,2.43,16.16,135.44,39.67,-217.09
165.75,2.41,16.31,136.31,40.94,-217.36
165.8,2.39,16.5,136.99,41.91,-217.72
165.85,2.37,17.16,137.7,42.98,-217.98
165.9,2.35,17.93,138.29,43.79,-218.02
165.95,2.33,18.62,138.64,43.65,-217.8
166,2.32,18.91,138.51,42.31,-217.37
166.05,2.32,18.91,138.29,40.22,-216.82
166.1,2.32,18.16,138.84,37.51,-216.27
166.15,2.31,17.01,140.6,34.33,-216.04
166.2,2.31,15.84,143.5,31.03,-216.44
166.25,2.32,15.17,147.5,28.41,-217.76
166.3,2.32,15.4,151.1,26.81,-219.69
166.35,2.31,15.91,152.88,26.18,-221.69
166.4,2.3,16.06,152.89,26.07,-222.89
166.45,2.3,15.6,152.23,26.17,-222.83
166.5,2.28,14.73,152.23,26.28,-221.68
166.55,2.27,14.27,152.19,26.32,-220.11
166.6,2.26,13.8,152.27,26.23,-218.85
166.65,2.26,13.81,152.28,25.96,-218.12
166.7,2.26,13.32,152.34,25.54,-217.89
166.75,2.27,13.63,152.18,25.02,-218.22
166.8,2.28,13.59,151.49,24.4,-219.21
166.85,2.29,13.64,150.57,23.75,-220.83
166.9,2.32,12.85,149.49,23.25,-222.56
166.95,2.34,12.1,148.29,23.16,-223.92
167,2.36,11.99,146.86,23.51,-224.46
167.05,2.37,12.22,145.44,24.07,-224.2
167.1,2.37,12.84,144.34,24.69,-223.47
167.15,2.37,12.81,143.31,25.28,-222.8
167.2,2.37,12.53,142.35,25.85,-222.49
167.25,2.35,12.47,141.64,26.34,-222.55
167.3,2.33,12.6,141.03,26.64,-222.72
167.35,2.32,12.61,140.55,26.69,-222.76
167.4,2.31,12.24,140.2,26.59,-222.51
167.45,2.31,12.57,140.17,26.51,-222
167.5,2.32,13.36,140.27,26.68,-221.44
167.55,2.33,13.79,140.32,27.08,-221.14
167.6,2.34,13.63,140.27,27.61,-221.21
167.65,2.36,13.88,140.27,28.14,-221.5
167.7,2.38,14.5,140.26,28.65,-221.69
167.75,2.39,15.28,140.26,29.01,-221.62
167.8,2.39,15.56,140.21,29.04,-221.44
167.85,2.39,16.17,140.2,28.62,-221.43
167.9,2.39,16.95,140.19,28.04,-221.74
167.95,2.39,17.62,140.09,27.71,-222.3
168,2.39,17.91,139.81,28.03,-222.97
168.05,2.39,17.91,139.46,28.91,-223.64
168.1,2.39,17.56,139.11,29.72,-224.16
168.15,2.4,17.29,138.93,29.93,-224.28
168.2,2.4,16.17,138.78,29.49,-223.74
168.25,2.4,15.49,138.58,28.86,-222.54
168.3,2.39,14.73,138.33,28.3,-220.9
168.35,2.39,14.85,138.25,27.74,-219.25
168.4,2.4,14.92,138.44,27.15,-217.99
168.45,2.4,14.55,138.91,26.7,-217.4
168.5,2.41,14.09,139.31,26.62,-217.26
168.55,2.42,13.33,139.57,26.91,-217.07
168.6,2.43,12.89,139.66,27.42,-216.32
168.65,2.44,13.04,139.68,27.86,-215.12
168.7,2.45,13.39,139.7,28.01,-213.97
168.75,2.46,13.89,139.8,27.74,-213.52
168.8,2.45,14.25,139.96,27.21,-213.98
168.85,2.44,15.23,140.15,26.69,-215.11
168.9,2.42,16.5,140.26,26.39,-216.42
168.95,2.41,17.15,140.28,26.42,-217.42
169,2.39,17.93,140.26,26.75,-217.88
169.05,2.37,18.42,140.3,27.39,-217.88
169.1,2.36,18.87,140.44,28.14,-217.65
169.15,2.36,18.46,140.56,28.87,-217.54
169.2,2.37,17.27,140.61,29.42,-217.75
169.25,2.37,15.94,140.65,29.93,-218.31
169.3,2.37,14.24,140.8,30.36,-218.93
169.35,2.37,13.24,141.1,30.69,-219.3
169.4,2.37,12.5,141.51,30.95,-219.39
169.45,2.36,12.55,141.83,31.35,-219.47
169.5,2.35,12.21,142.02,31.87,-219.85
169.55,2.33,12.15,142.16,32.09,-220.62
169.6,2.32,12.07,142.27,31.65,-221.61
169.65,2.32,12.25,142.37,30.61,-222.53
169.7,2.3,12.66,142.41,29.44,-223.08
169.75,2.29,12.78,142.44,28.37,-223.02
169.8,2.28,13.09,142.45,27.44,-222.32
169.85,2.27,13.17,142.5,26.55,-220.99
169.9,2.28,13.45,142.56,25.73,-219.23
169.95,2.29,13.73,142.58,25.03,-217.49
170,2.31,13.44,142.51,24.5,-216.42
170.05,2.32,13.43,142.41,24.25,-216.48
170.1,2.34,14.17,142.34,24.35,-217.56
170.15,2.35,15.32,142.3,24.7,-219.11
170.2,2.36,16.1,142.23,25.11,-220.44
170.25,2.37,16.08,142.16,25.36,-221.06
170.3,2.37,16.44,142.09,25.42,-220.8
170.35,2.38,16.3,142.02,25.47,-219.75
170.4,2.38,16.15,141.86,25.76,-218.33
170.45,2.38,15.09,141.64,26.35,-216.91
170.5,2.39,14.85,141.25,27.13,-215.87
170.55,2.39,14.39,140.77,27.82,-215.59
170.6,2.4,14.05,140.2,28.18,-216.33
170.65,2.41,13.89,139.68,28.08,-218.07
170.7,2.41,13.79,139.24,27.69,-220.2
170.75,2.41,14.54,138.82,27.3,-221.79
170.8,2.41,14.66,138.34,27.12,-222.03
170.85,2.4,14.64,137.81,27.21,-220.7
170.9,2.4,14.46,137.34,27.46,-218.33
170.95,2.4,14.42,137,27.61,-215.71
171,2.4,14.98,136.75,27.4,-213.62
171.05,2.4,15.28,136.46,26.84,-212.35
171.1,2.39,15.25,136.22,26.27,-211.93
171.15,2.38,15.51,135.98,26.1,-212.31
171.2,2.37,15.55,135.84,26.44,-213.49
171.25,2.38,15.61,135.72,26.99,-215.56
171.3,2.39,14.83,135.67,27.43,-218.36
171.35,2.41,14.29,135.58,27.64,-221.59
171.4,2.42,14.02,135.6,27.84,-224.49
171.45,2.43,13.06,135.63,28.12,-226.22
171.5,2.43,11.62,135.64,28.64,-226.26
171.55,2.43,9.94,135.25,29.43,-224.75
171.6,2.43,9.71,134.64,30.57,-222.66
171.65,2.42,9.93,133.95,31.78,-221.04
171.7,2.43,10.53,133.52,32.53,-220.55
171.75,2.44,10.89,133.29,32.46,-221.06
171.8,2.45,11.48,133.38,31.71,-221.98
171.85,2.45,12.08,133.66,30.88,-222.65
171.9,2.45,12.31,134.05,30.52,-222.63
171.95,2.44,12.48,134.41,30.76,-221.94
172,2.42,12.76,134.87,31.38,-220.88
172.05,2.41,13.25,135.47,32.08,-219.77
172.1,2.39,14.6,136.17,32.74,-218.82
172.15,2.37,15.77,136.75,33.37,-218.19
172.2,2.36,17.07,137.13,33.95,-217.99
172.25,2.35,17.17,137.41,34.29,-218.27
172.3,2.35,16.85,137.95,34.07,-219.05
172.35,2.35,16.4,138.69,33.18,-220.24
172.4,2.37,15.85,139.48,32.07,-221.59
172.45,2.39,15.05,139.83,31.29,-222.68
172.5,2.41,13.98,139.56,31.23,-223.17
172.55,2.42,12.81,138.87,31.75,-223.1
172.6,2.43,12.56,138.06,32.77,-222.92
172.65,2.43,12.47,137.54,34.07,-223.06
172.7,2.41,12.81,137.27,35.43,-223.69
172.75,2.4,13.66,137.2,36.2,-224.63
172.8,2.37,14.89,137.09,36,-225.55
172.85,2.36,16.71,136.92,34.94,-226.18
172.9,2.35,17.72,136.73,33.69,-226.4
172.95,2.35,18.89,136.57,32.87,-226.35
173,2.36,19.92,136.45,32.64,-226.14
173.05,2.37,20.76,136.49,32.75,-225.76
173.1,2.38,20.74,136.52,32.89,-225.02
173.15,2.38,20.3,136.53,32.84,-223.82
173.2,2.38,19.61,136.36,32.58,-222.31
173.25,2.39,18.98,136.11,32.18,-220.88
173.3,2.39,18.12,135.89,31.76,-219.87
173.35,2.39,17.82,135.8,31.46,-219.47
173.4,2.38,17.39,135.91,31.26,-219.47
173.45,2.39,16.64,136.05,31.1,-219.49
173.5,2.39,15.21,136.01,30.99,-219.25
173.55,2.39,13.97,135.81,30.92,-218.9
173.6,2.39,13.24,135.54,30.87,-218.86
173.65,2.39,12.84,135.18,30.94,-219.35
173.7,2.4,12.62,134.6,31.34,-220.21
173.75,2.4,12.29,133.71,32.12,-221.05
173.8,2.4,12.78,132.88,32.93,-221.53
173.85,2.4,13.42,132.45,33.41,-221.4
173.9,2.39,14.44,132.42,33.45,-220.59
173.95,2.39,15.17,132.55,33.06,-219.45
174,2.38,15.52,132.53,32.31,-218.68
174.05,2.38,15.54,132.33,31.33,-218.87
174.1,2.36,14.81,132.01,30.51,-219.79
174.15,2.36,14.07,131.64,30.11,-220.74
174.2,2.36,12.78,131.29,30.12,-221.19
174.25,2.36,12.17,130.96,30.46,-221.35
174.3,2.38,11.79,130.69,30.8,-221.73
174.35,2.4,11.99,130.22,30.84,-222.68
174.4,2.43,11.96,129.4,30.6,-224.03
174.45,2.44,12.39,128.39,30.41,-225.52
174.5,2.45,13.27,127.54,30.5,-226.88
174.55,2.46,13.93,126.9,30.89,-228
174.6,2.48,14.64,126.42,31.57,-228.69
174.65,2.48,15.32,126.02,32.58,-228.79
174.7,2.47,16.19,125.71,34.03,-228.22
174.75,2.46,16.7,125.44,35.84,-227.13
174.8,2.45,16.58,125.23,37.32,-225.81
174.85,2.43,15.86,125.14,37.68,-224.66
174.9,2.41,14.49,125.12,36.66,-223.96
174.95,2.4,12.87,125.05,34.93,-223.78
175,2.4,11.27,124.99,33.18,-223.93
175.05,2.41,9.63,124.97,31.72,-224.24
175.1,2.43,8.58,125.04,30.62,-224.62
175.15,2.46,8.44,125.05,29.98,-225.1
175.2,2.48,9.8,125.11,29.8,-225.69
175.25,2.49,11.65,125.21,29.95,-226.32
175.3,2.5,14.29,125.33,30.41,-226.72
175.35,2.49,16.79,125.33,31.11,-226.58
175.4,2.5,18.62,125.31,31.91,-225.73
175.45,2.5,19.28,125.35,32.6,-224.32
175.5,2.5,18.58,125.49,33.12,-222.66
175.55,2.51,17.97,125.62,33.62,-221.19
175.6,2.52,17.11,125.76,34.13,-220.2
175.65,2.52,17.22,125.9,34.6,-219.8
175.7,2.52,17.27,126.04,34.89,-219.82
175.75,2.5,18.1,126.14,34.99,-219.9
175.8,2.5,18.87,126.24,35.17,-219.7
175.85,2.5,19.79,126.37,35.69,-219.32
175.9,2.5,20.13,126.55,36.37,-219.16
175.95,2.49,19.59,126.7,36.73,-219.57
176,2.5,18.54,126.85,36.66,-220.39
176.05,2.5,17.23,127,36.53,-221.1
176.1,2.51,16.35,127.1,36.7,-221.32
176.15,2.51,15.32,127.02,37.34,-221.09
176.2,2.5,14.93,126.72,38.42,-220.75
176.25,2.49,14.45,126.33,39.35,-220.62
176.3,2.47,14.28,125.97,39.24,-220.78
176.35,2.46,13.95,125.55,38.15,-221.19
176.4,2.45,13.65,125,37.06,-222.01
