Depth,Den,Ng,Cal,SP,Res
280.65,2.32,12.71,121.1,-237.45,14.4
280.7,2.32,13.03,120.99,-236.91,14.35
280.75,2.32,12.75,120.89,-235.86,14.37
280.8,2.31,12.36,120.76,-234.69,14.41
280.85,2.31,11.82,120.67,-233.69,14.47
280.9,2.32,11.24,120.58,-232.83,14.5
280.95,2.32,10.81,120.54,-231.78,14.53
281,2.32,10.41,120.52,-230.3,14.55
281.05,2.33,10.44,120.51,-228.68,14.61
281.1,2.33,10.57,120.54,-227.52,14.7
281.15,2.34,10.8,120.64,-227.42,14.83
281.2,2.34,11.28,120.8,-228.53,14.98
281.25,2.34,11.82,120.98,-230.58,15.14
281.3,2.35,12.42,121.18,-232.87,15.31
281.35,2.35,12.65,121.35,-234.72,15.51
281.4,2.36,12.81,121.51,-235.56,15.74
281.45,2.36,13.09,121.62,-235.32,16.02
281.5,2.36,13.38,121.63,-234.28,16.3
281.55,2.36,14.1,121.48,-233.04,16.54
281.6,2.35,14.5,121.09,-232.09,16.65
281.65,2.34,14.72,120.54,-231.61,16.63
281.7,2.33,14.44,119.91,-231.42,16.46
281.75,2.33,14.23,119.41,-231.37,16.18
281.8,2.33,14.14,119.09,-231.23,15.8
281.85,2.33,14.27,118.93,-230.96,15.41
281.9,2.33,14.48,118.88,-230.46,15.02
281.95,2.33,14.75,118.92,-229.99,14.69
282,2.33,14.45,119.06,-229.93,14.41
282.05,2.33,13.44,119.18,-230.68,14.22
282.1,2.33,12.18,119.32,-232.33,14.11
282.15,2.34,11.12,119.46,-234.55,14.06
282.2,2.34,10.46,119.65,-236.83,14.06
282.25,2.34,9.72,119.85,-238.66,14.12
282.3,2.34,8.84,120.06,-239.82,14.26
282.35,2.34,8.11,120.23,-240.22,14.47
282.4,2.34,7.39,120.44,-239.98,14.72
282.45,2.33,6.5,120.7,-239.13,14.92
282.5,2.32,5.58,121.01,-237.75,15
282.55,2.31,4.82,121.35,-235.83,14.92
282.6,2.3,4.48,121.65,-233.62,14.79
282.65,2.3,4.26,121.92,-231.48,14.66
282.7,2.3,4.35,122.08,-229.96,14.56
282.75,2.3,4.72,122.16,-229.36,14.49
282.8,2.3,5.21,122.21,-229.73,14.46
282.85,2.29,5.79,122.24,-230.79,14.45
282.9,2.29,6.2,122.21,-232.2,14.48
282.95,2.28,6.6,122.16,-233.58,14.51
283,2.28,6.76,122.1,-234.69,14.54
283.05,2.29,7.07,122.03,-235.41,14.5
283.1,2.3,7.57,121.92,-235.79,14.43
283.15,2.3,8.13,121.75,-236.05,14.34
283.2,2.29,8.54,121.52,-236.48,14.3
283.25,2.29,8.53,121.17,-237.26,14.32
283.3,2.29,8.01,120.79,-238.19,14.38
283.35,2.3,7.31,120.47,-238.89,14.47
283.4,2.3,6.67,120.28,-238.84,14.56
283.45,2.31,6.4,120.18,-237.95,14.65
283.5,2.31,6.61,120.08,-236.42,14.73
283.55,2.32,7,119.99,-234.69,14.82
283.6,2.32,7.52,119.91,-233.12,14.97
283.65,2.32,7.71,119.83,-232,15.2
283.7,2.32,7.65,119.75,-231.64,15.49
283.75,2.32,7.27,119.68,-232.27,15.77
283.8,2.32,6.78,119.69,-233.78,15.96
283.85,2.32,6.61,119.68,-235.69,15.98
283.9,2.32,6.68,119.68,-237.35,15.85
283.95,2.32,7.26,119.63,-238.37,15.65
284,2.33,7.59,119.67,-238.7,15.43
284.05,2.32,7.97,119.71,-238.65,15.22
284.1,2.32,8.11,119.77,-238.57,15.04
284.15,2.32,8.22,119.79,-238.73,14.92
284.2,2.33,8.27,119.85,-239.14,14.89
284.25,2.34,8.1,119.91,-239.63,14.92
284.3,2.34,8.27,119.98,-240.01,15.01
284.35,2.33,8.47,120.05,-240.12,15.13
284.4,2.33,8.55,120.13,-239.87,15.26
284.45,2.32,8.41,120.2,-239.15,15.36
284.5,2.32,8.19,120.23,-237.87,15.43
284.55,2.31,8.12,120.25,-236.16,15.44
284.6,2.3,7.86,120.21,-234.43,15.4
284.65,2.3,7.6,120.17,-233.26,15.29
284.7,2.29,7.69,120.06,-232.88,15.11
284.75,2.29,8.46,119.98,-233.17,14.88
284.8,2.29,9.43,119.9,-233.47,14.63
284.85,2.29,10.38,119.87,-233.29,14.42
284.9,2.29,10.96,119.85,-232.4,14.23
284.95,2.29,12.27,119.79,-231.1,14.09
285,2.29,12.85,119.73,-229.89,13.98
285.05,2.29,13.42,119.66,-229.3,13.88
285.1,2.3,13.05,119.64,-229.58,13.78
285.15,2.3,12.9,119.62,-230.61,13.68
285.2,2.3,12.19,119.61,-232.04,13.65
285.25,2.3,11.62,119.61,-233.52,13.68
285.3,2.29,11.16,119.6,-234.84,13.76
285.35,2.29,11.16,119.6,-235.91,13.87
285.4,2.29,10.86,119.6,-236.79,14.02
285.45,2.3,9.8,119.6,-237.53,14.15
285.5,2.3,8.93,119.6,-238.2,14.25
285.55,2.31,8.15,119.64,-238.81,14.29
285.6,2.31,8.22,119.74,-239.33,14.3
285.65,2.31,8.47,119.86,-239.7,14.3
285.7,2.32,8.94,120,-239.88,14.3
285.75,2.32,9.68,120.13,-239.89,14.31
285.8,2.32,9.92,120.28,-239.71,14.31
285.85,2.32,10.12,120.38,-239.32,14.3
285.9,2.31,10.01,120.42,-238.63,14.24
285.95,2.29,10.03,120.45,-237.59,14.13
286,2.28,10.41,120.47,-236.21,13.97
286.05,2.27,10.49,120.44,-234.74,13.82
286.1,2.26,10.78,120.39,-233.39,13.68
286.15,2.25,10.65,120.33,-232.35,13.6
286.2,2.25,10.69,120.31,-231.63,13.59
286.25,2.25,10.47,120.29,-231.18,13.62
286.3,2.25,9.83,120.24,-230.97,13.68
286.35,2.25,9.26,120.18,-230.94,13.73
286.4,2.26,8.62,120.11,-231.04,13.8
286.45,2.27,8.58,120.09,-231.1,13.88
286.5,2.28,8.24,120.07,-230.97,13.96
286.55,2.28,7.96,120.06,-230.6,13.98
286.6,2.28,7.44,120.06,-230.1,13.98
286.65,2.27,7.28,120.05,-229.72,13.98
286.7,2.27,7.34,120.05,-229.66,14.01
286.75,2.26,7.53,120.05,-230.03,14.11
286.8,2.26,7.97,120.05,-230.81,14.3
286.85,2.26,8.3,120.05,-231.98,14.54
286.9,2.26,8.45,120.09,-233.58,14.74
286.95,2.26,7.95,120.19,-235.38,14.77
287,2.26,7.28,120.35,-236.98,14.7
287.05,2.27,7.25,120.58,-237.8,14.58
287.1,2.28,7.71,120.88,-237.61,14.5
287.15,2.29,8.19,121.25,-236.6,14.45
287.2,2.3,7.98,121.61,-235.38,14.43
287.25,2.3,7.63,121.93,-234.56,14.44
287.3,2.3,7.72,122.16,-234.25,14.47
287.35,2.3,8.07,122.36,-234.25,14.47
287.4,2.31,9.16,122.49,-234.22,14.45
287.45,2.31,10.05,122.55,-234.27,14.42
287.5,2.31,11.04,122.55,-234.62,14.39
287.55,2.32,11.62,122.47,-235.49,14.35
287.6,2.32,11.93,122.36,-236.75,14.3
287.65,2.32,12.11,122.19,-238.11,14.24
287.7,2.32,12.21,122.05,-239.31,14.17
287.75,2.32,12.86,121.9,-240.18,14.11
287.8,2.33,13.21,121.75,-240.71,14.07
287.85,2.33,13.22,121.51,-240.77,14.05
287.9,2.33,12.69,121.21,-240.18,14.04
287.95,2.33,12.18,120.93,-238.73,14.02
288,2.33,11.97,120.72,-236.57,14.01
288.05,2.32,12.03,120.62,-234.18,13.99
288.1,2.31,12.4,120.56,-232.13,13.98
288.15,2.31,12.89,120.53,-230.89,13.91
288.2,2.3,12.86,120.51,-230.61,13.79
288.25,2.3,12.35,120.5,-231.31,13.63
288.3,2.3,11.44,120.5,-232.66,13.5
288.35,2.3,10.76,120.49,-234.25,13.42
288.4,2.29,10.64,120.49,-235.49,13.38
288.45,2.29,10.68,120.49,-236.12,13.37
288.5,2.29,10.86,120.49,-236.19,13.37
288.55,2.29,11.11,120.49,-236.15,13.37
288.6,2.3,11.2,120.49,-236.34,13.41
288.65,2.31,10.86,120.49,-236.8,13.47
288.7,2.31,10.61,120.49,-237.34,13.56
288.75,2.32,10.5,120.49,-237.74,13.65
288.8,2.33,11.02,120.45,-238.01,13.7
288.85,2.33,11.7,120.39,-238.19,13.74
288.9,2.34,12.95,120.29,-238.41,13.76
288.95,2.34,14.13,120.21,-238.76,13.82
289,2.35,15.02,120.13,-239.31,13.94
289.05,2.35,15.43,120.1,-239.85,14.15
289.1,2.35,15.89,120.12,-240.01,14.48
289.15,2.32,16.66,120.16,-239.36,14.9
289.2,2.29,17.51,120.22,-237.91,15.34
289.25,2.25,18.24,120.28,-236.12,15.74
289.3,2.24,18.35,120.35,-234.61,16.06
289.35,2.22,18.32,120.46,-233.82,16.28
289.4,2.21,17.73,120.59,-233.62,16.39
289.45,2.19,17.21,120.64,-233.67,16.34
289.5,2.19,16.39,120.49,-233.58,16.16
289.55,2.18,15.92,120.21,-233.39,15.92
289.6,2.18,15.46,119.94,-233.36,15.65
289.65,2.2,15.28,119.79,-233.77,15.39
289.7,2.21,14.75,119.71,-234.63,15.15
289.75,2.24,14,119.66,-235.69,14.97
289.8,2.24,13.15,119.63,-236.68,14.87
289.85,2.25,12.83,119.62,-237.44,14.82
289.9,2.25,12.6,119.61,-237.97,14.78
289.95,2.25,11.89,119.61,-238.25,14.75
290,2.25,11.1,119.56,-238.27,14.71
290.05,2.24,10.4,119.51,-237.99,14.6
290.1,2.24,10.3,119.4,-237.53,14.48
290.15,2.24,10.14,119.28,-237.07,14.41
290.2,2.25,10.49,119.1,-236.77,14.43
290.25,2.26,10.93,118.99,-236.65,14.49
290.3,2.27,11.48,118.76,-236.71,14.52
290.35,2.27,11.28,118.16,-236.97,14.57
290.4,2.28,11.15,117.28,-237.29,14.69
290.45,2.28,10.89,116.41,-237.47,14.86
290.5,2.29,11.01,115.7,-237.21,15.04
290.55,2.3,10.98,115.21,-236.56,15.15
290.6,2.3,11,115.55,-235.69,15.19
290.65,2.31,11.2,116.76,-234.88,15.18
290.7,2.31,11.04,118.4,-234.15,15.17
290.75,2.31,10.65,119.59,-233.41,15.13
290.8,2.31,9.94,120.3,-232.42,15.06
290.85,2.31,9.92,120.67,-231.07,14.97
290.9,2.32,10.57,120.93,-229.44,14.88
290.95,2.32,11.9,121.11,-228.03,14.82
291,2.32,13.29,121.24,-227.36,14.81
291.05,2.32,14.44,121.3,-227.82,14.85
291.1,2.32,15.15,121.33,-229.21,14.92
291.15,2.32,15.12,121.35,-231.17,15
291.2,2.31,15.05,121.37,-233.24,15.09
291.25,2.31,15.03,121.37,-235.25,15.2
291.3,2.3,15.42,121.38,-237.12,15.37
291.35,2.3,15.29,121.38,-238.81,15.59
291.4,2.3,14.74,121.34,-240.16,15.82
291.45,2.29,13.61,121.28,-240.94,16.05
291.5,2.29,12.47,121.26,-241.09,16.27
291.55,2.28,11.42,121.34,-240.7,16.41
291.6,2.28,10.58,121.52,-240.05,16.4
291.65,2.27,10.2,121.71,-239.31,16.25
291.7,2.27,9.76,121.87,-238.74,16.02
291.75,2.27,9.79,121.99,-238.51,15.79
291.8,2.26,9.71,122.13,-238.8,15.57
291.85,2.26,10.1,122.27,-239.48,15.42
291.9,2.27,9.96,122.42,-240.3,15.32
291.95,2.27,10.21,122.52,-240.88,15.3
292,2.27,10.04,122.61,-240.98,15.34
292.05,2.27,10.25,122.65,-240.44,15.46
292.1,2.27,10.06,122.68,-239.43,15.66
292.15,2.27,10.06,122.69,-238.18,15.92
292.2,2.27,10.22,122.7,-237.1,16.19
292.25,2.27,10.26,122.71,-236.36,16.44
292.3,2.27,10.3,122.71,-235.93,16.66
292.35,2.26,9.91,122.66,-235.62,16.85
292.4,2.26,10.24,122.61,-235.47,16.97
292.45,2.24,10.43,122.46,-235.69,17.01
292.5,2.23,10.93,122.15,-236.5,16.94
292.55,2.22,11.07,121.57,-237.78,16.79
292.6,2.22,11.4,120.91,-239.15,16.55
292.65,2.22,11.7,120.35,-240.11,16.26
292.7,2.22,11.82,120.01,-240.34,15.97
292.75,2.22,11.9,119.83,-239.72,15.74
292.8,2.22,11.74,119.73,-238.46,15.59
292.85,2.23,12.13,119.67,-236.9,15.51
292.9,2.23,12.38,119.64,-235.43,15.46
292.95,2.25,12.9,119.67,-234.23,15.42
293,2.26,12.86,119.71,-233.33,15.36
293.05,2.27,12.55,119.77,-232.7,15.28
293.1,2.28,11.88,119.79,-232.35,15.22
293.15,2.29,10.89,119.8,-232.37,15.16
293.2,2.3,9.75,119.81,-232.67,15.14
293.25,2.31,9.13,119.82,-233.02,15.1
293.3,2.33,8.78,119.86,-233.18,15.07
293.35,2.34,8.78,119.92,-233.18,15.01
293.4,2.35,8.51,119.94,-233.34,14.94
293.45,2.36,8.26,119.91,-234.09,14.86
293.5,2.36,8.15,119.86,-235.7,14.77
293.55,2.36,8.08,119.85,-238.03,14.69
293.6,2.36,8.25,119.83,-240.79,14.6
293.65,2.36,8.67,119.83,-243.43,14.52
293.7,2.35,9.38,119.82,-245.48,14.5
293.75,2.33,9.81,119.78,-246.37,14.59
293.8,2.32,10.04,119.73,-246.02,14.84
293.85,2.3,10.17,119.66,-244.66,15.29
293.9,2.29,10.04,119.64,-243.07,15.93
293.95,2.28,10.04,119.62,-241.86,16.6
294,2.28,10.02,119.61,-241.42,16.96
294.05,2.28,10.41,119.56,-241.61,16.82
294.1,2.28,10.69,119.51,-242.14,16.27
294.15,2.28,10.42,119.4,-242.67,15.66
294.2,2.29,10.02,119.32,-243.07,15.25
294.25,2.29,9.49,119.28,-243.35,15.15
294.3,2.29,9.3,119.31,-243.52,15.21
294.35,2.29,8.76,119.39,-243.57,15.32
294.4,2.29,8.41,119.41,-243.48,15.29
294.45,2.29,7.63,119.43,-243.28,15.09
294.5,2.29,7.41,119.4,-243.04,14.75
294.55,2.29,7.01,119.39,-242.72,14.39
294.6,2.29,7.28,119.39,-242.32,14.08
294.65,2.29,7.66,119.43,-241.97,13.86
294.7,2.29,7.99,119.48,-241.98,13.74
294.75,2.29,8.33,119.54,-242.59,13.71
294.8,2.28,8.46,119.56,-243.7,13.73
294.85,2.28,8.76,119.58,-244.82,13.81
294.9,2.28,9.45,119.59,-245.45,13.92
294.95,2.28,10.44,119.59,-245.32,14.1
295,2.28,11.58,119.55,-244.66,14.32
295.05,2.28,12.2,119.46,-243.95,14.6
295.1,2.28,12.76,119.34,-243.67,14.96
295.15,2.28,13.39,119.26,-243.77,15.46
295.2,2.27,14.43,119.26,-243.99,16.12
295.25,2.27,15.17,119.29,-243.87,16.86
295.3,2.27,15.72,119.34,-243.37,17.57
295.35,2.28,15.98,119.4,-242.52,18.09
295.4,2.28,15.94,119.46,-241.42,18.29
295.45,2.28,15.78,119.58,-239.94,18.12
295.5,2.28,15.14,119.61,-238.01,17.64
295.55,2.27,14.79,119.64,-235.86,16.97
295.6,2.27,13.79,119.61,-233.97,16.33
295.65,2.28,12.51,119.61,-232.73,15.83
295.7,2.28,10.86,119.6,-232.15,15.47
295.75,2.29,9.68,119.6,-232.16,15.25
295.8,2.29,8.91,119.6,-232.65,15.09
295.85,2.29,8.32,119.6,-233.68,14.97
295.9,2.3,7.85,119.6,-235.25,14.89
295.95,2.31,7.43,119.6,-237.3,14.86
296,2.31,7.46,119.6,-239.7,14.88
296.05,2.32,7.58,119.6,-242.22,14.94
296.1,2.31,8.01,119.6,-244.44,14.99
296.15,2.31,8.32,119.64,-245.84,15.03
296.2,2.31,8.47,119.7,-246,15.06
296.25,2.31,8.36,119.76,-244.82,15.09
296.3,2.31,8.16,119.83,-242.67,15.12
296.35,2.31,8.3,119.95,-240.27,15.16
296.4,2.31,8.29,120.12,-238.26,15.18
296.45,2.3,8.32,120.26,-236.98,15.21
296.5,2.3,7.72,120.37,-236.54,15.27
296.55,2.29,7.21,120.47,-236.9,15.38
296.6,2.3,6.39,120.55,-237.83,15.52
296.65,2.29,6.12,120.63,-238.97,15.66
296.7,2.3,6.3,120.66,-239.82,15.79
296.75,2.28,6.68,120.68,-239.97,15.88
296.8,2.28,7,120.7,-239.1,15.93
296.85,2.26,6.74,120.7,-237.21,15.97
296.9,2.26,6.35,120.71,-234.64,16.01
296.95,2.25,6.02,120.71,-232.07,16.05
297,2.25,6.07,120.71,-230.09,16.08
297.05,2.25,6.42,120.71,-229.1,16.11
297.1,2.25,7.1,120.71,-229.15,16.12
297.15,2.25,7.9,120.71,-230.07,16.14
297.2,2.25,8.6,120.71,-231.41,16.15
297.25,2.26,9.1,120.71,-232.75,16.14
297.3,2.27,9.34,120.67,-233.76,16.06
297.35,2.28,9.69,120.53,-234.4,15.87
297.4,2.28,10.21,120.31,-234.73,15.54
297.45,2.28,10.38,120.06,-234.91,15.22
297.5,2.29,10.72,119.83,-235.02,14.94
297.55,2.3,10.62,119.65,-235.25,14.74
297.6,2.31,11.07,119.44,-235.77,14.54
297.65,2.31,11.74,119.18,-236.61,14.32
297.7,2.3,12.76,118.82,-237.56,14.07
297.75,2.29,13.9,118.47,-238.31,13.8
297.8,2.28,14.73,118.2,-238.83,13.52
297.85,2.27,15.53,117.99,-239.23,13.29
297.9,2.26,16.05,117.8,-239.65,13.08
297.95,2.26,16.92,117.54,-239.84,12.92
298,2.26,17.59,117.28,-239.69,12.8
298.05,2.26,18.3,116.99,-239.3,12.71
298.1,2.26,18.18,116.79,-239.08,12.64
298.15,2.26,17.7,116.7,-239.28,12.58
298.2,2.27,16.78,116.77,-239.86,12.52
298.25,2.27,16.09,116.99,-240.48,12.46
298.3,2.28,15.37,117.31,-240.9,12.41
298.35,2.28,14.49,117.65,-241.15,12.36
298.4,2.29,13.37,117.91,-241.45,12.34
298.45,2.29,11.97,118.07,-241.99,12.35
298.5,2.28,10.87,118.16,-242.75,12.36
298.55,2.28,9.97,118.21,-243.53,12.42
298.6,2.28,9.77,118.19,-244.16,12.53
298.65,2.29,9.95,118.15,-244.45,12.73
298.7,2.29,10.34,118.06,-244.29,13.03
298.75,2.3,10.66,117.98,-243.62,13.48
298.8,2.3,11.2,117.91,-242.55,14.04
298.85,2.31,12.17,117.83,-241.3,14.63
298.9,2.31,13.67,117.75,-240.06,15.11
298.95,2.32,15.17,117.68,-238.88,15.39
299,2.32,16.37,117.65,-237.84,15.47
299.05,2.31,16.91,117.63,-237.11,15.47
299.1,2.31,17.26,117.61,-236.94,15.5
299.15,2.31,16.83,117.61,-237.39,15.65
299.2,2.3,16.62,117.6,-238.24,16.01
299.25,2.3,16.09,117.6,-239.18,16.6
299.3,2.31,15.94,117.6,-240.02,17.35
299.35,2.31,15.61,117.6,-240.69,18.01
299.4,2.31,15.11,117.6,-241.14,18.31
299.45,2.3,14.74,117.6,-241.24,18.16
299.5,2.3,14.37,117.56,-240.79,17.74
299.55,2.29,14.42,117.5,-239.79,17.33
299.6,2.29,14.16,117.4,-238.44,17.05
299.65,2.29,14.12,117.32,-237.19,16.89
299.7,2.29,14.26,117.24,-236.39,16.79
299.75,2.29,14.88,117.21,-236.19,16.75
299.8,2.28,15.43,117.19,-236.52,16.75
299.85,2.28,15.46,117.18,-237.17,16.77
299.9,2.28,15.98,117.17,-237.94,16.73
299.95,2.27,16.29,117.17,-238.76,16.61
300,2.27,16.85,117.16,-239.63,16.37
300.05,2.27,16.83,117.16,-240.59,16.09
300.1,2.27,17.14,117.16,-241.59,15.79
300.15,2.27,17.59,117.16,-242.52,15.5
300.2,2.28,17.55,117.16,-243.35,15.26
300.25,2.28,16.83,117.16,-244.09,15.1
300.3,2.27,15.68,117.16,-244.84,15.03
300.35,2.27,15.3,117.16,-245.65,15.02
300.4,2.27,14.8,117.16,-246.5,15.02
300.45,2.27,14.62,117.16,-247.04,15.01
300.5,2.27,14.28,117.16,-246.85,15
300.55,2.27,14.58,117.16,-245.54,15.02
300.6,2.28,14.77,117.16,-243.31,15.1
300.65,2.28,14.87,117.16,-240.8,15.2
300.7,2.29,14.73,117.16,-238.82,15.34
300.75,2.29,15.32,117.16,-237.83,15.52
300.8,2.29,16.01,117.2,-237.8,15.72
300.85,2.29,16.47,117.35,-238.49,15.96
300.9,2.3,15.9,117.61,-239.58,16.19
300.95,2.31,15.47,117.95,-240.87,16.42
301,2.31,15.27,118.3,-242.25,16.61
301.05,2.31,15.35,118.61,-243.57,16.77
301.1,2.31,15.53,118.83,-244.66,16.86
301.15,2.31,15.98,118.99,-245.31,16.9
301.2,2.3,16.9,119.06,-245.38,16.86
301.25,2.3,17.18,119.15,-244.88,16.75
301.3,2.3,17.42,119.23,-243.95,16.54
301.35,2.3,17.72,119.3,-242.91,16.29
301.4,2.3,18.83,119.33,-242.05,16.03
301.45,2.3,19.51,119.36,-241.6,15.82
301.5,2.3,19.67,119.37,-241.63,15.64
301.55,2.3,19.44,119.37,-242.03,15.52
301.6,2.3,19.22,119.38,-242.68,15.46
301.65,2.3,18.73,119.38,-243.51,15.45
301.7,2.31,18.19,119.38,-244.54,15.47
301.75,2.32,17.98,119.38,-245.61,15.52
301.8,2.32,17.64,119.38,-246.51,15.59
301.85,2.32,17.12,119.34,-246.96,15.68
301.9,2.32,16.15,119.28,-246.84,15.78
301.95,2.32,15.46,119.22,-246.14,15.91
302,2.33,14.72,119.2,-245.13,16.07
302.05,2.34,14.04,119.18,-244.08,16.3
302.1,2.35,13.15,119.17,-243.26,16.65
302.15,2.35,12.64,119.17,-242.66,17.13
302.2,2.37,12.36,119.16,-242,17.75
302.25,2.39,12.4,119.16,-241.01,18.42
302.3,2.41,12.95,119.12,-239.56,19.06
302.35,2.43,13.47,119.06,-237.93,19.45
302.4,2.45,14.09,118.95,-236.56,19.45
302.45,2.48,14.31,118.88,-235.9,19.07
302.5,2.5,14.88,118.79,-235.99,18.53
302.55,2.51,15.84,118.81,-236.41,18.09
302.6,2.5,16.74,118.84,-236.51,17.95
302.65,2.5,17.12,118.94,-235.93,18.22
302.7,2.48,16.97,119.05,-234.75,18.96
302.75,2.46,16.62,119.23,-233.53,20.15
302.8,2.44,16.72,119.46,-232.82,21.7
302.85,2.43,17.07,119.77,-233,23.49
302.9,2.4,17.16,120.05,-234.11,25.46
302.95,2.36,17.05,120.26,-235.75,27.57
303,2.31,16.44,120.36,-237.38,29.65
303.05,2.28,15.9,120.42,-238.52,31.23
303.1,2.26,15.47,120.45,-239.2,31.71
303.15,2.25,15.27,120.47,-239.73,30.76
303.2,2.24,14.75,120.48,-240.53,28.43
303.25,2.23,13.8,120.48,-241.64,25.36
303.3,2.22,12.71,120.49,-242.8,22.28
303.35,2.21,11.7,120.49,-243.49,19.88
303.4,2.21,11.08,120.49,-243.4,18.32
303.45,2.21,10.56,120.49,-242.54,17.4
303.5,2.22,10.33,120.49,-241.27,16.81
303.55,2.24,10.18,120.49,-240.07,16.33
303.6,2.25,9.9,120.49,-239.42,15.91
303.65,2.25,9.42,120.49,-239.57,15.55
303.7,2.26,9.06,120.49,-240.48,15.23
303.75,2.26,8.3,120.45,-241.87,14.94
303.8,2.27,7.67,120.35,-243.36,14.65
303.85,2.28,6.59,120.14,-244.72,14.4
303.9,2.3,6.45,119.95,-245.85,14.22
303.95,2.3,6.61,119.73,-246.77,14.12
304,2.31,7.01,119.61,-247.54,14.11
304.05,2.31,7.12,119.45,-248.18,14.21
304.1,2.31,7.23,119.35,-248.73,14.43
304.15,2.32,7.87,119.26,-249.14,14.72
304.2,2.33,8.82,119.17,-249.38,15.07
304.25,2.33,10.54,119.09,-249.25,15.47
304.3,2.33,12.07,119.02,-248.64,15.94
304.35,2.32,14.32,118.99,-247.56,16.44
304.4,2.31,16.48,118.97,-246.3,16.93
304.45,2.3,18.96,118.95,-245.31,17.3
304.5,2.29,20.69,118.95,-244.82,17.52
304.55,2.28,21.73,118.9,-244.77,17.7
304.6,2.28,22.08,118.8,-244.78,17.99
304.65,2.26,22.36,118.63,-244.66,18.31
304.7,2.25,22.09,118.49,-244.37,18.41
304.75,2.23,21.49,118.39,-244.03,18.12
304.8,2.21,20.52,118.34,-243.67,17.5
304.85,2.19,19.4,118.31,-243.25,16.87
304.9,2.18,18.18,118.29,-242.71,16.46
304.95,2.18,16.52,118.28,-242.06,16.25
305,2.19,15.34,118.23,-241.51,16.02
305.05,2.19,14.57,118.18,-241.3,15.67
305.1,2.2,14.18,118.16,-241.6,15.39
305.15,2.2,12.15,118.14,-242.34,15.32
305.2,2.21,9.87,118.13,-243.24,15.35
305.25,2.22,8.64,118.13,-243.93,15.37
305.3,2.22,9.49,118.17,-244.14,15.36
305.35,2.23,11.28,118.22,-243.66,15.4
305.4,2.24,13.04,118.24,-242.35,15.5
305.45,2.24,16.23,118.25,-240.28,15.59
305.5,2.24,18.47,118.26,-237.77,15.65
305.55,2.23,20.48,118.27,-235.46,15.66
305.6,2.23,18.23,118.27,-234.03,15.6
305.65,2.22,16.48,118.27,-233.84,15.5
305.7,2.22,13.87,118.27,-234.92,15.42
305.75,2.22,13.67,118.27,-236.85,15.38
305.8,2.22,13.51,118.27,-239.09,15.36
305.85,2.22,13.44,118.27,-240.88,15.37
305.9,2.22,12.99,118.27,-241.7,15.4
305.95,2.22,12.29,118.27,-241.44,15.46
306,2.24,11.66,118.27,-240.62,15.46
306.05,2.25,11.19,118.23,-239.84,15.47
306.1,2.26,11.37,118.17,-239.57,15.55
306.15,2.27,11.51,118.11,-239.83,15.64
306.2,2.28,11.78,118.09,-240.48,15.69
306.25,2.28,11.46,118.11,-241.26,15.72
306.3,2.28,10.85,118.16,-241.93,15.78
306.35,2.29,10.46,118.22,-242.26,15.88
306.4,2.3,9.86,118.19,-242.2,16.05
306.45,2.31,9.87,118.16,-241.84,16.32
306.5,2.3,9.75,118.1,-241.37,16.62
306.55,2.29,10.12,118.04,-240.94,16.88
306.6,2.28,10.37,117.97,-240.56,17.04
306.65,2.28,10.9,117.85,-240.18,17.08
306.7,2.27,11.26,117.77,-239.75,17.04
306.75,2.27,11.63,117.64,-239.38,16.97
306.8,2.27,11.98,117.51,-239.14,16.84
306.85,2.27,12.32,117.33,-239.09,16.56
306.9,2.26,13.06,117.18,-239.16,16.15
306.95,2.26,13.28,117.02,-239.3,15.74
307,2.26,13.47,116.87,-239.6,15.4
307.05,2.25,12.95,116.67,-240.17,15.16
307.1,2.24,12.08,116.52,-241.07,15.01
307.15,2.24,10.81,116.44,-242.09,14.96
307.2,2.24,9.58,116.58,-243.01,14.95
307.25,2.23,8.88,116.85,-243.63,14.97
307.3,2.23,8.49,117.2,-244.1,15.01
307.35,2.22,8.47,117.55,-244.39,15.08
307.4,2.21,8.39,117.91,-244.52,15.14
307.45,2.21,8.37,118.28,-244.35,15.16
307.5,2.21,8.15,118.6,-243.96,15.12
307.55,2.21,8.11,118.83,-243.34,15.04
307.6,2.21,8.05,118.98,-242.69,14.97
307.65,2.22,8.43,119.06,-242.11,14.96
307.7,2.23,9.1,119.1,-241.89,15.04
307.75,2.24,9.91,119.13,-242.01,15.2
307.8,2.24,10.6,119.14,-242.24,15.41
307.85,2.25,10.7,119.15,-242.15,15.63
307.9,2.25,10.46,119.24,-241.59,15.82
307.95,2.25,9.83,119.44,-240.71,15.94
308,2.25,9.46,119.72,-239.89,16.02
308.05,2.25,9.46,119.99,-239.38,16.08
308.1,2.26,10.38,120.19,-239.28,16.1
308.15,2.26,11.37,120.33,-239.59,16.09
308.2,2.27,12.35,120.4,-240.31,16.06
308.25,2.27,12.54,120.48,-241.49,16.04
308.3,2.27,12.78,120.56,-243.06,16.03
308.35,2.27,12.87,120.59,-244.8,16.07
308.4,2.27,13.53,120.57,-246.28,16.25
308.45,2.27,14.28,120.48,-247.03,16.5
308.5,2.26,14.96,120.24,-246.68,16.76
308.55,2.26,15.05,119.73,-245.23,17
308.6,2.26,14.4,118.96,-243.06,17.24
308.65,2.25,13.29,118.12,-240.78,17.46
308.7,2.24,11.94,117.4,-238.91,17.59
