Depth,Den,Ng,Cal,SP,Res
289.9,2.47,16.07,112.94,-385.65,17.03
289.95,2.47,16.03,112.5,-383.94,17.05
290,2.47,16.02,111.61,-383.29,17.07
290.05,2.46,15.61,110.72,-384.1,17.09
290.1,2.45,14.93,110.5,-386.63,17.06
290.15,2.44,14.11,110.5,-390.41,17.01
290.2,2.43,13.41,110.5,-394.47,16.96
290.25,2.43,13.3,110.72,-397.44,16.92
290.3,2.44,13.34,110.94,-398.52,16.89
290.35,2.45,13.33,111.17,-397.81,16.82
290.4,2.46,12.93,111.17,-396.41,16.74
290.45,2.47,12.45,111.17,-395.55,16.69
290.5,2.47,12.48,111.17,-396.06,16.69
290.55,2.47,12.59,111.17,-397.8,16.71
290.6,2.48,13.41,110.94,-400.24,16.73
290.65,2.48,14.4,110.5,-402.68,16.75
290.7,2.48,15.76,110.28,-404.77,16.8
290.75,2.47,16.43,109.83,-406.33,16.87
290.8,2.46,16.84,109.61,-407.44,16.96
290.85,2.45,17.05,109.61,-408.18,17.07
290.9,2.44,17.58,109.83,-408.64,17.17
290.95,2.44,18.73,110.06,-408.91,17.25
291,2.44,19.86,110.06,-409.06,17.28
291.05,2.44,20.92,110.06,-409.13,17.22
291.1,2.44,21.16,110.06,-409.16,17.05
291.15,2.44,21.21,110.06,-409.2,16.74
291.2,2.45,21.27,110.06,-409.25,16.32
291.25,2.46,21.3,110.06,-409.32,15.86
291.3,2.48,21.71,110.06,-409.37,15.43
291.35,2.5,22,110.06,-409.27,15.12
291.4,2.51,22.74,110.06,-408.61,14.91
291.45,2.51,22.55,110.06,-406.73,14.76
291.5,2.51,22.66,110.06,-403.13,14.64
291.55,2.5,22.24,110.28,-398.05,14.53
291.6,2.5,22.38,110.28,-392.58,14.44
291.65,2.49,21.52,110.28,-388.19,14.39
291.7,2.48,20.58,110.28,-385.87,14.4
291.75,2.48,19.42,110.28,-385.78,14.47
291.8,2.48,18.6,110.28,-387.37,14.56
291.85,2.47,18,110.28,-389.8,14.62
291.9,2.48,17.52,110.28,-392.3,14.67
291.95,2.48,18.11,110.28,-394.34,14.71
292,2.49,18.93,110.28,-395.81,14.75
292.05,2.48,20.41,110.28,-396.99,14.78
292.1,2.48,21.27,110.28,-398.32,14.79
292.15,2.47,22.33,110.28,-400.06,14.78
292.2,2.47,22.92,110.28,-402.1,14.78
292.25,2.47,24.45,110.5,-404.03,14.77
292.3,2.47,25.87,110.5,-405.34,14.74
292.35,2.47,27.47,110.72,-405.61,14.7
292.4,2.46,28.07,111.17,-404.54,14.68
292.45,2.46,28.51,111.61,-402.25,14.71
292.5,2.46,29.12,111.61,-399.12,14.76
292.55,2.46,29.52,111.83,-395.78,14.78
292.6,2.47,29.93,111.83,-392.51,14.76
292.65,2.48,30.09,124.7,-389.44,14.75
292.7,2.49,30.4,111.61,-386.5,14.78
292.75,2.5,31.1,111.39,-383.97,14.86
292.8,2.5,31.7,111.39,-382.23,15
292.85,2.5,32.16,111.39,-381.57,15.16
292.9,2.5,32.17,111.17,-381.95,15.35
292.95,2.49,32.07,111.17,-382.97,15.5
293,2.48,31.45,111.17,-384.23,15.62
293.05,2.47,29.9,110.94,-385.45,15.71
293.1,2.46,27.67,110.94,-386.8,15.79
293.15,2.46,25.31,111.17,-388.69,15.87
293.2,2.45,23.6,111.17,-391.53,15.94
293.25,2.43,21.78,111.61,-395.04,16.01
293.3,2.42,19.88,111.83,-398.72,16.04
293.35,2.4,17.93,112.05,-401.9,16.06
293.4,2.39,15.96,112.28,-404.39,16.06
293.45,2.39,14.58,112.5,-406.14,16.09
293.5,2.39,13.31,112.72,-407.36,16.15
293.55,2.39,12.78,112.94,-408.15,16.25
293.6,2.39,12.42,112.94,-408.66,16.42
293.65,2.38,12.04,112.94,-408.98,16.65
293.7,2.38,11.69,112.94,-409.18,16.89
293.75,2.38,11.15,112.94,-409.31,17.08
293.8,2.39,10.97,112.94,-409.39,17.18
293.85,2.4,10.62,112.94,-409.43,17.15
293.9,2.42,10.32,112.94,-409.39,17.03
293.95,2.43,9.79,112.94,-409.07,16.87
294,2.45,9.22,112.94,-408.2,16.75
294.05,2.46,9,112.94,-406.56,16.68
294.1,2.48,9.05,112.94,-404.23,16.65
294.15,2.48,9.81,112.94,-401.35,16.62
294.2,2.48,10.57,112.94,-398.22,16.6
294.25,2.48,11.28,112.94,-395.23,16.61
294.3,2.47,11.17,113.16,-393.21,16.63
294.35,2.47,11.49,113.16,-392.87,16.68
294.4,2.46,12.73,113.16,-394.45,16.72
294.45,2.45,14.64,113.16,-397.24,16.79
294.5,2.45,17.48,113.16,-400.37,16.87
294.55,2.44,20.23,113.16,-403.08,16.96
294.6,2.44,24.54,113.16,-405.16,17.1
294.65,2.45,28.95,113.39,-406.62,17.33
294.7,2.45,33.1,113.39,-407.61,17.65
294.75,2.45,37.01,113.39,-408.25,18.04
294.8,2.46,40.82,113.39,-408.67,18.44
294.85,2.46,44.77,113.39,-408.91,18.84
294.9,2.46,47.52,113.39,-408.99,19.21
294.95,2.47,49.06,113.39,-408.92,19.54
295,2.46,49.52,113.16,-408.66,19.82
295.05,2.46,49.11,113.16,-408.17,19.99
295.1,2.46,46.93,112.94,-407.49,20.01
295.15,2.46,44.21,112.94,-406.82,19.85
295.2,2.46,41.43,113.16,-406.32,19.59
295.25,2.46,38.93,112.94,-406.01,19.29
295.3,2.45,36.27,112.94,-405.76,18.99
295.35,2.45,33.04,112.94,-405.43,18.68
295.4,2.45,30.26,112.94,-405.21,18.34
295.45,2.45,28.06,112.94,-405.28,17.96
295.5,2.45,26.46,112.94,-405.77,17.52
295.55,2.44,25.31,112.94,-406.52,17.03
295.6,2.43,24.55,112.94,-407.31,16.53
295.65,2.42,24.17,112.94,-407.98,16.09
295.7,2.41,23.95,112.94,-408.48,15.72
295.75,2.4,23.42,112.94,-408.84,15.45
295.8,2.4,22.87,112.72,-409.08,15.26
295.85,2.4,22.26,112.72,-409.24,15.11
295.9,2.4,21.83,112.72,-409.34,15.01
295.95,2.39,21.22,112.72,-409.4,14.94
296,2.39,20.41,112.72,-409.41,14.93
296.05,2.4,19.33,112.5,-409.3,14.96
296.1,2.4,17.95,112.5,-408.78,15.04
296.15,2.41,16.85,112.5,-407.48,15.13
296.2,2.42,15.36,112.5,-405.22,15.28
296.25,2.43,14.64,112.5,-402.19,15.51
296.3,2.44,14.2,112.72,-398.89,15.85
296.35,2.45,14.77,112.94,-395.77,16.27
296.4,2.46,15.19,113.39,-393.21,16.73
296.45,2.47,15.19,113.83,-391.48,17.2
296.5,2.48,15.28,114.05,-390.72,17.7
296.55,2.49,16.1,114.05,-390.8,18.24
296.6,2.5,18.48,114.05,-391.36,19
296.65,2.51,20.92,113.83,-392.08,20.09
296.7,2.51,23.48,113.39,-393,21.56
296.75,2.51,25.08,113.16,-394.4,23.12
296.8,2.49,26.71,112.94,-396.51,24.47
296.85,2.48,28.16,113.16,-399.13,25.39
296.9,2.47,30.77,113.16,-401.74,25.69
296.95,2.47,33.39,113.16,-403.72,25.17
297,2.48,35.63,113.16,-404.71,23.86
297.05,2.48,36.8,112.72,-404.71,22.17
297.1,2.48,37.29,112.72,-404.17,20.46
297.15,2.48,37.42,113.61,-403.72,18.96
297.2,2.48,37.54,114.5,-403.68,17.76
297.25,2.49,37.99,114.94,-404.09,16.92
297.3,2.5,37.91,114.5,-404.73,16.38
297.35,2.5,36.98,114.05,-405.5,16.06
297.4,2.49,35.78,114.05,-406.29,15.88
297.45,2.47,33.95,114.05,-407.03,15.77
297.5,2.46,32.15,114.05,-407.52,15.74
297.55,2.45,29.62,114.27,-407.57,15.76
297.6,2.44,27.95,114.27,-407.09,15.84
297.65,2.43,26.11,114.27,-406.32,15.96
297.7,2.41,24.01,114.05,-405.71,16.09
297.75,2.41,21.63,113.83,-405.61,16.22
297.8,2.41,19.53,113.83,-405.72,16.36
297.85,2.41,18.03,113.83,-405.31,16.48
297.9,2.42,16.31,113.61,-403.53,16.52
297.95,2.43,14.87,113.61,-400.3,16.44
298,2.43,13.84,113.39,-396.31,16.3
298.05,2.43,13.34,113.39,-392.68,16.17
298.1,2.43,12.84,113.39,-390.28,16.12
298.15,2.43,12.44,113.39,-389.57,16.18
298.2,2.44,12.25,113.39,-390.53,16.36
298.25,2.43,12.74,113.16,-392.59,16.6
298.3,2.42,13.8,112.72,-394.93,16.81
298.35,2.4,15.71,112.28,-396.88,16.91
298.4,2.4,17.3,112.05,-398.49,16.83
298.45,2.4,18.6,112.05,-400.05,16.67
298.5,2.4,19.58,112.05,-401.78,16.46
298.55,2.4,20.84,112.05,-403.53,16.27
298.6,2.41,22.08,112.05,-405.08,16.1
298.65,2.42,22.98,112.05,-406.15,15.96
298.7,2.42,23.81,112.05,-406.56,15.89
298.75,2.42,24.16,112.05,-406.34,15.89
298.8,2.43,24.79,112.05,-405.73,15.94
298.85,2.44,24.79,111.83,-405.11,15.98
298.9,2.44,25.12,111.39,-404.59,16
298.95,2.45,25.38,111.17,-403.91,16
299,2.45,25.7,111.61,-402.59,16.02
299.05,2.44,25.62,112.05,-400.27,16.18
299.1,2.43,24.86,112.05,-397.27,16.51
299.15,2.41,24.1,112.5,-394.29,16.89
299.2,2.4,23.39,112.72,-392.19,17.15
299.25,2.4,23.3,112.72,-391.24,17.2
299.3,2.41,22.54,112.72,-391.41,17.04
299.35,2.41,22.37,112.72,-392.62,16.76
299.4,2.41,21.78,112.94,-394.79,16.46
299.45,2.41,22.63,112.94,-397.7,16.24
299.5,2.41,24.08,112.94,-400.7,16.13
299.55,2.41,26.74,112.94,-403.35,16.14
299.6,2.42,30.37,112.94,-405.37,16.2
299.65,2.44,33.62,112.72,-406.81,16.26
299.7,2.45,36.4,112.28,-407.75,16.27
299.75,2.47,38.4,111.61,-408.33,16.22
299.8,2.47,40.56,110.72,-408.59,16.13
299.85,2.48,42.39,110.06,-408.64,16.02
299.9,2.49,43.59,109.83,-408.59,15.95
299.95,2.5,43.8,109.83,-408.59,15.97
300,2.51,43.28,109.83,-408.67,16.15
300.05,2.5,41.82,109.61,-408.84,16.62
300.1,2.48,40.22,109.61,-408.99,17.47
300.15,2.46,38.81,110.5,-409.04,18.59
300.2,2.44,37.81,112.72,-408.96,19.61
300.25,2.43,36.52,114.72,-408.81,20.12
300.3,2.43,34.87,115.83,-408.7,20.03
300.35,2.43,33.08,116.72,-408.73,19.64
300.4,2.42,31.79,118.05,-408.86,19.22
300.45,2.42,30.57,118.94,-409.03,18.81
300.5,2.42,29.07,118.94,-409.17,18.34
300.55,2.43,27.33,116.49,-409.28,17.81
300.6,2.44,24.68,114.5,-409.34,17.33
300.65,2.45,22.4,113.83,-409.38,16.92
300.7,2.45,20.22,113.39,-409.39,16.59
300.75,2.45,18.92,113.16,-409.4,16.34
300.8,2.44,17.83,113.16,-409.41,16.1
300.85,2.43,16.35,113.16,-409.42,15.88
300.9,2.43,15.24,113.16,-409.42,15.63
300.95,2.43,14.32,113.16,-409.37,15.4
301,2.43,14.31,113.16,-409.05,15.23
301.05,2.44,14.93,112.94,-408.19,15.13
301.1,2.45,15.85,112.94,-406.34,15.11
301.15,2.46,16.76,112.94,-403.72,15.13
301.2,2.47,17.32,112.72,-400.87,15.16
301.25,2.48,17.62,112.72,-398.81,15.17
301.3,2.5,17.39,112.72,-397.71,15.12
301.35,2.51,17.4,112.72,-397.34,14.97
301.4,2.52,17.36,112.72,-397.21,14.75
301.45,2.52,17.75,112.72,-397.43,14.51
301.5,2.52,17.42,112.72,-398.35,14.33
301.55,2.5,16.64,112.94,-400.05,14.21
301.6,2.48,15.61,112.94,-402.19,14.14
301.65,2.46,14.85,112.94,-404.19,14.1
301.7,2.45,14.29,112.94,-405.76,14.1
301.75,2.44,13.63,112.5,-406.83,14.16
301.8,2.44,13.58,112.5,-407.56,14.26
301.85,2.43,13.44,112.72,-408.09,14.34
301.9,2.42,13.61,112.94,-408.52,14.41
301.95,2.42,13.21,113.16,-408.84,14.48
302,2.42,13.56,113.16,-409.07,14.61
302.05,2.42,14.16,113.16,-409.23,14.8
302.1,2.42,15.14,113.16,-409.33,15.01
302.15,2.43,15.86,113.16,-409.39,15.21
302.2,2.43,16.4,113.61,-409.44,15.33
302.25,2.43,17.05,113.83,-409.46,15.33
302.3,2.42,17.69,113.83,-409.48,15.21
302.35,2.42,18.95,114.05,-409.49,15.02
302.4,2.42,19.93,114.27,-409.49,14.82
302.45,2.42,20.78,114.94,-409.5,14.67
302.5,2.43,20.94,115.38,-409.4,14.61
302.55,2.44,20.54,115.61,-409,14.63
302.6,2.45,19.7,115.61,-408,14.69
302.65,2.45,18.65,115.61,-406.23,14.74
302.7,2.45,17.87,115.61,-403.77,14.75
302.75,2.46,17.3,115.61,-400.99,14.69
302.8,2.46,16.43,115.61,-398.4,14.58
302.85,2.47,15.15,115.61,-396.48,14.46
302.9,2.47,13.92,115.61,-395.48,14.39
302.95,2.46,12.81,115.61,-395.52,14.41
303,2.45,11.75,115.61,-396.51,14.49
303.05,2.45,11.11,115.61,-398.33,14.62
303.1,2.44,10.97,115.61,-400.51,14.74
303.15,2.45,11.42,115.61,-402.55,14.79
303.2,2.44,11.68,115.61,-403.84,14.77
303.25,2.44,12.22,115.61,-404.18,14.72
303.3,2.43,12.58,115.61,-403.66,14.69
303.35,2.41,13.16,115.38,-402.56,14.7
303.4,2.4,13.35,115.38,-401.08,14.76
303.45,2.39,14.5,115.16,-399.18,14.87
303.5,2.4,16.17,114.94,-397.02,15.02
303.55,2.41,17.93,114.5,-395.22,15.2
303.6,2.42,18.82,114.27,-394.64,15.39
303.65,2.42,18.95,114.27,-395.8,15.6
303.7,2.42,18.55,114.94,-398.19,15.81
303.75,2.43,17.5,115.16,-400.92,16
303.8,2.45,16.41,115.38,-402.99,16.16
303.85,2.47,15.78,115.38,-404.03,16.31
303.9,2.49,15.84,115.16,-403.97,16.45
303.95,2.51,15.52,114.94,-403.12,16.55
304,2.51,14.47,114.5,-401.9,16.6
304.05,2.51,13,114.05,-400.86,16.6
304.1,2.51,11.9,114.05,-400.49,16.54
304.15,2.51,11.38,114.05,-400.93,16.42
304.2,2.51,11.66,114.05,-401.77,16.27
304.25,2.52,12.21,114.27,-402.26,16.11
304.3,2.51,13.17,114.27,-401.66,15.97
304.35,2.5,13.68,114.5,-399.86,15.88
304.4,2.49,13.97,114.27,-397.6,15.82
304.45,2.48,13.73,114.27,-395.97,15.82
304.5,2.47,13.74,114.05,-395.87,15.83
304.55,2.46,13.89,114.05,-397.32,15.85
304.6,2.45,14.33,114.05,-399.68,15.85
304.65,2.44,14.64,114.05,-402.06,15.85
304.7,2.43,14.59,114.05,-403.97,15.8
304.75,2.41,14.45,114.05,-405.22,15.7
304.8,2.39,13.81,114.05,-405.72,15.54
304.85,2.38,13.45,114.05,-405.18,15.34
304.9,2.38,13.05,114.27,-403.47,15.13
304.95,2.38,13.3,114.27,-400.87,14.93
305,2.38,13.27,114.5,-398.21,14.75
305.05,2.39,13.31,114.5,-396.48,14.6
305.1,2.4,12.72,114.72,-396.34,14.46
305.15,2.41,12.21,114.72,-397.77,14.35
305.2,2.41,11.99,114.72,-400.14,14.32
305.25,2.43,12.04,114.72,-402.65,14.35
305.3,2.44,12.4,114.72,-404.77,14.45
305.35,2.45,12.29,114.72,-406.35,14.55
305.4,2.47,12.34,114.72,-407.4,14.64
305.45,2.47,12.13,114.72,-407.93,14.7
305.5,2.46,11.89,114.5,-407.93,14.74
305.55,2.45,11.8,114.5,-407.58,14.77
305.6,2.44,12.14,114.72,-407.21,14.79
305.65,2.43,12.79,114.5,-407.12,14.77
305.7,2.43,13.19,114.5,-407.3,14.72
305.75,2.42,13,114.5,-407.34,14.64
305.8,2.41,12.64,114.5,-406.75,14.57
305.85,2.41,11.93,114.5,-405.31,14.5
305.9,2.4,11.31,114.5,-403.54,14.43
305.95,2.4,10.25,114.27,-402.27,14.34
306,2.4,9.71,114.5,-402.12,14.24
306.05,2.4,8.79,114.94,-403.03,14.14
306.1,2.4,7.9,115.61,-404.44,14.05
306.15,2.4,6.74,115.83,-405.86,14.02
306.2,2.39,5.73,116.05,-407.01,14.12
306.25,2.4,5.29,116.05,-407.86,14.26
306.3,2.41,5,116.05,-408.44,14.41
306.35,2.41,5.46,116.05,-408.83,14.5
306.4,2.41,5.89,116.05,-409.08,14.58
306.45,2.41,6.87,116.05,-409.2,14.65
306.5,2.42,7.75,116.05,-409.18,14.75
306.55,2.43,9.13,115.83,-409.01,14.88
306.6,2.44,10.58,115.38,-408.81,15.03
306.65,2.46,11.94,114.72,-408.68,15.17
306.7,2.46,13.1,114.27,-408.68,15.27
306.75,2.46,13.61,114.27,-408.79,15.36
306.8,2.46,14.54,114.05,-408.94,15.43
306.85,2.47,15.23,113.83,-409.08,15.52
306.9,2.48,16.16,113.61,-409.19,15.6
306.95,2.49,16.08,113.61,-409.29,15.68
307,2.5,15.85,113.39,-409.36,15.76
307.05,2.51,15.19,113.16,-409.4,15.86
307.1,2.51,15.21,113.16,-409.42,15.93
307.15,2.5,15.28,112.94,-409.41,16
307.2,2.5,15.7,112.94,-409.37,16.09
307.25,2.5,16,112.94,-409.32,16.27
307.3,2.51,15.54,112.94,-409.28,16.5
307.35,2.51,15.71,113.16,-409.28,16.76
307.4,2.51,16.45,113.83,-409.31,16.97
307.45,2.51,18.23,114.94,-409.35,17.15
307.5,2.51,19.54,115.83,-409.4,17.33
307.55,2.51,20.55,116.05,-409.42,17.54
307.6,2.5,20.82,116.27,-409.39,17.65
307.65,2.49,20.67,116.05,-409.22,17.55
307.7,2.48,19.9,115.61,-408.84,17.25
307.75,2.47,19.51,114.94,-408.35,16.86
307.8,2.45,19.88,114.5,-407.98,16.44
307.85,2.45,19.48,114.5,-407.89,16.04
307.9,2.44,18.47,114.72,-408.1,15.73
307.95,2.43,16.59,114.94,-408.42,15.58
308,2.43,15.01,115.16,-408.74,15.6
308.05,2.42,13.32,115.16,-408.98,15.71
308.1,2.42,11.87,114.94,-409.16,15.79
308.15,2.43,10.84,114.94,-409.28,15.81
308.2,2.44,10.74,114.94,-409.36,15.74
308.25,2.45,10.72,114.94,-409.39,15.66
308.3,2.46,10.89,114.94,-409.32,15.57
308.35,2.46,11.12,114.94,-409.15,15.52
308.4,2.47,11.8,114.94,-408.95,15.55
308.45,2.47,13.19,114.94,-408.75,15.65
308.5,2.46,15,114.94,-408.53,15.82
308.55,2.46,16.64,114.94,-408.11,15.99
308.6,2.46,17.73,115.61,-407.54,16.15
308.65,2.46,18.47,116.05,-407.04,16.24
308.7,2.45,19.44,116.49,-406.93,16.24
308.75,2.44,20.38,116.94,-407.22,16.16
308.8,2.43,21.16,117.16,-407.72,16.04
308.85,2.43,21.31,117.16,-408.23,15.91
308.9,2.43,20.9,117.16,-408.63,15.83
308.95,2.43,19.84,117.16,-408.93,15.77
309,2.43,18.15,116.94,-409.13,15.79
309.05,2.43,16.6,116.94,-409.2,15.85
309.1,2.43,14.95,116.72,-409,15.95
309.15,2.43,13.91,116.27,-408.21,16.04
309.2,2.43,12.57,116.05,-406.62,16.1
309.25,2.44,11.7,116.05,-404.46,16.16
309.3,2.44,10.85,116.05,-402.56,16.28
309.35,2.45,10.91,116.05,-401.75,16.44
309.4,2.45,11.15,115.83,-402.28,16.59
309.45,2.45,12.21,115.83,-403.68,16.61
309.5,2.46,13.47,115.83,-405.25,16.43
309.55,2.47,14.94,116.05,-406.58,16.07
309.6,2.48,16.28,116.27,-407.55,15.62
309.65,2.49,17.44,116.49,-408.23,15.16
309.7,2.49,18.55,116.72,-408.63,14.76
309.75,2.49,18.8,117.16,-408.77,14.42
309.8,2.49,18.67,117.16,-408.71,14.12
309.85,2.49,17.89,117.16,-408.59,13.84
309.9,2.48,17.51,117.16,-408.54,13.57
309.95,2.46,16.68,116.94,-408.6,13.34
310,2.45,16.44,116.49,-408.69,13.13
310.05,2.44,16.02,116.05,-408.72,12.93
310.1,2.43,15.69,115.83,-408.73,12.75
310.15,2.42,15.14,115.83,-408.77,12.63
310.2,2.42,14.17,115.83,-408.89,12.58
310.25,2.42,13.66,115.83,-409.03,12.6
310.3,2.41,13.17,115.83,-409.17,12.66
310.35,2.42,13.37,115.83,-409.27,12.76
310.4,2.42,13.11,115.83,-409.35,12.89
310.45,2.42,12.49,115.83,-409.4,13.07
310.5,2.43,11.12,115.83,-409.44,13.31
310.55,2.42,9.92,115.61,-409.46,13.65
310.6,2.42,9.21,115.38,-409.48,14.07
310.65,2.42,8.83,115.38,-409.49,14.51
310.7,2.42,8.81,115.38,-409.49,14.9
310.75,2.42,8.53,115.16,-409.5,15.18
310.8,2.42,8.47,115.16,-409.5,15.34
310.85,2.43,8.2,114.94,-409.5,15.4
310.9,2.43,8.53,114.72,-409.44,15.36
310.95,2.43,9.35,114.5,-409.15,15.3
311,2.44,10.58,114.72,-408.33,15.22
311.05,2.44,11.59,114.94,-406.8,15.1
311.1,2.44,12.43,114.94,-404.83,14.92
311.15,2.45,13,114.94,-403,14.71
311.2,2.46,13.69,114.72,-401.98,14.52
311.25,2.47,14.14,114.72,-402.06,14.42
311.3,2.47,14.57,114.5,-403.07,14.43
311.35,2.47,14.54,114.27,-404.53,14.48
311.4,2.47,14.02,114.27,-405.94,14.53
311.45,2.47,13.31,114.27,-407.08,14.57
311.5,2.48,12.87,114.5,-407.9,14.61
311.55,2.48,12.84,114.5,-408.47,14.67
311.6,2.48,13.14,114.72,-408.84,14.71
311.65,2.47,13.2,115.16,-408.91,14.74
311.7,2.46,13.27,114.94,-408.6,14.76
311.75,2.45,13.49,114.72,-407.79,14.78
311.8,2.45,13.75,115.16,-406.74,14.8
311.85,2.45,14.05,115.83,-405.69,14.81
311.9,2.45,14.36,116.05,-404.94,14.84
311.95,2.45,14.88,116.05,-404.5,14.87
312,2.46,15.45,115.83,-404.39,14.92
312.05,2.47,15.27,115.38,-404.43,14.99
312.1,2.48,14.94,114.72,-404.51,15.09
312.15,2.49,14.84,114.05,-404.63,15.22
312.2,2.5,15.56,113.61,-404.93,15.42
312.25,2.5,15.88,113.39,-405.52,15.73
312.3,2.49,15.89,113.39,-406.32,16.13
312.35,2.48,15.35,113.39,-407.07,16.58
312.4,2.48,15.05,113.39,-407.59,17.05
312.45,2.47,14.28,113.39,-407.84,17.49
312.5,2.47,13.07,113.61,-407.97,17.9
312.55,2.46,11.87,113.83,-408.13,18.23
312.6,2.45,10.99,113.83,-408.38,18.46
312.65,2.45,10.37,114.05,-408.66,18.54
312.7,2.45,9.47,114.05,-408.78,18.46
312.75,2.46,8.57,114.05,-408.41,18.29
312.8,2.46,8.01,114.05,-407.13,18.1
312.85,2.46,7.92,114.05,-405.05,17.94
312.9,2.46,8.19,114.27,-402.77,17.84
312.95,2.46,8.82,114.27,-401.37,17.84
313,2.46,9.8,114.5,-401.33,17.93
313.05,2.46,10.92,114.5,-402.47,18.05
313.1,2.46,11.75,114.5,-404.09,18.12
313.15,2.45,12.53,114.27,-405.63,18.06
313.2,2.45,13.06,114.05,-406.85,17.86
313.25,2.44,13.52,114.05,-407.74,17.53
313.3,2.44,13.72,114.05,-408.36,17.16
313.35,2.45,13.85,114.05,-408.77,16.78
313.4,2.46,13.91,114.05,-409.04,16.46
313.45,2.47,13.55,114.05,-409.22,16.21
313.5,2.48,13.09,114.27,-409.33,16.02
313.55,2.48,12.33,114.27,-409.38,15.93
313.6,2.48,11.88,114.05,-409.36,15.92
313.65,2.49,10.84,114.05,-409.02,16.01
313.7,2.5,9.95,113.83,-408.03,16.15
313.75,2.51,9.16,113.61,-406.02,16.37
313.8,2.51,9.62,113.16,-403.11,16.6
313.85,2.51,10.36,113.16,-399.9,16.82
313.9,2.51,11,112.94,-397.35,16.97
313.95,2.5,11.67,112.94,-396.23,17.07
314,2.5,12.33,112.72,-396.72,17.15
314.05,2.5,13.2,112.5,-398.47,17.2
314.1,2.5,13.71,112.5,-400.76,17.23
314.15,2.5,14.18,112.05,-403.03,17.15
314.2,2.49,15.18,111.83,-404.94,16.98
314.25,2.48,16.27,111.83,-406.4,16.71
314.3,2.48,17.69,111.83,-407.46,16.43
314.35,2.47,18.99,112.05,-408.19,16.17
314.4,2.47,20.14,112.05,-408.67,15.96
314.45,2.46,21.03,112.28,-408.98,15.8
314.5,2.46,22.03,112.28,-409.18,15.7
314.55,2.47,23.21,112.28,-409.2,15.65
314.6,2.47,24.65,112.28,-408.85,15.68
314.65,2.48,25.57,112.28,-407.95,15.83
314.7,2.49,25.84,112.28,-406.68,16.11
314.75,2.49,25.88,112.28,-405.6,16.49
314.8,2.49,25.15,112.28,-405.19,16.9
314.85,2.49,24.01,112.28,-405.59,17.29
314.9,2.5,22.43,112.5,-406.4,17.56
314.95,2.51,21.29,112.94,-407.28,17.7
315,2.52,20.34,113.16,-407.98,17.64
315.05,2.52,19.53,113.39,-408.5,17.38
315.1,2.51,18.57,113.61,-408.86,16.99
315.15,2.5,18.02,113.61,-409.09,16.55
315.2,2.5,17.52,113.61,-409.25,16.15
315.25,2.49,17.51,113.83,-409.34,15.84
315.3,2.5,17.81,114.05,-409.4,15.66
315.35,2.5,18.86,114.05,-409.44,15.58
315.4,2.49,20.13,114.05,-409.47,15.6
315.45,2.48,21.6,113.83,-409.48,15.68
315.5,2.46,22.55,113.83,-409.49,15.84
315.55,2.45,23.23,113.83,-409.49,16.06
315.6,2.45,24.16,113.83,-409.45,16.33
315.65,2.45,25.08,113.83,-409.29,16.62
315.7,2.45,25.65,113.83,-408.92,16.86
315.75,2.45,25.55,113.83,-408.45,16.99
315.8,2.45,24.84,113.83,-408.08,17.01
315.85,2.44,23.68,114.05,-408.04,16.94
315.9,2.44,22.1,113.83,-408.25,16.84
315.95,2.44,20.36,113.83,-408.57,16.72
316,2.46,19.09,113.83,-408.85,16.62
316.05,2.48,17.89,114.05,-409.06,16.56
316.1,2.49,16.4,114.05,-409.22,16.56
316.15,2.5,14.66,114.05,-409.32,16.59
316.2,2.5,13.21,114.05,-409.39,16.6
316.25,2.49,12.57,114.05,-409.43,16.56
316.3,2.48,12.36,114.05,-409.46,16.45
316.35,2.48,12.19,114.05,-409.47,16.25
316.4,2.48,11.91,114.05,-409.48,15.99
316.45,2.48,11.62,114.05,-409.49,15.68
316.5,2.48,11.51,114.05,-409.49,15.34
316.55,2.47,11.63,114.05,-409.5,15.01
316.6,2.47,11.83,114.05,-409.5,14.73
316.65,2.47,11.49,114.05,-409.5,14.62
316.7,2.47,10.66,114.27,-409.5,14.7
316.75,2.47,10.03,114.27,-409.5,14.92
316.8,2.49,9.94,114.05,-409.5,15.23
316.85,2.49,10.39,114.05,-409.5,15.65
316.9,2.5,10.67,114.05,-409.5,16.26
316.95,2.51,10.61,114.05,-409.5,17.21
317,2.52,10.46,114.05,-409.49,18.64
317.05,2.52,10.81,114.05,-409.45,20.27
317.1,2.52,12.05,114.05,-409.03,21.48
317.15,2.52,13.57,114.05,-407.73,21.99
317.2,2.52,15.13,114.05,-405.06,21.98
317.25,2.53,15.94,114.05,-401.55,21.85
317.3,2.53,17.21,114.05,-398.47,21.48
317.35,2.53,18.03,114.05,-397.17,20.65
317.4,2.53,19.05,113.83,-397.94,19.51
317.45,2.52,19.82,113.39,-400.04,18.49
317.5,2.51,20.97,113.16,-402.51,17.87
317.55,2.5,22.16,113.16,-404.63,17.56
317.6,2.49,23.23,113.39,-406.25,17.42
317.65,2.49,24.08,113.16,-407.39,17.34
317.7,2.49,24.86,113.39,-408.16,17.29
317.75,2.49,25.79,113.39,-408.66,17.31
317.8,2.49,26.13,113.39,-408.98,17.37
317.85,2.48,26.38,113.39,-409.18,17.45
317.9,2.47,26.1,113.39,-409.31,17.51
317.95,2.46,25.3,113.39,-409.38,17.53
318,2.46,24.28,113.39,-409.42,17.51
