date,Den,Res,Ng,SP,Cal
1997/10/5 23:00,2.25,13.65,18.19,-293.52,121.16
1997/10/6 0:00,2.25,13.63,18.73,-293.81,121.38
1997/10/6 1:00,2.25,13.65,19.79,-294.07,121.6
1997/10/6 2:00,2.26,13.73,20.3,-294.7,121.82
1997/10/6 3:00,2.26,13.92,20.62,-295.79,121.82
1997/10/6 4:00,2.26,14.19,20.18,-297.14,121.82
1997/10/6 5:00,2.26,14.56,20.36,-298.04,121.6
1997/10/6 6:00,2.26,15.02,20.31,-297.85,121.38
1997/10/6 7:00,2.26,15.59,20.33,-296.36,121.6
1997/10/6 8:00,2.27,16.24,20.13,-293.93,121.82
1997/10/6 9:00,2.28,16.89,19.89,-291.35,122.27
1997/10/6 10:00,2.28,17.45,19.6,-289.3,122.49
1997/10/6 11:00,2.28,17.77,18.3,-288.39,122.71
1997/10/6 12:00,2.28,17.84,17.78,-288.78,123.15
1997/10/6 13:00,2.28,17.73,17.22,-290.32,123.6
1997/10/6 14:00,2.28,17.64,17.4,-292.45,123.82
1997/10/6 15:00,2.28,17.72,16.72,-294.54,123.82
1997/10/6 16:00,2.27,18.06,16.02,-296.17,124.71
1997/10/6 17:00,2.26,18.6,14.95,-297.33,125.6
1997/10/6 18:00,2.26,19.34,14,-298.26,125.82
1997/10/6 19:00,2.25,20.14,12.99,-299.14,126.26
1997/10/6 20:00,2.25,20.83,12.4,-300,126.26
1997/10/6 21:00,2.24,21.2,11.88,-300.73,126.26
1997/10/6 22:00,2.24,21.11,10.86,-301.24,126.48
1997/10/6 23:00,2.24,20.67,9.95,-301.08,126.71
1997/10/7 0:00,2.23,20.07,8.96,-299.96,126.93
1997/10/7 1:00,2.23,19.47,8.58,-297.75,126.71
1997/10/7 2:00,2.24,18.89,8.71,-295.15,126.71
1997/10/7 3:00,2.24,18.33,9.06,-292.78,126.71
1997/10/7 4:00,2.24,17.83,9.35,-291.16,126.71
1997/10/7 5:00,2.24,17.4,9.28,-290.27,126.93
1997/10/7 6:00,2.24,17.04,8.93,-290.03,127.15
1997/10/7 7:00,2.24,16.76,8.64,-290.22,127.15
1997/10/7 8:00,2.24,16.52,8.31,-290.62,127.15
1997/10/7 9:00,2.25,16.33,8.19,-290.99,127.15
1997/10/7 10:00,2.25,16.17,8.1,-291.25,126.93
1997/10/7 11:00,2.26,16.05,8.06,-291.34,126.26
1997/10/7 12:00,2.27,15.96,7.43,-291.25,126.04
1997/10/7 13:00,2.28,15.94,6.9,-290.96,126.26
1997/10/7 14:00,2.28,15.93,6.07,-290.51,126.48
1997/10/7 15:00,2.28,15.97,5.79,-289.89,126.48
1997/10/7 16:00,2.28,16,5.97,-288.85,126.48
1997/10/7 17:00,2.28,16.04,6.75,-287.07,126.04
1997/10/7 18:00,2.28,16.05,7.75,-284.39,125.6
1997/10/7 19:00,2.28,16.09,8.5,-281.16,125.37
1997/10/7 20:00,2.28,16.14,9.05,-277.96,125.15
1997/10/7 21:00,2.27,16.2,9.91,-275.48,124.26
1997/10/7 22:00,2.27,16.25,10.39,-274.19,123.15
1997/10/7 23:00,2.26,16.32,10.66,-274.27,122.93
1997/10/8 0:00,2.25,16.39,10.61,-275.38,122.93
1997/10/8 1:00,2.25,16.45,10.65,-276.81,122.93
1997/10/8 2:00,2.25,16.49,10.65,-277.66,122.71
1997/10/8 3:00,2.25,16.52,10.26,-277.8,122.93
1997/10/8 4:00,2.25,16.54,10.38,-277.56,122.93
1997/10/8 5:00,2.24,16.51,10.33,-277.91,122.93
1997/10/8 6:00,2.24,16.45,10.14,-279.29,123.15
1997/10/8 7:00,2.24,16.32,9.29,-281.72,123.15
1997/10/8 8:00,2.23,16.15,8.89,-284.63,123.15
1997/10/8 9:00,2.23,16,8.84,-287.54,122.93
1997/10/8 10:00,2.22,15.93,9.15,-290.19,122.71
1997/10/8 11:00,2.22,15.93,9.2,-292.42,122.71
1997/10/8 12:00,2.22,15.98,9.27,-294.13,122.49
1997/10/8 13:00,2.22,16.01,9.29,-295.14,122.49
1997/10/8 14:00,2.23,16.05,9.11,-295.37,122.49
1997/10/8 15:00,2.23,16.07,9.28,-294.91,122.49
1997/10/8 16:00,2.24,16.06,9.28,-294.04,122.49
1997/10/8 17:00,2.24,16.04,9.71,-293.19,122.49
1997/10/8 18:00,2.25,16.03,9.6,-292.8,122.49
1997/10/8 19:00,2.26,16.01,9.86,-293.12,122.49
1997/10/8 20:00,2.27,15.99,9.89,-294.09,122.71
1997/10/8 21:00,2.27,15.93,10.15,-295.26,122.93
1997/10/8 22:00,2.27,15.86,10.01,-296.19,123.15
1997/10/8 23:00,2.28,15.78,10.03,-296.53,123.15
1997/10/9 0:00,2.27,15.73,9.81,-296.16,123.15
1997/10/9 1:00,2.27,15.71,9.77,-295.07,123.38
1997/10/9 2:00,2.26,15.73,9.72,-293.43,123.38
1997/10/9 3:00,2.26,15.78,9.9,-291.61,123.38
1997/10/9 4:00,2.25,15.87,10.12,-290,123.6
1997/10/9 5:00,2.25,16,10.4,-288.91,123.6
1997/10/9 6:00,2.25,16.16,10.91,-288.31,123.82
1997/10/9 7:00,2.26,16.36,11.26,-288.09,123.82
1997/10/9 8:00,2.26,16.58,11.63,-288.08,123.82
1997/10/9 9:00,2.26,16.77,11.78,-288.24,123.82
1997/10/9 10:00,2.27,16.89,11.88,-288.6,123.82
1997/10/9 11:00,2.27,16.91,11.33,-289.09,124.26
1997/10/9 12:00,2.28,16.86,10.44,-289.62,124.93
1997/10/9 13:00,2.28,16.8,9.76,-290.09,125.15
1997/10/9 14:00,2.29,16.77,9.64,-290.59,125.15
1997/10/9 15:00,2.29,16.79,9.68,-291.42,125.15
1997/10/9 16:00,2.29,16.85,9.26,-292.95,125.15
1997/10/9 17:00,2.29,16.96,8.79,-295.33,124.93
1997/10/9 18:00,2.29,17.12,8.61,-298.28,124.93
1997/10/9 19:00,2.29,17.31,8.68,-301.15,124.93
1997/10/9 20:00,2.29,17.51,9.46,-303.14,124.93
1997/10/9 21:00,2.29,17.67,10.43,-303.72,124.93
1997/10/9 22:00,2.3,17.78,11.58,-302.97,124.93
1997/10/9 23:00,2.3,17.82,12.2,-301.64,124.93
1997/10/10 0:00,2.29,17.84,12.56,-300.65,125.15
1997/10/10 1:00,2.3,17.87,13.15,-300.63,125.6
1997/10/10 2:00,2.3,17.91,13.74,-301.56,126.04
1997/10/10 3:00,2.3,17.91,14.58,-303.13,126.04
1997/10/10 4:00,2.3,17.88,15.26,-304.83,126.26
1997/10/10 5:00,2.29,17.78,15.97,-306.24,126.71
1997/10/10 6:00,2.29,17.65,16.85,-307.13,127.37
1997/10/10 7:00,2.28,17.47,17.96,-307.53,128.26
1997/10/10 8:00,2.28,17.26,19.96,-307.59,128.7
1997/10/10 9:00,2.27,17.06,22.59,-307.45,128.7
1997/10/10 10:00,2.27,16.87,25.11,-307.21,128.7
1997/10/10 11:00,2.26,16.75,26.74,-306.97,128.93
1997/10/10 12:00,2.26,16.67,27.57,-306.87,129.37
1997/10/10 13:00,2.26,16.65,28.26,-306.92,129.81
1997/10/10 14:00,2.27,16.63,29.37,-306.99,129.81
1997/10/10 15:00,2.27,16.58,30.33,-306.94,130.04
1997/10/10 16:00,2.27,16.47,30.54,-306.78,130.48
1997/10/10 17:00,2.28,16.27,29.97,-306.72,130.48
1997/10/10 18:00,2.28,16.04,29.1,-307.04,130.26
1997/10/10 19:00,2.3,15.77,28.42,-307.82,130.26
1997/10/10 20:00,2.31,15.46,27.9,-308.93,130.26
1997/10/10 21:00,2.32,15.14,27.46,-310.08,130.48
1997/10/10 22:00,2.32,14.89,27.07,-310.85,130.7
1997/10/10 23:00,2.32,14.75,26.51,-310.83,130.92
1997/10/11 0:00,2.32,14.7,25.52,-309.77,130.7
1997/10/11 1:00,2.32,14.69,24.6,-307.89,130.48
1997/10/11 2:00,2.33,14.69,23.22,-305.79,130.26
1997/10/11 3:00,2.33,14.71,22.57,-304.09,130.26
1997/10/11 4:00,2.33,14.76,21.76,-303.02,130.26
1997/10/11 5:00,2.33,14.86,20.86,-302.33,130.26
1997/10/11 6:00,2.32,15,19.52,-301.7,129.81
1997/10/11 7:00,2.32,15.13,18.08,-300.74,129.37
1997/10/11 8:00,2.31,15.26,17.32,-299.34,129.15
1997/10/11 9:00,2.31,15.34,16.68,-297.56,128.93
1997/10/11 10:00,2.3,15.41,16.2,-295.78,128.7
1997/10/11 11:00,2.3,15.45,15.78,-294.37,128.7
1997/10/11 12:00,2.3,15.53,15.6,-293.59,128.7
1997/10/11 13:00,2.29,15.66,15.07,-293.46,128.7
1997/10/11 14:00,2.29,15.88,14.13,-293.84,128.7
1997/10/11 15:00,2.28,16.15,13.04,-294.52,128.7
1997/10/11 16:00,2.28,16.4,12.64,-295.25,128.7
1997/10/11 17:00,2.27,16.55,12.74,-296,128.7
1997/10/11 18:00,2.27,16.53,12.67,-296.88,128.93
1997/10/11 19:00,2.27,16.37,12.68,-298.03,129.37
1997/10/11 20:00,2.27,16.16,12.67,-299.25,129.81
1997/10/11 21:00,2.27,15.98,13.27,-300.07,130.04
1997/10/11 22:00,2.27,15.88,13.79,-300,130.04
1997/10/11 23:00,2.27,15.91,14.81,-298.89,130.04
1997/10/12 0:00,2.28,16.06,15.32,-296.92,130.04
1997/10/12 1:00,2.28,16.3,15.63,-294.52,130.04
1997/10/12 2:00,2.28,16.56,14.79,-292.08,130.04
1997/10/12 3:00,2.28,16.77,13.88,-290.09,130.04
1997/10/12 4:00,2.28,16.95,13.33,-288.93,130.48
1997/10/12 5:00,2.28,17.08,13.44,-288.9,131.37
1997/10/12 6:00,2.28,17.19,13.96,-290.05,132.03
1997/10/12 7:00,2.27,17.23,13.88,-292.04,132.26
1997/10/12 8:00,2.27,17.21,13.77,-294.35,132.48
1997/10/12 9:00,2.27,17.11,12.73,-296.32,132.92
1997/10/12 10:00,2.27,16.99,12.1,-297.52,132.92
1997/10/12 11:00,2.28,16.85,11.97,-297.77,132.92
1997/10/12 12:00,2.28,16.77,12.81,-297.21,132.7
1997/10/12 13:00,2.29,16.74,13.76,-295.94,132.26
1997/10/12 14:00,2.29,16.82,14.31,-294.29,132.03
1997/10/12 15:00,2.29,16.99,14.61,-292.66,131.81
1997/10/12 16:00,2.3,17.24,14.99,-291.75,131.59
1997/10/12 17:00,2.31,17.5,16.12,-291.8,131.15
1997/10/12 18:00,2.32,17.78,17.42,-292.54,130.92
1997/10/12 19:00,2.32,18.07,19.11,-293.22,130.92
1997/10/12 20:00,2.33,18.36,20.11,-293.29,130.7
1997/10/12 21:00,2.35,18.65,20.84,-292.58,130.7
1997/10/12 22:00,2.35,18.87,21.39,-291.24,130.48
1997/10/12 23:00,2.36,19.03,21.85,-289.51,130.48
1997/10/13 0:00,2.37,19.09,22.85,-287.56,130.48
1997/10/13 1:00,2.37,19.1,23.54,-285.74,130.48
1997/10/13 2:00,2.36,19.05,24.28,-284.46,130.7
1997/10/13 3:00,2.36,19.03,24.96,-284.13,130.92
1997/10/13 4:00,2.36,19.05,25.65,-284.83,130.92
1997/10/13 5:00,2.36,19.09,26.72,-286.3,130.92
1997/10/13 6:00,2.36,19.11,28.67,-288.05,130.92
1997/10/13 7:00,2.36,19.04,31.08,-289.53,130.92
1997/10/13 8:00,2.35,18.85,33.55,-290.42,130.92
1997/10/13 9:00,2.35,18.52,34.93,-290.64,131.15
1997/10/13 10:00,2.36,18.07,35.7,-290.54,131.81
1997/10/13 11:00,2.38,17.55,36.12,-290.6,132.7
1997/10/13 12:00,2.4,17.12,36.16,-291.27,134.03
1997/10/13 13:00,2.41,16.87,35.26,-292.43,134.92
1997/10/13 14:00,2.42,16.86,33.88,-293.62,135.36
1997/10/13 15:00,2.42,17.09,32.43,-294.21,135.36
1997/10/13 16:00,2.41,17.51,31.06,-294.01,135.14
1997/10/13 17:00,2.4,17.96,29.3,-293.17,134.7
1997/10/13 18:00,2.39,18.21,27.47,-292.26,132.7
1997/10/13 19:00,2.38,18.19,26.35,-291.76,130.04
1997/10/13 20:00,2.37,18.02,25.57,-292.16,129.81
1997/10/13 21:00,2.36,17.84,24.98,-293.39,129.81
1997/10/13 22:00,2.33,17.72,24.31,-295.14,129.81
1997/10/13 23:00,2.31,17.68,23.86,-296.64,129.81
1997/10/14 0:00,2.3,17.68,23.23,-297.55,129.59
1997/10/14 1:00,2.29,17.75,22.62,-297.8,129.59
1997/10/14 2:00,2.28,17.87,21.77,-297.81,129.59
1997/10/14 3:00,2.27,18.07,21.48,-297.95,129.59
1997/10/14 4:00,2.27,18.29,21.45,-298.36,129.59
1997/10/14 5:00,2.27,18.48,21.59,-299,129.59
1997/10/14 6:00,2.27,18.6,21.01,-299.74,129.59
1997/10/14 7:00,2.28,18.61,19.92,-300.57,129.81
1997/10/14 8:00,2.28,18.49,18.79,-301.49,129.81
1997/10/14 9:00,2.28,18.29,17.94,-302.58,130.04
1997/10/14 10:00,2.28,18.05,17.75,-303.84,130.26
1997/10/14 11:00,2.28,17.81,17.14,-305.24,130.26
1997/10/14 12:00,2.29,17.64,16.78,-306.48,130.48
1997/10/14 13:00,2.28,17.54,15.78,-307.04,130.92
1997/10/14 14:00,2.28,17.5,15.11,-306.53,131.37
1997/10/14 15:00,2.27,17.46,14.18,-305.1,131.15
1997/10/14 16:00,2.27,17.4,13.86,-303.41,130.92
1997/10/14 17:00,2.26,17.3,13.61,-302.2,130.7
1997/10/14 18:00,2.26,17.2,13.49,-301.89,131.15
1997/10/14 19:00,2.26,17.13,13.22,-302.63,131.37
1997/10/14 20:00,2.26,17.1,13.14,-304.25,131.37
1997/10/14 21:00,2.26,17.13,13.47,-306.4,131.37
1997/10/14 22:00,2.26,17.21,13.52,-308.6,131.59
1997/10/14 23:00,2.26,17.26,13.2,-310.33,131.81
1997/10/15 0:00,2.26,17.25,12.34,-311.27,131.37
1997/10/15 1:00,2.26,17.2,11.71,-311.15,130.92
1997/10/15 2:00,2.26,17.13,11.61,-309.88,130.7
1997/10/15 3:00,2.26,17.07,11.66,-307.39,130.7
1997/10/15 4:00,2.25,17.02,12.06,-304,130.48
1997/10/15 5:00,2.25,16.98,11.94,-300.19,130.26
1997/10/15 6:00,2.24,16.98,11.8,-296.61,130.26
1997/10/15 7:00,2.25,17.01,11.15,-293.65,129.81
1997/10/15 8:00,2.25,17.1,10.99,-291.45,129.37
1997/10/15 9:00,2.25,17.26,11.03,-290.05,128.7
1997/10/15 10:00,2.25,17.49,11,-289.43,128.26
1997/10/15 11:00,2.25,17.74,10.81,-289.6,128.04
1997/10/15 12:00,2.25,17.93,10.36,-290.52,127.82
1997/10/15 13:00,2.26,17.98,10.23,-292.24,127.82
1997/10/15 14:00,2.26,17.88,9.92,-294.57,127.82
1997/10/15 15:00,2.27,17.64,9.63,-297.24,127.82
1997/10/15 16:00,2.27,17.35,9.71,-299.53,128.26
1997/10/15 17:00,2.27,17.08,9.87,-300.84,128.7
1997/10/15 18:00,2.27,16.87,10.12,-300.73,129.15
1997/10/15 19:00,2.27,16.71,9.8,-299.43,129.15
1997/10/15 20:00,2.28,16.6,9.58,-297.6,129.15
1997/10/15 21:00,2.28,16.55,9.48,-295.99,129.37
1997/10/15 22:00,2.28,16.58,9.21,-295.22,129.37
1997/10/15 23:00,2.27,16.64,8.94,-295.5,129.37
1997/10/16 0:00,2.27,16.73,8.03,-296.69,129.37
1997/10/16 1:00,2.27,16.85,7.39,-298.19,129.59
1997/10/16 2:00,2.27,17,6.89,-299.3,129.59
1997/10/16 3:00,2.26,17.1,7.26,-299.61,129.59
1997/10/16 4:00,2.25,17.14,8.03,-299.16,129.59
1997/10/16 5:00,2.25,17.02,8.86,-298.09,129.59
1997/10/16 6:00,2.24,16.78,9.38,-296.72,129.37
1997/10/16 7:00,2.24,16.46,9.45,-295.39,129.37
1997/10/16 8:00,2.24,16.19,9.57,-294.76,129.37
1997/10/16 9:00,2.23,16.02,9.4,-295.16,129.59
1997/10/16 10:00,2.23,15.96,9.59,-296.51,129.59
1997/10/16 11:00,2.23,15.99,9.6,-298.11,129.59
1997/10/16 12:00,2.23,16.02,9.64,-299.09,129.59
1997/10/16 13:00,2.24,16.08,9.45,-298.89,129.81
1997/10/16 14:00,2.24,16.13,8.62,-297.54,129.81
1997/10/16 15:00,2.24,16.19,8.21,-295.78,130.04
1997/10/16 16:00,2.24,16.23,7.77,-294.45,130.26
1997/10/16 17:00,2.24,16.26,8.2,-293.95,130.26
1997/10/16 18:00,2.24,16.25,8.39,-293.98,130.04
1997/10/16 19:00,2.24,16.21,8.92,-293.92,130.04
1997/10/16 20:00,2.23,16.12,9.26,-293.52,130.04
1997/10/16 21:00,2.23,16.06,9.64,-293.03,130.04
1997/10/16 22:00,2.22,16.03,9.58,-293,130.04
1997/10/16 23:00,2.22,16.04,9.24,-293.67,130.04
1997/10/17 0:00,2.22,16.04,9.17,-294.84,130.26
1997/10/17 1:00,2.22,16.04,9.48,-295.8,130.26
1997/10/17 2:00,2.22,16.05,10.13,-295.94,130.48
1997/10/17 3:00,2.23,16.06,10.52,-294.94,130.26
1997/10/17 4:00,2.24,16.08,11.13,-293.31,130.04
1997/10/17 5:00,2.25,16.12,11.93,-291.62,129.81
1997/10/17 6:00,2.25,16.19,12.81,-290.36,129.81
1997/10/17 7:00,2.25,16.26,13.35,-289.48,129.81
1997/10/17 8:00,2.25,16.28,13.43,-289.01,129.81
1997/10/17 9:00,2.25,16.29,13.36,-289.12,129.81
1997/10/17 10:00,2.25,16.29,13.36,-290.03,129.81
1997/10/17 11:00,2.25,16.29,13.14,-291.68,130.04
1997/10/17 12:00,2.24,16.31,12.9,-293.49,130.26
1997/10/17 13:00,2.24,16.34,12.81,-294.82,130.04
1997/10/17 14:00,2.24,16.37,12.94,-295.03,130.04
1997/10/17 15:00,2.24,16.45,12.95,-294.03,130.04
1997/10/17 16:00,2.24,16.57,12.98,-292.02,130.04
1997/10/17 17:00,2.24,16.68,13.19,-289.74,130.04
1997/10/17 18:00,2.24,16.74,14.03,-287.8,130.04
1997/10/17 19:00,2.25,16.8,14.84,-286.55,130.04
1997/10/17 20:00,2.27,16.88,15.58,-285.8,130.26
1997/10/17 21:00,2.28,17.01,15.88,-285.36,130.26
1997/10/17 22:00,2.29,17.13,15.49,-285.23,130.48
1997/10/17 23:00,2.3,17.22,15.08,-285.69,130.48
1997/10/18 0:00,2.31,17.24,14.51,-286.82,130.48
1997/10/18 1:00,2.32,17.2,14.32,-288.4,130.48
1997/10/18 2:00,2.33,17.15,13.57,-289.89,130.48
1997/10/18 3:00,2.33,17.1,12.58,-290.76,130.7
1997/10/18 4:00,2.33,17.1,11.43,-290.91,130.7
1997/10/18 5:00,2.32,17.14,10.6,-290.47,130.7
1997/10/18 6:00,2.32,17.24,9.81,-289.79,130.7
1997/10/18 7:00,2.31,17.43,9.08,-289.06,130.48
1997/10/18 8:00,2.31,17.71,9.38,-288.49,130.48
1997/10/18 9:00,2.3,18.05,10.09,-288.21,130.48
1997/10/18 10:00,2.29,18.39,11.29,-288.3,130.48
1997/10/18 11:00,2.28,18.74,12.08,-288.65,130.26
1997/10/18 12:00,2.26,19.09,12.87,-288.91,130.26
1997/10/18 13:00,2.26,19.48,13.39,-288.77,130.68
1997/10/18 14:00,2.25,19.86,13.85,-288.11,130.92
1997/10/18 15:00,2.25,20.21,14.25,-287.2,130.7
1997/10/18 16:00,2.25,20.43,14.82,-286.26,130.26
1997/10/18 17:00,2.25,20.49,15.41,-285.55,130.7
1997/10/18 18:00,2.25,20.41,15.65,-285.24,131.15
1997/10/18 19:00,2.26,20.22,15.61,-285.61,131.37
1997/10/18 20:00,2.26,20.01,15.25,-286.64,131.59
1997/10/18 21:00,2.27,19.84,15.77,-288.02,131.59
1997/10/18 22:00,2.27,19.75,17.01,-289.18,131.37
1997/10/18 23:00,2.28,19.76,19.36,-289.8,131.15
1997/10/19 0:00,2.28,19.81,21.47,-289.88,130.92
1997/10/19 1:00,2.28,19.85,23.57,-289.55,130.48
1997/10/19 2:00,2.29,19.83,24.81,-288.94,129.59
1997/10/19 3:00,2.3,19.73,25.68,-288.12,128.7
1997/10/19 4:00,2.3,19.58,25.9,-287.32,128.26
1997/10/19 5:00,2.3,19.45,26.11,-286.86,128.26
1997/10/19 6:00,2.29,19.37,25.4,-286.98,127.82
1997/10/19 7:00,2.29,19.34,24.5,-287.71,126.71
1997/10/19 8:00,2.29,19.33,22.98,-288.8,126.04
1997/10/19 9:00,2.29,19.27,21.7,-290.09,125.82
1997/10/19 10:00,2.28,19.16,20.14,-291.48,125.82
1997/10/19 11:00,2.28,19,18.37,-293.11,125.82
1997/10/19 12:00,2.27,18.87,17.1,-294.98,126.04
1997/10/19 13:00,2.27,18.76,16.09,-296.89,126.26
1997/10/19 14:00,2.27,18.66,15.24,-298.44,126.48
1997/10/19 15:00,2.27,18.54,13.87,-299.27,126.71
1997/10/19 16:00,2.27,18.38,12.62,-299.35,127.15
1997/10/19 17:00,2.27,18.23,11.5,-298.83,127.37
1997/10/19 18:00,2.28,18.09,11.02,-298.02,127.59
1997/10/19 19:00,2.28,17.98,10.1,-297.05,127.59
1997/10/19 20:00,2.27,17.9,9.63,-296.14,127.59
1997/10/19 21:00,2.27,17.86,9.15,-295.31,127.59
1997/10/19 22:00,2.28,17.82,9.35,-294.54,127.82
1997/10/19 23:00,2.28,17.74,9.3,-293.6,128.04
1997/10/20 0:00,2.27,17.61,9.33,-292.57,128.7
1997/10/20 1:00,2.26,17.45,8.93,-291.71,128.48
1997/10/20 2:00,2.26,17.31,8.85,-291.43,127.15
1997/10/20 3:00,2.25,17.19,8.96,-291.86,126.26
1997/10/20 4:00,2.25,17.12,9.36,-292.9,126.04
1997/10/20 5:00,2.25,17.05,9.66,-294.2,126.04
1997/10/20 6:00,2.25,17,9.61,-295.4,126.04
1997/10/20 7:00,2.25,16.94,9.05,-296.18,126.04
1997/10/20 8:00,2.25,16.86,8.53,-296.45,126.04
1997/10/20 9:00,2.25,16.79,8.12,-296.21,126.04
1997/10/20 10:00,2.25,16.74,8.13,-295.56,126.04
1997/10/20 11:00,2.25,16.75,8.25,-294.6,126.26
1997/10/20 12:00,2.25,16.8,8.68,-293.56,126.26
1997/10/20 13:00,2.26,16.88,9.19,-292.67,126.48
1997/10/20 14:00,2.26,16.98,9.77,-292.12,126.48
1997/10/20 15:00,2.26,17.09,10.19,-291.88,126.71
1997/10/20 16:00,2.27,17.19,10.59,-291.71,126.48
1997/10/20 17:00,2.28,17.3,10.96,-291.14,126.04
1997/10/20 18:00,2.28,17.42,11.11,-289.83,126.04
1997/10/20 19:00,2.28,17.55,11.41,-287.77,126.04
1997/10/20 20:00,2.28,17.7,11.51,-285.47,126.26
1997/10/20 21:00,2.29,17.89,11.78,-283.52,126.26
1997/10/20 22:00,2.29,18.14,12.26,-282.47,126.26
1997/10/20 23:00,2.29,18.4,13.21,-282.56,126.26
1997/10/21 0:00,2.3,18.67,15.29,-283.86,125.82
1997/10/21 1:00,2.3,18.92,17.3,-286.12,125.37
1997/10/21 2:00,2.31,19.16,19.52,-288.78,125.15
1997/10/21 3:00,2.31,19.3,21.16,-291.08,125.15
1997/10/21 4:00,2.32,19.29,22.94,-292.43,125.15
1997/10/21 5:00,2.32,19.08,24.82,-292.68,125.15
1997/10/21 6:00,2.33,18.66,26.75,-292.14,125.6
1997/10/21 7:00,2.33,18.1,28.51,-291.47,125.6
1997/10/21 8:00,2.34,17.46,29.25,-291.16,125.6
1997/10/21 9:00,2.34,16.85,29.35,-291.24,125.82
1997/10/21 10:00,2.34,16.37,28.52,-291.42,126.04
1997/10/21 11:00,2.33,16.04,27.37,-291.4,126.04
1997/10/21 12:00,2.32,15.82,25.98,-291.18,126.26
1997/10/21 13:00,2.31,15.68,24.87,-290.92,126.48
1997/10/21 14:00,2.29,15.58,23.97,-290.89,126.48
1997/10/21 15:00,2.28,15.49,22.37,-291.18,126.48
1997/10/21 16:00,2.27,15.36,20.67,-291.7,126.48
1997/10/21 17:00,2.26,15.29,19.01,-292.11,126.93
1997/10/21 18:00,2.26,15.45,17.94,-291.99,128.04
1997/10/21 19:00,2.25,16.02,16.59,-291.01,129.81
1997/10/21 20:00,2.25,16.92,15.31,-289.29,130.26
1997/10/21 21:00,2.25,17.88,14.18,-287.31,128.48
1997/10/21 22:00,2.25,18.65,13.7,-285.7,126.48
1997/10/21 23:00,2.25,19.08,13.18,-284.77,125.6
1997/10/22 0:00,2.25,19.26,12.57,-284.28,125.82
1997/10/22 1:00,2.25,19.26,12.15,-283.7,126.04
1997/10/22 2:00,2.24,19.19,11.75,-282.5,126.26
1997/10/22 3:00,2.24,19.09,11.58,-280.81,125.82
1997/10/22 4:00,2.24,18.97,11.47,-279.12,125.37
1997/10/22 5:00,2.24,18.83,11.41,-278.26,125.37
1997/10/22 6:00,2.24,18.62,11.18,-278.61,125.37
1997/10/22 7:00,2.24,18.37,11.12,-280.08,125.37
1997/10/22 8:00,2.24,18.14,11.26,-281.76,125.15
1997/10/22 9:00,2.24,17.95,11.88,-282.78,125.15
1997/10/22 10:00,2.25,17.8,12.43,-282.59,125.15
1997/10/22 11:00,2.26,17.68,13.26,-281.57,125.15
1997/10/22 12:00,2.26,17.57,13.74,-280.57,125.15
1997/10/22 13:00,2.26,17.5,14,-280.32,124.93
1997/10/22 14:00,2.27,17.47,13.95,-281.19,124.93
1997/10/22 15:00,2.27,17.5,14.19,-282.99,124.26
1997/10/22 16:00,2.27,17.57,14.43,-285.34,124.04
1997/10/22 17:00,2.27,17.7,14.52,-287.63,124.04
1997/10/22 18:00,2.28,17.79,14.39,-289.45,123.82
1997/10/22 19:00,2.27,17.82,13.98,-290.64,123.82
1997/10/22 20:00,2.27,17.74,13.47,-291.32,123.6
1997/10/22 21:00,2.27,17.64,12.69,-291.63,123.6
1997/10/22 22:00,2.26,17.54,12.23,-291.67,123.38
1997/10/22 23:00,2.26,17.45,11.79,-291.68,123.15
1997/10/23 0:00,2.26,17.4,11.6,-292.09,123.15
1997/10/23 1:00,2.26,17.42,11.48,-293.19,123.15
1997/10/23 2:00,2.26,17.55,11.42,-294.8,123.15
1997/10/23 3:00,2.26,17.79,11.18,-296.24,123.15
1997/10/23 4:00,2.27,18.13,10.72,-296.81,122.93
1997/10/23 5:00,2.28,18.54,10.38,-296.19,122.27
1997/10/23 6:00,2.29,18.97,10.22,-294.66,121.16
1997/10/23 7:00,2.31,19.31,9.92,-292.84,120.05
1997/10/23 8:00,2.32,19.47,9.83,-291.33,119.82
1997/10/23 9:00,2.33,19.42,9.55,-290.43,120.93
1997/10/23 10:00,2.34,19.24,9.48,-290.03,122.04
1997/10/23 11:00,2.36,19.02,9.41,-289.7,122.27
1997/10/23 12:00,2.36,18.91,9.98,-288.86,122.27
1997/10/23 13:00,2.36,19.04,10.68,-287.21,122.71
1997/10/23 14:00,2.36,19.59,11.73,-285.01,122.93
1997/10/23 15:00,2.35,20.78,12.48,-283.12,123.38
1997/10/23 16:00,2.35,22.5,13.84,-282.2,124.26
1997/10/23 17:00,2.35,24.47,15.27,-282.42,125.6
1997/10/23 18:00,2.34,25.77,16.62,-283.3,126.48
1997/10/23 19:00,2.32,25.88,17.78,-284.41,126.26
1997/10/23 20:00,2.31,24.61,18.48,-285.61,126.04
1997/10/23 21:00,2.3,22.77,19.25,-287.2,125.37
1997/10/23 22:00,2.29,20.98,19.75,-289.36,123.15
1997/10/23 23:00,2.29,19.6,20.4,-291.97,121.16
1997/10/24 0:00,2.29,18.53,21.03,-294.52,120.71
1997/10/24 1:00,2.3,17.77,21.49,-296.47,120.71
1997/10/24 2:00,2.3,17.26,21.7,-297.4,120.71
1997/10/24 3:00,2.31,17.03,21.84,-297.15,120.71
